"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0733687332514144,0.178271919110021,-0.0332067797841366,0.0314485126701348,-0.0540863988945367,-0.053229180758764,0.0578799502497161,0,-0.0238580961786924,-0.0238580961786924
"SNAIL",-0.0962070465442998,0.287260787092396,0.0790885044608451,-0.120603197739226,-0.161375092298959,-0.162436094049131,0.16578876062149,0,0.098202131720692,0.098202131720692
"OVOL2",0.085171937726639,0.119507121678493,-0.0962871876374116,-0.0115146005546964,-0.100491915637907,-0.105408738236112,0.101466812010063,0,-0.087532186173844,-0.087532186173844
"NRF2",-0.098202131720692,0.38730311812104,0.0751129174471976,-0.12620435659968,-0.163735146911793,-0.16578876062149,0.160787687429818,0,0.0952070603192008,0.0952070603192008
"miR34",0.098202131720692,-0.38730311812104,-0.0751129174471976,0.12620435659968,0.163735146911793,0.16578876062149,-0.160787687429818,0,-0.0952070603192008,-0.0952070603192008
"miR200",-0.0349614373641186,-0.0146019820002068,0.043646195659179,0.0601253787083445,0.029583199331706,0.0346193465411225,-0.128940567242711,0,0.0383074379202406,0.0383074379202406
"KEAP1",0.0952070603192008,-0.387516702059527,-0.0810861409281451,0.017632928028251,0.160215478174733,0.160787687429818,-0.168209562429818,0,-0.0997350725985561,-0.0997350725985561
"Iext",0.098202131720692,-0.38730311812104,-0.0751129174471976,0.12620435659968,0.163735146911793,0.16578876062149,-0.160787687429818,0,-0.0952070603192008,-0.0952070603192008
"GRHL2",-0.0238580961786924,-0.178159255748146,0.0388080755055565,-0.0236645418840498,0.0573157195699705,0.0578799502497161,-0.0507187812187812,0,0.0280877034294477,0.0280877034294477
"Ecad",-0.00554020877295876,-0.31582933437411,0.0254655279381945,-0.0913185934568002,0.158975312172944,0.126730064531063,-0.122601189480298,0,0.00794927067468179,0.00794927067468179
