"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0620770944187895,-0.0312701085373467,-0.146763798288003,-0.105423308721813,-0.0289444006771032,-0.00734524057311453,0.0071479352007711,0,-0.038115302582471,0.038115302582471
"SNAIL",-0.0378058780564683,-0.0748707460496918,0.0695866733899549,-0.0132675879298746,-0.0405476641850106,-0.0450945078323862,0.0448964600179853,0,0.0376767598091443,-0.0376767598091443
"OVOL2",-0.0912793116026498,0.0843085710588294,0.25509931207801,-0.0281601367837923,0.0819234195532404,-0.167124340359166,0.166963962204358,0,0.0911948395529603,-0.0911948395529603
"NRF2",0.0376767598091443,-0.0256513366369175,-0.069612103584072,0.0129778728164029,0.040196581680622,0.0448964600179853,-0.0449608515183073,0,-0.0376135726487753,0.0376135726487753
"miR34",-0.0376767598091443,0.0256513366369175,0.069612103584072,-0.0129778728164029,-0.040196581680622,-0.0448964600179853,0.0449608515183073,0,0.0376135726487753,-0.0376135726487753
"miR200",-0.036084496695169,-0.0271518340093637,0.143074860140846,0.207142261874435,0.0306942189557685,0.0122104989577824,-0.112383536554133,0,0.0360381531971618,-0.0360381531971618
"KEAP1",-0.0376135726487753,0.0238999483413173,0.069818076807553,-0.113783733622264,-0.0406402374037809,-0.0449608515183073,0.0454816848516406,0,0.0383810323571406,-0.0383810323571406
"Iext",0.0376767598091443,-0.0256513366369175,-0.069612103584072,0.0129778728164029,0.040196581680622,0.0448964600179853,-0.0449608515183073,0,-0.0376135726487753,0.0376135726487753
"GRHL2",-0.038115302582471,0.0314053045715964,0.146601833110516,0.105480967764673,0.0287031743133961,0.0071479352007711,-0.00754103039817325,0,0.037833328765754,-0.037833328765754
"Ecad",-0.0365785591079148,0.069356302901079,0.14796324028961,0.00133994389391305,0.0357448851544897,0.0160805328401377,-0.0162835922688639,0,0.0365147428985976,-0.0365147428985976
