"","ZEB","OVOL2","miR200","miR34","GRHL2","Ecad","KEAP1","SNAIL","NRF2"
"SNAIL",-0.0838431666606193,0.0809517685383603,0.110672777884633,-0.0213352465602482,0.0961343907849061,0.0961343907849061,-0.101053312613732,-0.0430426691120692,-0.093879962329551
"ZEB",-0.0724216583271839,-0.022307147585679,-0.0179416131823643,-0.010212652016337,-0.00985791441878574,-0.00985791441878574,0.0326718685518891,0.0429394640789049,0.107303726174562
"OVOL2",-0.0286134540754798,-0.0410449522119522,-0.0497618243062269,0.0561110980077674,0.0520320876158524,0.0520320876158524,0.0695896288136972,-0.0517935492747011,0.0197242587083955
"Ecad",-0.0229077758477133,0.0507842548568207,0.0958703251737695,0.0453312868913003,0.0432651466198895,0.0432651466198895,-0.079287138494468,0.0760421130570384,-0.219801501880314
"miR200",-0.0222426673193529,0.0490425083572229,0.0397772775500931,0.0226966233826354,0.0400663766529334,0.0400663766529334,-0.124660083905292,0.0447313003849787,-0.210113552325634
"GRHL2",0.00985791441878574,-0.0456706244381557,-0.0326718685518891,-0.0331602825509258,-0.0310059506725622,-0.0310059506725622,0.015050949050949,0.018491514552091,0.0992506798551307
"KEAP1",0.0815128818755164,-0.0839239322969378,-0.11215011450255,0.017891121307939,-0.0988574712845725,-0.0988574712845725,0.0995199061692163,-0.0612847036210463,0.192270009430366
"NRF2",0.0961343907849061,-0.0648714091249501,-0.101053312613732,0.0378556288500863,-0.0815128818755164,-0.0815128818755164,0.11215011450255,-0.0383457886274538,0.100108837269194
"miR34",0.0961343907849061,-0.0648714091249501,-0.101053312613732,0.0378556288500863,-0.0815128818755164,-0.0815128818755164,0.11215011450255,-0.0383457886274538,0.100108837269194
