"","GRHL2","Ecad","miR34","miR200","OVOL2","SNAIL","NRF2","KEAP1","ZEB"
"GRHL2",0.610445762862847,0.610445762862847,0.479766259125522,0.313685069636519,0.310749722697058,0.249490790337159,-0.274919601928918,-0.296064150135579,-0.63592411130192
"Ecad",0.580559750865513,0.580559750865513,0.362565981650161,0.317800973164042,0.300887547751465,0.227549432549433,-0.352096745693547,-0.301948800428155,-0.603501678115034
"miR200",0.567942926383766,0.567942926383766,0.446078398333948,0.278247880508955,0.291484562319682,0.146620037919271,-0.161840297156271,-0.362658766146835,-0.589937550537997
"SNAIL",0.289222327189217,0.289222327189217,0.114858065249854,0.182790426540046,0.182329677058913,-0.0141881182206907,-0.0835897659131784,-0.176594359203789,-0.298714600919902
"miR34",0.276875556053112,0.276875556053112,0.10649059889526,0.176594359203789,0.175912791410019,0.081677551315079,-0.0786163231319133,-0.170777660341373,-0.289222327189217
"KEAP1",0.263598503098392,0.263598503098392,0.0977653696731366,0.170777660341373,0.170248527764293,0.0765942535790687,-0.170044894560485,-0.161663077008039,-0.276875556053112
"OVOL2",0.178740931916461,0.178740931916461,0.145590029265166,0.0160483550331706,0.0125085234648644,0.125536691262135,-0.100340771725362,-0.00901703908820566,-0.182562049928883
"NRF2",-0.276875556053112,-0.276875556053112,-0.10649059889526,-0.176594359203789,-0.175912791410019,-0.081677551315079,0.0786163231319133,0.170777660341373,0.289222327189217
"ZEB",-0.63592411130192,-0.63592411130192,-0.496831078983898,-0.32479618074763,-0.321776851864287,-0.259179839458385,0.291121792972547,0.313685069636519,0.55928376100669
