"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0691498485125419,0.0341212639553933,-0.0216290029524574,0.111531905170851,-0.00950984178902197,-0.0209105349635611,-0.0462840058469255,0,-0.0101177160067974,-0.0101177160067974
"SNAIL",-0.0261308542427822,-0.084875926625335,0.0515066828479685,0.0142824869583862,0.0730927300501446,-0.0271960332710703,-0.0490520242174559,0,0.0439949885257594,0.0439949885257594
"OVOL2",-0.0280954276667416,-0.0540965253058668,-0.0388848524309425,0.0153307027884307,0.0441083609281615,-0.038344046130525,-0.0708670477343066,0,0.0546743096543193,0.0546743096543193
"NRF2",0.0439949885257594,-0.00178979935180627,-0.0284075898582253,-0.0098884744040646,-0.0604147507250032,0.0490520242174559,0.0233168879221136,0,-0.0229536641228781,-0.0229536641228781
"miR34",0.0439949885257594,-0.00178979935180627,-0.0284075898582253,-0.0098884744040646,-0.0604147507250032,0.0490520242174559,0.0233168879221136,0,-0.0229536641228781,-0.0229536641228781
"miR200",-0.0191612992057903,0.035722986159875,0.0492834409497836,-0.206649067137157,0.0319081431483658,0.0335736195361728,0.108923627401518,0,0.0393207208389352,0.0393207208389352
"KEAP1",-0.0229536641228781,0.0173814268614175,0.0556990419694509,-0.0849100603944702,0.0754694682641928,-0.0233168879221136,-0.0536554295887803,0,0.0478193586739141,0.0478193586739141
"Iext",0.0439949885257594,-0.00178979935180627,-0.0284075898582253,-0.0098884744040646,-0.0604147507250032,0.0490520242174559,0.0233168879221136,0,-0.0229536641228781,-0.0229536641228781
"GRHL2",0.0101177160067974,0.0187089160509318,-0.0484072456302816,0.106477129080134,-0.0242557759575692,-0.0462840058469255,-0.0163916797488226,0,-0.0345688741135446,-0.0345688741135446
"Ecad",-0.0113568715206486,0.0511468456244576,0.0484484308906416,-0.201859374967313,0.111680020903844,0.0524500546114386,0.0224649456362119,0,0.0358942040030992,0.0358942040030992
