"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0630840936319681,0.0875000425093383,-0.0331490347200587,-0.0439749966419953,-0.0375859108826068,-0.0397001227716225,-0.0519161439678568,0,-0.0275946033759268,0.0275946033759268
"SNAIL",0.0903988765655205,-0.0282092177095369,-0.0798094261244785,0.0134766032775989,-0.134088533688066,-0.117008864254954,-0.108521100780629,0,-0.0969422561315165,0.0969422561315165
"OVOL2",-0.0375492970599007,-0.0787892579763038,-0.0433088954604772,0.0341150255377545,0.0559808775592166,-0.04105112571831,-0.0603893548058427,0,0.0523020920909566,-0.0523020920909566
"NRF2",-0.0969422561315165,-0.0740625474943575,0.0701713825540792,-0.00183971288648349,0.127027874433141,0.108521100780629,0.119188626000634,0,0.088588913530733,-0.088588913530733
"miR34",-0.0969422561315165,-0.0740625474943575,0.0701713825540792,-0.00183971288648349,0.127027874433141,0.108521100780629,0.119188626000634,0,0.088588913530733,-0.088588913530733
"miR200",-0.0224757195753343,-0.00183207236735144,0.0447087873365582,-0.068714891362932,0.0248088243687003,0.0340821012347319,0.118430064110302,0,0.0344786855592068,-0.0344786855592068
"KEAP1",0.088588913530733,0.0713713898694109,-0.0824267893511956,-0.0835815325347619,-0.135812257751686,-0.119188626000634,-0.1057771676673,0,-0.0991798575061743,0.0991798575061743
"Iext",-0.0969422561315165,-0.0740625474943575,0.0701713825540792,-0.00183971288648349,0.127027874433141,0.108521100780629,0.119188626000634,0,0.088588913530733,-0.088588913530733
"GRHL2",-0.0275946033759268,-0.0838948149293473,0.0468620864139445,0.027080897084048,0.0478030146099432,0.0519161439678568,0.0363119737405452,0,0.03945764466495,-0.03945764466495
"Ecad",-0.00994396473269995,0.0396120965897085,0.0316287695587828,-0.0767462625577988,0.0286099468832289,0.0383735939443638,0.0288027262037384,0,0.0171392423332105,-0.0171392423332105
