"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0164661360044863,0.1111438607156,-0.0110483047427095,0.15190903019684,-0.026067451095998,-0.0211599599234846,-0.0908087563607133,0,-0.0110930758312465,-0.0110930758312465
"SNAIL",-0.0979180662931081,0.321214100197407,0.104859608044465,0.017926970353157,-0.141509875565302,-0.145426508589261,-0.178132690510324,0,0.131901155967813,0.131901155967813
"OVOL2",-0.0106327731223293,-0.0797906661930996,-0.0112373291884724,0.0156142424864193,0.0896796044406238,-0.00972342196765468,-0.0829149472483165,0,0.0867420898925156,0.0867420898925156
"NRF2",0.131901155967813,-0.408077370974887,-0.0682316517843989,-0.00783522723389093,0.172132071781413,0.178132690510324,0.143726165504958,0,-0.0960487611744355,-0.0960487611744355
"miR34",0.131901155967813,-0.408077370974887,-0.0682316517843989,-0.00783522723389093,0.172132071781413,0.178132690510324,0.143726165504958,0,-0.0960487611744355,-0.0960487611744355
"miR200",-0.0297806058269364,0.0632132714314149,0.0908787806382272,-0.230991056179602,0.0600056637525955,0.0634851747924719,0.0993511493087532,0,0.0964503620601369,0.0964503620601369
"KEAP1",-0.0960487611744355,0.421020557647249,0.106439684740115,-0.0812490218503582,-0.140040974472924,-0.143726165504958,-0.179403248838292,0,0.13311706508848,0.13311706508848
"Iext",-0.131901155967813,0.408077370974887,0.0682316517843989,0.00783522723389093,-0.172132071781413,-0.178132690510324,-0.143726165504958,0,0.0960487611744355,0.0960487611744355
"GRHL2",-0.0110930758312465,-0.0836089350734188,0.0887510986420212,-0.130094692314849,0.0912530397661404,0.0908087563607133,0.0178126873126873,0,0.0869843145019413,0.0869843145019413
"Ecad",-0.0284424778796402,0.178371498072991,0.091145147212584,-0.219344620098475,0.0606888173158388,0.0640319697506377,-0.00120425605144706,0,0.096263154331459,0.096263154331459
