"","miR200","ZEB","OVOL2","GRHL2","Ecad","miR34","SNAIL","KEAP1","NRF2"
"SNAIL",-0.00961879032770769,-0.0828396664641035,0.0796675282869503,0.094197907123856,0.094197907123856,-0.02021994362735,-0.0537692384321074,0.0156309561220209,-0.0256717658268478
"ZEB",-0.103819416310152,-0.0718324472758771,-0.022286969462619,-0.0100291595708024,-0.0100291595708024,-0.00926656627937042,0.0400444247610307,0.113295711478989,0.130278662591392
"OVOL2",0.0931361731452572,-0.029741687740616,-0.039311495424529,0.0546510045108023,0.0546510045108023,0.0547564768507602,-0.027026483702379,-0.0801793064279448,-0.0552367313238356
"Ecad",0.0955562035557369,-0.0228763497968476,0.0508166907958411,0.0433134908306702,0.0433134908306702,0.0454416792228487,0.076640538095762,-0.0848211284237483,-0.219161644244454
"GRHL2",0.113295711478989,-0.0100291595708024,0.0460823534550606,0.0316202975365627,0.0316202975365627,0.033101287312753,-0.0136136000652217,-0.102066861709719,-0.119035149233714
"miR200",-0.115695839580913,0.00656719223203503,-0.0442303242579349,-0.0279686196117737,-0.0279686196117737,-0.0346708443945713,0.0163930364941347,0.00447985719928639,0.0188139209655863
"KEAP1",0.0084405719194023,0.0806884922369611,-0.0824876084850351,-0.0967284001417961,-0.0967284001417961,0.0173248542307651,-0.0495723993694348,-0.017294738586069,0.124494723008086
"NRF2",0.0156309561220209,0.094197907123856,-0.0647739112656737,-0.0806884922369611,-0.0806884922369611,0.0352189683981712,-0.0295382259392768,-0.0084405719194023,0.032480070993434
"miR34",0.0156309561220209,0.094197907123856,-0.0647739112656737,-0.0806884922369611,-0.0806884922369611,0.0352189683981712,-0.0295382259392768,-0.0084405719194023,0.032480070993434
