"","NRF2","ZEB","miR34","OVOL2","GRHL2","Ecad","miR200","KEAP1","SNAIL"
"SNAIL",0.0938110653040364,-0.0880605680724588,-0.0185895603297476,0.0763329719884167,0.0917383555688143,0.0917383555688143,0.102022683974714,-0.0981890441388104,-0.0772251806219675
"KEAP1",-0.00677165472822489,-0.0866201955789242,-0.0161486490936018,0.0787716691139318,0.0937575708667216,0.0937575708667216,0.103404755664889,-0.0962432973315556,0.0250543419553948
"ZEB",-0.104688113897338,-0.0730101655417901,-0.0342294133324639,-0.0320271442573929,-0.0225049940150334,-0.0225049940150334,-0.0168742839468796,0.0215137788451264,0.0950733899633467
"GRHL2",0.102631608035335,-0.0225049940150334,0.0414272967656598,0.0396799988936461,0.0286882769958994,0.0286882769958994,0.0215137788451264,-0.0149678892536035,-0.087367216011116
"miR200",0.194659502351776,-0.0181059158942906,0.0404763078381889,0.0380079489832067,0.0245661995164984,0.0245661995164984,0.00759957054222003,-0.100788181522242,-0.072403589999197
"Ecad",0.180860142712798,-0.00623942768914063,0.112574492281937,0.026609171671516,0.00965359488760905,0.00965359488760905,0.0171944239253546,-0.0134987423225388,-0.114856967356967
"OVOL2",-0.0857206605112686,0.0829514615673312,-0.0970134444829336,-0.0953725211552256,-0.0856495982132939,-0.0856495982132939,-0.0867565940769905,0.0837769367797845,0.105931583410608
"NRF2",-0.0956459276893575,0.0917383555688143,0.0245189537371984,-0.0700178071159915,-0.0866201955789242,-0.0866201955789242,-0.0981890441388104,0.103404755664889,-0.0163828340527891
"miR34",-0.0956459276893575,0.0917383555688143,0.0245189537371984,-0.0700178071159915,-0.0866201955789242,-0.0866201955789242,-0.0981890441388104,0.103404755664889,-0.0163828340527891
