"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0194422345531113,-0.106841184780304,-0.0329737575740454,0.14702747132709,-0.0216878379970872,-0.0180636534590001,-0.0539337701510346,0,-0.0407713924620814,-0.0407713924620814
"SNAIL",-0.0286073135459518,-0.0828424893249906,0.0643110742948109,0.0117577753035619,-0.0246600471216796,-0.0230769650763315,-0.0520626773411497,0,0.0607327665010936,0.0607327665010936
"OVOL2",-0.0294441445044361,0.0526799474587891,-0.0232145119350945,0.0129928203093234,0.0623694692775557,-0.0328058686938354,-0.0748671500308827,0,0.0760379333243119,0.0760379333243119
"NRF2",0.0607327665010936,-0.0331727498453213,-0.0260555856112472,7.22584965346634e-05,0.0483971253350598,0.0520626773411497,0.0195449696785612,0,-0.02472872252283,-0.02472872252283
"miR34",-0.0607327665010936,0.0331727498453213,0.0260555856112472,-7.22584965346634e-05,-0.0483971253350598,-0.0520626773411497,-0.0195449696785612,0,0.02472872252283,0.02472872252283
"miR200",-0.0522294119211455,0.069524957330283,0.0803620664841501,-0.233648877684052,0.0377982382524674,0.0404355623672066,0.106693231078863,0,0.0895730026153711,0.0895730026153711
"KEAP1",-0.02472872252283,0.0154452829508318,0.0688980160952843,-0.0868121852364614,-0.0217482048973195,-0.0195449696785612,-0.0560033030118945,0,0.0650203572120088,0.0650203572120088
"Iext",-0.0607327665010936,0.0331727498453213,0.0260555856112472,-7.22584965346634e-05,-0.0483971253350598,-0.0520626773411497,-0.0195449696785612,0,0.02472872252283,0.02472872252283
"GRHL2",-0.0407713924620814,0.0869448350732286,0.0802810864983267,-0.132170657950192,0.051016294926509,0.0539337701510346,0.0137526045383188,0,0.085242691555737,0.085242691555737
"Ecad",-0.0375717566614675,0.0990607073442894,0.0782341894399974,-0.222133676970913,0.0580723263313674,0.0593245681721094,0.0199175017039897,0,0.0811741816774215,0.0811741816774215
