"","GRHL2","Ecad","miR34","OVOL2","SNAIL","miR200","KEAP1","NRF2","ZEB"
"GRHL2",0.392109478863573,0.392109478863573,0.319856585470598,0.196996916743133,0.184804062280666,0.158535334699727,-0.156569858712716,-0.199916234250093,-0.396661341904862
"miR200",0.374170900194407,0.374170900194407,0.310073389430102,0.189578860350282,0.0912194953106642,0.157521691319116,-0.255586816378106,-0.0884354748702429,-0.378147172323427
"Ecad",0.372389569314831,0.372389569314831,0.214611718893422,0.190782065561425,0.170762430389296,0.128849034182068,-0.126940275552042,-0.294627159502088,-0.376170679716873
"SNAIL",0.103181619322269,0.103181619322269,-0.00596476725036698,0.0802884206122395,-0.0550399426785007,-0.0194483301469893,0.0198444257757911,-0.0696544761200539,-0.103752238673345
"miR34",0.102208537052586,0.102208537052586,-0.00651089559052691,0.079635712296566,0.0445790780637034,-0.0198444257757911,0.0197371066085878,-0.0697510478245445,-0.103181619322269
"KEAP1",0.101364331373384,0.101364331373384,-0.00701370541010692,0.079635712296566,0.0436820255220545,-0.0197371066085878,0.0214298149419212,-0.167479985553482,-0.102208537052586
"NRF2",-0.102208537052586,-0.102208537052586,0.00651089559052691,-0.079635712296566,-0.0445790780637034,0.0198444257757911,-0.0197371066085878,0.0697510478245445,0.103181619322269
"OVOL2",-0.22958885031577,-0.22958885031577,-0.196509639866473,-0.162073293742195,-0.132291734377539,-0.145527301594689,0.144691646998589,0.0634026947931466,0.23182984410459
"ZEB",-0.396661341904862,-0.396661341904862,-0.322696831365859,-0.198980990167346,-0.186651741415411,-0.159702255044729,0.158535334699727,0.203318117778827,0.299779500201154
