"","miR34","GRHL2","NRF2","miR200","OVOL2","KEAP1","SNAIL","ZEB","Ecad"
"GRHL2",0.325674452480025,0.306885274145108,0.299993139616763,0.175597700453708,0.15471818417418,-0.17247002997003,-0.20156506638247,-0.306200480590224,-0.306885274145108
"Ecad",0.216020160541404,0.304660258381765,0.185012877344117,0.141526228421181,0.157057703978004,-0.136368518931537,-0.0484238774537282,-0.303001036939518,-0.304660258381765
"miR200",0.315072114375552,0.2958058030152,0.393141604179619,0.173614290222189,0.150391564799768,-0.269351273075737,-0.165767923487797,-0.294498916371396,-0.2958058030152
"SNAIL",-0.013345506358624,0.101440040479107,0.0306241278365017,-0.0256215782438957,0.0809894968890027,0.0317752067627809,-0.0696172292391059,-0.0987951989613426,-0.101440040479107
"KEAP1",-0.0112803049759619,0.102806192470269,-0.0696772607797107,-0.0232111372199606,0.0829997917090215,0.0361017622199606,0.03444206506172,-0.0974339745117114,-0.102806192470269
"OVOL2",0.10288687770112,0.0961551333197519,0.0295007649670541,-0.0242391245255518,-0.0292243968453148,0.0284849251501825,-0.0892897692495613,-0.0943514066116773,-0.0961551333197519
"NRF2",0.019177376848189,-0.0974339745117114,-0.0292238381213882,0.0317752067627809,-0.0759967021106693,-0.0232111372199606,-0.0224386477187042,0.101440040479107,0.0974339745117114
"miR34",0.019177376848189,-0.0974339745117114,-0.0292238381213882,0.0317752067627809,-0.0759967021106693,-0.0232111372199606,-0.0224386477187042,0.101440040479107,0.0974339745117114
"ZEB",-0.324670639547179,-0.306200480590224,-0.300665828450129,-0.174205288254599,-0.153462954048657,0.175597700453708,0.204359117756963,0.207175734355234,0.306200480590224
