"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0100396372769649,-0.0951233821371858,-0.0302480164969116,0.0836849037529568,0.0218859501455875,-0.0374027678060395,0.0869827892277657,0,-0.0399172392572354,-0.0399172392572354
"SNAIL",-0.0885336379472694,-0.0674149754907941,0.0876289458436783,0.00968679649663143,0.00100225624247289,0.10465315446774,-0.0863761704530276,0,0.10682261291499,0.10682261291499
"OVOL2",-0.0264588619552485,0.0740661744377567,-0.0168769149524454,-0.0181284022485772,-0.0666154810174643,-0.0174836483492101,0.0745360666829655,0,0.0838253215825777,0.0838253215825777
"NRF2",0.10682261291499,-0.0371426652598761,-0.0666998960852652,0.0118004077525236,-0.0153771343388255,-0.0863761704530276,0.105972650384343,0,-0.0867417333497175,-0.0867417333497175
"miR34",0.10682261291499,-0.0371426652598761,-0.0666998960852652,0.0118004077525236,-0.0153771343388255,-0.0863761704530276,0.105972650384343,0,-0.0867417333497175,-0.0867417333497175
"miR200",-0.0367341561494342,0.00905282309464647,0.0837141966377719,0.0691144445262351,-0.0577028247041349,0.0673675154388983,-0.115723658273569,0,0.0885369182219155,0.0885369182219155
"KEAP1",-0.0867417333497175,0.0322302346746561,0.0893569506681694,-0.0882839242360401,-0.000269124164575829,0.105972650384343,-0.0846184837176766,0,0.108307351154783,0.108307351154783
"Iext",0.10682261291499,-0.0371426652598761,-0.0666998960852652,0.0118004077525236,-0.0153771343388255,-0.0863761704530276,0.105972650384343,0,-0.0867417333497175,-0.0867417333497175
"GRHL2",-0.0399172392572354,0.0827754776757167,0.0869898170098014,-0.0246228241834776,-0.0607545206848451,0.0869827892277657,-0.0328211074639646,0,0.0941166350276281,0.0941166350276281
"Ecad",-0.0495618127225349,0.100298690821079,0.086633930709442,-0.115107680313848,-0.0719966220800936,0.138077269725167,-0.0907373482414794,0,0.0969772562451897,0.0969772562451897
