"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0627127524354098,0.0366833571536438,0.139658869383855,0.147395310103831,-0.0226890436821876,-0.136177803521983,0.14565409869082,0,-0.0255709336257592,-0.0255709336257592
"SNAIL",-0.0341962040401377,-0.0441116260502128,-0.0802375411182026,0.0101159467379508,-0.0420232195169521,-0.0273662702252977,0.04224814885028,0,0.052560150893401,0.052560150893401
"OVOL2",-0.0846955673979804,-0.0809740620279417,0.108276681916234,0.00968630183336026,0.0983133174843727,-0.102993507224825,0.108437923532751,0,0.0913887350998438,0.0913887350998438
"NRF2",0.052560150893401,-0.0269762813859378,0.0694466620811593,-0.000941634811345281,0.0675742240030063,0.04224814885028,-0.0239394989254035,0,-0.0299517849133682,-0.0299517849133682
"miR34",0.052560150893401,-0.0269762813859378,0.0694466620811593,-0.000941634811345281,0.0675742240030063,0.04224814885028,-0.0239394989254035,0,-0.0299517849133682,-0.0299517849133682
"miR200",-0.0340907054800597,0.0437637343769433,-0.149033877587257,-0.242060432273778,0.0247957211039267,0.134153885796054,-0.225549198050262,0,0.0446292169269037,0.0446292169269037
"KEAP1",0.0299517849133682,-0.0624739319626145,0.0827319349956804,0.0877030538333434,0.0361338217551507,0.0239394989254035,-0.0464655405920701,0,-0.057810572327029,-0.057810572327029
"Iext",0.052560150893401,-0.0269762813859378,0.0694466620811593,-0.000941634811345281,0.0675742240030063,0.04224814885028,-0.0239394989254035,0,-0.0299517849133682,-0.0299517849133682
"GRHL2",-0.0255709336257592,-0.018229098478565,-0.146501898132674,-0.141494868051169,0.0390224029538396,0.14565409869082,-0.133912516055373,0,0.0399918802521439,0.0399918802521439
"Ecad",-0.0249537806479737,0.0763378002930242,-0.150213772822608,-0.229780137496871,0.0439927475870958,0.117873901559677,-0.10388987556807,0,0.0421682031112794,0.0421682031112794
