"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0204062121109472,0.0943498313066305,-0.173826319684736,0.0859381267509954,-0.0264207928535354,-0.0169542864286705,0.0458679794215112,0,-0.046547944327718,-0.046547944327718
"SNAIL",-0.0313820750638182,-0.0944700850198996,0.0844133656519047,-0.0254634616497101,0.0827999374368196,-0.0264140634108991,0.050604189312724,0,0.0590258753053943,0.0590258753053943
"OVOL2",-0.0994396070704317,-0.110283995050937,0.276424539763296,-0.112839924040698,0.0988854945831834,-0.140849814159919,0.156794779129954,0,0.117640849306457,0.117640849306457
"NRF2",-0.0590258753053943,-0.00196267708988687,0.068875517046327,-0.0605189903797922,0.0601551159037593,-0.050604189312724,0.0226797420064351,0,0.0271163593190427,0.0271163593190427
"miR34",0.0590258753053943,0.00196267708988687,-0.068875517046327,0.0605189903797922,-0.0601551159037593,0.050604189312724,-0.0226797420064351,0,-0.0271163593190427,-0.0271163593190427
"miR200",-0.0574447122977019,-0.0155082272951989,0.193189389548549,0.0433459386042336,0.0574503171903657,0.033097526032678,-0.105521625450643,0,0.0889304848438136,0.0889304848438136
"KEAP1",0.0271163593190427,-0.00670883081271885,-0.086692200877429,-0.0799938301330283,-0.0862124953772878,0.0226797420064351,-0.0548412003397684,0,-0.0638776793497411,-0.0638776793497411
"Iext",0.0590258753053943,0.00196267708988687,-0.068875517046327,0.0605189903797922,-0.0601551159037593,0.050604189312724,-0.0226797420064351,0,-0.0271163593190427,-0.0271163593190427
"GRHL2",-0.046547944327718,-0.0852691643395282,0.19199341375951,-0.0438662451442301,0.053383675119507,0.0458679794215112,-0.0126941629798773,0,0.0844331407023403,0.0844331407023403
"Ecad",-0.0391542986571545,-0.0952308918726829,0.167636574697233,-0.126415370529591,0.0471723918340133,0.0897309557381928,-0.0701424895137444,0,0.0615218800228213,0.0615218800228213
