"","GRHL2","Ecad","SNAIL","OVOL2","miR200","KEAP1","NRF2","ZEB","miR34"
"GRHL2",0.395064523381556,0.395064523381556,0.213393997484614,0.198508406967671,0.155491372399361,-0.153628442985586,-0.202530217794509,-0.399938642213378,-0.396288360693736
"Ecad",0.378203885416969,0.378203885416969,0.218418612448463,0.193970635091451,0.123577205473989,-0.120883283719555,-0.299345133323431,-0.382112628237646,-0.362467613789956
"miR200",0.375705045161889,0.375705045161889,0.107197195197496,0.190493946469155,0.155976204553817,-0.253632331657797,-0.0893087609239066,-0.379755466887721,-0.355518129100652
"SNAIL",0.121258366346697,0.121258366346697,-0.00451540812265527,0.0904208533780072,-0.0322411377495197,0.0344196637079297,-0.0846210574861641,-0.121545758574612,-0.156908506577418
"KEAP1",0.118740753228829,0.118740753228829,0.0951138050970423,0.089991839979621,-0.0317366845278481,0.0375960595278481,-0.18027543690684,-0.118970991141339,-0.153776073916258
"NRF2",-0.118970991141339,-0.118970991141339,-0.0924226474720957,-0.0883440541917734,0.0344196637079297,-0.0317366845278481,0.0866490632804664,0.121258366346697,0.155757736146367
"miR34",-0.118970991141339,-0.118970991141339,-0.0924226474720957,-0.0883440541917734,0.0344196637079297,-0.0317366845278481,0.0866490632804664,0.121258366346697,0.155757736146367
"OVOL2",-0.230792324459133,-0.230792324459133,-0.145415019629285,-0.162632137274167,-0.144027106924758,0.143579736282402,0.0647433229764083,0.233311579117518,0.233632301773892
"ZEB",-0.399938642213378,-0.399938642213378,-0.216188048859107,-0.200667942667495,-0.156556821410016,0.155491372399361,0.206278055580402,0.303375250718653,0.401073980489861
