"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0681975261769411,0.0872722357956532,-0.139010602817702,0.04909407369983,-0.0372827142439592,-0.0173995375185427,0.0229748236113326,0,-0.0270058175502532,-0.0270058175502532
"SNAIL",-0.0373328603502129,-0.0618825122890526,0.0777200654887974,-0.038055023899408,-0.0459674331370117,-0.0512123504983556,0.0638308255301847,0,0.048166297811165,0.048166297811165
"OVOL2",-0.08524413417254,-0.112482411720811,0.251334300367438,-0.109819518155534,0.0997935895789492,-0.153475957489733,0.15689454447378,0,0.0882006559116705,0.0882006559116705
"NRF2",-0.048166297811165,0.0316126196426534,0.0707945759575607,-0.0600733725232612,-0.059737669142473,-0.0638308255301847,0.0462948736091716,0,0.0331403910754137,0.0331403910754137
"miR34",0.048166297811165,-0.0316126196426534,-0.0707945759575607,0.0600733725232612,0.059737669142473,0.0638308255301847,-0.0462948736091716,0,-0.0331403910754137,-0.0331403910754137
"miR200",-0.0350265038984992,-0.00741017163523557,0.144996787885401,0.0502879659447196,0.0288743781897493,0.0114599267689203,-0.106913757192076,0,0.0389842386283167,0.0389842386283167
"KEAP1",0.0331403910754137,-0.0411384632992104,-0.0803723308494247,-0.0700365175866289,0.040542164853801,0.0462948736091716,-0.0705136236091716,0,-0.0538618032012771,-0.0538618032012771
"Iext",0.048166297811165,-0.0316126196426534,-0.0707945759575607,0.0600733725232612,0.059737669142473,0.0638308255301847,-0.0462948736091716,0,-0.0331403910754137,-0.0331403910754137
"GRHL2",-0.0270058175502532,-0.0847260438172845,0.142087941189951,-0.0390421805612561,0.0433133733366369,0.0229748236113326,-0.0151641929499072,0,0.0337530481645533,0.0337530481645533
"Ecad",0.0267210334780411,-0.0308314211672421,-0.146187813563467,-0.0620671250825448,-0.045932630138225,-0.028398373535234,0.0171759557743027,0,-0.0363732351372626,-0.0363732351372626
