"","ZEB","miR200","OVOL2","miR34","GRHL2","Ecad","NRF2","KEAP1","SNAIL"
"SNAIL",-0.17022749385004,-0.146376478065074,0.119461791764387,-0.130896009552784,0.170048394345687,0.170048394345687,-0.159796803821922,0.146277454157874,0.343892890109812
"KEAP1",-0.169631359087252,-0.145655002988095,0.119112979942848,-0.130295676815318,0.169017391320559,0.169017391320559,-0.257482443467967,0.145394586321428,0.440856689093904
"ZEB",-0.0947375622725721,-0.0327764502279462,-0.0237473614926418,-0.0202515355900489,-0.00520936269259736,-0.00520936269259736,0.0202962886848389,0.0331541490835751,0.0922737673830647
"OVOL2",-0.0727232892007935,-0.0381604971525107,-0.0411893313224864,0.0783391237627939,0.0728176991386817,0.0728176991386817,-0.0571234250145615,0.0386585135279644,-0.0759236324742605
"Ecad",-0.0355473246198306,0.0171716250602045,0.0381319075919015,0.00845134391625079,0.0355792327244892,0.0355792327244892,-0.148577732312741,-0.0165353721835293,0.176050739632829
"GRHL2",0.00520936269259736,-0.0331541490835751,-0.0240982860438633,-0.0205238879361699,-0.00541077256168094,-0.00541077256168094,0.0195467211276604,0.0322825032110746,0.091778048590816
"miR200",0.0192300238468904,-0.0143499751479187,-0.0313402441169671,-0.000588025759125042,-0.0192949047441005,-0.0192949047441005,0.135233469195268,-0.0862635217845966,-0.0573843469576883
"NRF2",0.170048394345687,0.146277454157874,-0.119215966554588,0.130798486634898,-0.169631359087252,-0.169631359087252,0.159313945299469,-0.145655002988095,-0.442693510964899
"miR34",0.170048394345687,0.146277454157874,-0.119215966554588,0.130798486634898,-0.169631359087252,-0.169631359087252,0.159313945299469,-0.145655002988095,-0.442693510964899
