"","ZEB","OVOL2","miR200","GRHL2","Ecad","miR34","SNAIL","KEAP1","NRF2"
"ZEB",-0.0648185278629929,-0.0339442798064826,-0.0324749511147746,-0.028042879952306,-0.028042879952306,-0.022326127266678,0.0314439961345321,0.043462041706127,0.116827160083222
"miR200",-0.0351698865156271,0.047131059579462,0.0313992322231605,0.0425570400979795,0.0425570400979795,0.0350228990674984,0.0303211028329127,-0.119994481554606,-0.215231793100482
"SNAIL",-0.0331618449345677,0.0468156431485744,-0.0317257037439182,0.0403299902134215,0.0403299902134215,0.0708300209231785,-0.0883699196858651,0.0427597962605401,0.0111991453029319
"GRHL2",-0.028042879952306,0.0453493277211809,0.043462041706127,0.0375695667599595,0.0375695667599595,0.0276720147462516,-0.0249320538181733,-0.0287807906379335,-0.116077592526044
"Ecad",-0.0271980779293203,0.0451904112711404,0.0491167691505342,0.0374405795247255,0.0374405795247255,0.113311752907578,0.0455771161741311,-0.0333999693671309,-0.210292547987579
"KEAP1",0.0307129044052577,-0.0507268035118324,0.0280570703536931,-0.0436829734766315,-0.0436829734766315,-0.0728322261352809,-0.0135411909403683,-0.0477185286870265,0.0885710989385822
"NRF2",0.0403299902134215,-0.0352788117507614,0.0427597962605401,-0.0307129044052577,-0.0307129044052577,-0.065349232938002,-0.00504055018855286,-0.0280570703536931,-0.0103299999625167
"miR34",0.0403299902134215,-0.0352788117507614,0.0427597962605401,-0.0307129044052577,-0.0307129044052577,-0.065349232938002,-0.00504055018855286,-0.0280570703536931,-0.0103299999625167
"OVOL2",0.0867503303185622,-0.0994566237095611,-0.100239661785859,-0.0920124421198044,-0.0920124421198044,-0.0869941928182388,0.0540564648301563,0.0921447854458569,0.0931901825101238
