"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",0.26253179569331,0.127814889973748,-0.180588481450866,0.126905452076862,-0.351288459149387,-0.334693075266391,0.333131544176701,0,0.360229666057538,-0.360229666057538
"SNAIL",-0.111648431388791,-0.0571108116735383,0.0869684735403361,-0.0651823276328077,-0.00728680415978402,0.00472006772288484,-0.00138154742298386,0,-0.11339361028004,0.11339361028004
"OVOL2",-0.214431157335383,-0.124378261511191,0.0245180100524337,-0.0265303863859761,0.215547667200823,0.222833443254413,-0.220934228263276,0,-0.213303207024824,0.213303207024824
"NRF2",0.11339361028004,-0.0324334242513947,-0.0825520964953246,0.0701074845618275,0.0139573717431661,-0.00138154742298386,0.00440794793811587,0,0.109488643769235,-0.109488643769235
"miR34",0.11339361028004,-0.0324334242513947,-0.0825520964953246,0.0701074845618275,0.0139573717431661,-0.00138154742298386,0.00440794793811587,0,0.109488643769235,-0.109488643769235
"miR200",-0.343592118607257,-0.106807649683233,0.174091564276472,-0.016958966151839,0.337490275306695,0.323852375573902,-0.419085976328975,0,-0.342600367749902,0.342600367749902
"KEAP1",-0.109488643769235,0.0484522196379816,0.0880103869175697,-0.16241517686952,-0.0062377621602025,0.00440794793811587,0.0028837187285508,0,-0.113018958427715,0.113018958427715
"Iext",0.11339361028004,-0.0324334242513947,-0.0825520964953246,0.0701074845618275,0.0139573717431661,-0.00138154742298386,0.00440794793811587,0,0.109488643769235,-0.109488643769235
"GRHL2",-0.360229666057538,-0.123826606963383,0.180520995960247,-0.125002703662485,0.350455839119817,0.333131544176701,-0.328499857285572,0,-0.358416977235785,0.358416977235785
"Ecad",-0.348535205398087,0.00339752186767112,0.178972341338301,-0.234452646281316,0.236585741557927,0.2596536402895,-0.25446885620936,0,-0.347833227095598,0.347833227095598
