"","ZEB","OVOL2","miR200","GRHL2","Ecad","miR34","NRF2","KEAP1","SNAIL"
"NRF2",-0.0963035602904661,0.0710485683395289,0.108498203230388,0.0896689084517198,0.0896689084517198,0.126802293118832,0.00198623303300363,-0.120367703123069,-0.0818971349470655
"miR34",-0.0963035602904661,0.0710485683395289,0.108498203230388,0.0896689084517198,0.0896689084517198,0.126802293118832,0.00198623303300363,-0.120367703123069,-0.0818971349470655
"ZEB",-0.0682786083422126,-0.0343332467097038,-0.0339228934101955,-0.0272697231113799,-0.0272697231113799,-0.0269420306884538,0.0424646131274731,0.0449325331869585,0.051162243415119
"miR200",-0.0380974741425002,0.0466622597376966,0.0508204436324012,0.043019153630868,0.043019153630868,0.0490697294343159,0.0664902141431113,-0.138220160479971,-0.0377845436380114
"OVOL2",-0.0379922397758975,-0.047980842374547,-0.0465360287650557,0.0463649105833509,0.0463649105833509,0.0488109238205443,-0.0361284150263902,0.0657223206532974,-0.0336837417764481
"GRHL2",-0.0272697231113799,0.0424450026821697,0.0449325331869585,0.0336946979351463,0.0336946979351463,0.0377505280816527,-0.0289531774173059,-0.0297043670615099,-0.0320094718964169
"Ecad",0.0384174208747922,-0.0480117808895274,-0.107602954453113,-0.0453893417426926,-0.0453893417426926,-0.138218608644102,-0.08178664206534,0.0924276464796466,0.0940913893152699
"KEAP1",0.0896689084517198,-0.0819651491840191,-0.120367703123069,-0.0987249330104304,-0.0987249330104304,-0.137597915715696,-0.116418467465238,0.105393744789735,0.0665618081636397
"SNAIL",0.0915428455584906,-0.0790929864119202,-0.117749865417402,-0.0963035602904661,-0.0963035602904661,-0.135423319059928,-0.0132368366061567,0.108498203230388,-0.0310984908466412
