"","SNAIL","ZEB","OVOL2","GRHL2","Ecad","miR200","miR34","KEAP1","NRF2"
"NRF2",-0.00357454960657057,-0.079798048146545,0.0663179244399505,0.0780161702241388,0.0780161702241388,0.079998103319243,0.0891452286455702,-0.0829815761674937,0.00315057672518697
"ZEB",-0.0739518559692342,-0.0717033029190592,-0.0342314298828792,-0.025722557891662,-0.025722557891662,-0.0208396796723318,-0.0108440012248001,0.0251860351602398,0.0450649903938397
"miR200",0.00566542202648717,-0.0351503473565895,0.0436853054782783,0.0384221983158999,0.0384221983158999,0.0312209646247454,0.0249996223923505,-0.125730953613262,0.0588130455416229
"GRHL2",0.0739067906244843,-0.025722557891662,0.0394548068568298,0.0296299093518835,0.0296299093518835,0.0251860351602398,0.0138398770321303,-0.018640145568717,-0.0377038525887273
"Ecad",0.0863607419204434,-0.0104423925445134,0.0281176108367441,0.0129790868648708,0.0129790868648708,0.0246169085305672,0.0135255232617549,-0.020379735117815,-0.130059094785537
"KEAP1",0.00370269996966326,0.0780161702241388,-0.0699224558508671,-0.0807022792034174,-0.0807022792034174,-0.0829815761674937,-0.0911860449721008,0.0784242845008271,-0.108205521780132
"SNAIL",-0.0963831193647854,0.0786193235016202,-0.0686998859555901,-0.079798048146545,-0.079798048146545,-0.0819644351907949,-0.0904910449123929,0.079998103319243,-0.00653058638235742
"miR34",0.00357454960657057,0.079798048146545,-0.0663179244399505,-0.0780161702241388,-0.0780161702241388,-0.079998103319243,-0.0891452286455702,0.0829815761674937,-0.00315057672518697
"OVOL2",-0.0777164026485504,0.0859337641975945,-0.0964384745797206,-0.0880356275516318,-0.0880356275516318,-0.0919116608574613,-0.0806482402482594,0.08845931005135,-0.00601224260255386
