"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0805835503069329,-0.0675594275426979,-0.0305422380426001,0.0346873779086083,-0.00588919781905617,-0.0186466889426759,0.0187537975733766,0,-0.0194031809343595,-0.0194031809343595
"SNAIL",-0.0716656578046325,-0.0641677581110912,0.0634092011710046,-0.0548118982867805,-0.0269548450956646,-0.0312408159667789,0.0311559383320357,0,0.071594851023842,0.071594851023842
"OVOL2",-0.0781709289092504,0.0936337132913038,-0.0386547103570123,-0.0633104352054135,0.0683060443696637,-0.0453884616996748,0.0455826036765466,0,0.078165959965151,0.078165959965151
"NRF2",0.071594851023842,-0.0356770281172142,-0.0633668175141427,0.0552947568092334,0.0266817809255846,0.0311559383320357,-0.0310486191648324,0,-0.0717338627766538,-0.0717338627766538
"miR34",-0.071594851023842,0.0356770281172142,0.0633668175141427,-0.0552947568092334,-0.0266817809255846,-0.0311559383320357,0.0310486191648324,0,0.0717338627766538,0.0717338627766538
"miR200",0.0252218330155376,-0.0555719663879736,-0.0339963082665853,0.140919655602224,-0.000144874914227472,-0.0112014410828732,-0.0888457509888588,0,-0.0251013399207188,-0.0251013399207188
"KEAP1",-0.0717338627766538,0.0349508427263556,0.0637787639611046,-0.153756295270772,-0.0268888202630587,-0.0310486191648324,0.0320902858314991,0,0.0718873547183269,0.0718873547183269
"Iext",0.071594851023842,-0.0356770281172142,-0.0633668175141427,0.0552947568092334,0.0266817809255846,0.0311559383320357,-0.0310486191648324,0,-0.0717338627766538,-0.0717338627766538
"GRHL2",-0.0194031809343595,0.0678974176283221,0.0306502148275913,-0.0342837646085891,0.00588141632345271,0.0187537975733766,-0.0184974311402883,0,0.0193628989605428,0.0193628989605428
"Ecad",0.00515290798913275,0.0287303348124244,-0.020920440002401,-0.0865726293504706,-0.0858759989569275,-0.0684694205967368,0.0684829578919852,0,-0.00508909177981558,-0.00508909177981558
