"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",0.530915030791574,0.184729672007134,-0.309319241907249,0.236030943296885,-0.561318951774809,-0.469896336638561,0.454016072813092,0,-0.611867727666781,-0.611867727666781
"SNAIL",-0.334913837077052,-0.114222575798949,0.201496282228649,-0.073746486393804,0.153262899097838,0.274442705251904,-0.266902742032213,0,0.325071694547168,0.325071694547168
"OVOL2",-0.338585531484305,-0.149782959949942,0.0825946775088899,-0.0769776856178892,0.313102607339474,0.278525430505622,-0.270008506389812,0,0.327877456950144,0.327877456950144
"NRF2",0.325071694547168,0.0138415965411532,-0.194028281889579,0.068628186055803,-0.140389873936925,-0.266902742032213,0.254947386805769,0,-0.311309531018797,-0.311309531018797
"miR34",0.325071694547168,0.0138415965411532,-0.194028281889579,0.068628186055803,-0.140389873936925,-0.266902742032213,0.254947386805769,0,-0.311309531018797,-0.311309531018797
"miR200",-0.565070015060269,-0.149465583695462,0.280007306927684,-0.11580765144945,0.500604582476115,0.409419403631174,-0.495120205896394,0,0.546597496754587,0.546597496754587
"KEAP1",-0.311309531018797,-0.00397401858301566,0.188672978079075,-0.162254559682177,0.130185792304272,0.254947386805769,-0.244660928472436,0,0.297111526414039,0.297111526414039
"Iext",0.325071694547168,0.0138415965411532,-0.194028281889579,0.068628186055803,-0.140389873936925,-0.266902742032213,0.254947386805769,0,-0.311309531018797,-0.311309531018797
"GRHL2",-0.611867727666781,-0.175446210988657,0.299628325454287,-0.22678627675835,0.543522671329708,0.454016072813092,-0.436771157414015,0,0.589914051936671,0.589914051936671
"Ecad",-0.59137563883954,-0.048475780975781,0.295614776720767,-0.312798254477295,0.416927081628936,0.433906626134715,-0.418108602579822,0,0.571034222119693,0.571034222119693
