"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.067110529924314,0.10030132502731,-0.0320081569688761,0.1177412688195,-0.0362271719462947,-0.0395303711763065,0.0519831588193529,0,-0.024583227124714,-0.024583227124714
"SNAIL",-0.0354103487468078,-0.0451946294106519,0.0560738266014159,0.0135315025483558,-0.0441249871586194,-0.0415190639810361,0.0657940675176043,0,0.0516417619668503,0.0516417619668503
"OVOL2",0.0847967987587465,0.107380743142118,-0.0974198735260599,0.0938957264324433,-0.100224671779984,-0.105358726443297,0.0989858050285924,0,-0.0889856186345229,-0.0889856186345229
"NRF2",-0.0516417619668503,0.0328355667231142,0.0324661297293297,0.0115034967540535,-0.0662821941022512,-0.0657940675176043,0.0351222495309118,0,0.0311059348469211,0.0311059348469211
"miR34",0.0516417619668503,-0.0328355667231142,-0.0324661297293297,-0.0115034967540535,0.0662821941022512,0.0657940675176043,-0.0351222495309118,0,-0.0311059348469211,-0.0311059348469211
"miR200",-0.0222514375174744,-0.0752813364942145,0.0447827357424447,-0.217341177587458,0.0500426417701792,0.0542823124225844,-0.135893135137702,0,0.0345324644893902,0.0345324644893902
"KEAP1",-0.0311059348469211,0.0604733283634388,0.0623322471340671,0.114214119464676,-0.0382727294468238,-0.0351222495309118,0.0737941245309118,0,0.0571228189605051,0.0571228189605051
"Iext",0.0516417619668503,-0.0328355667231142,-0.0324661297293297,-0.0115034967540535,0.0662821941022512,0.0657940675176043,-0.0351222495309118,0,-0.0311059348469211,-0.0311059348469211
"GRHL2",-0.024583227124714,-0.0889223254779635,0.0440880597897696,-0.116799504452789,0.0475959370229425,0.0519831588193529,-0.0362080776366491,0,0.0350766813039688,0.0350766813039688
"Ecad",-0.0192114402823525,-0.124715013035909,0.0323652687163474,-0.215919579880745,0.12377924887658,0.0973284277740005,-0.0928746576372738,0,0.0221150778062836,0.0221150778062836
