"","ZEB","miR200","OVOL2","GRHL2","Ecad","miR34","NRF2","KEAP1","SNAIL"
"SNAIL",-0.148214737130098,-0.0809120365297027,0.108829195588274,0.148885318995232,0.148885318995232,0.215262201418751,-0.121832148992059,0.0820861771436509,0.045289816090754
"KEAP1",-0.147962786453844,-0.0805193173024833,0.109384748864356,0.149267467958065,0.149267467958065,0.215651825811007,-0.220713296815747,0.0829932756358166,0.145750991039296
"OVOL2",-0.0859841077740427,-0.0299142518298386,-0.0326454259089665,0.0885232382088253,0.0885232382088253,0.0812445916833056,-0.0615032926103033,0.0343963992089219,-0.074468168111906
"ZEB",-0.0721809462778592,-0.0390336713239987,-0.0332748255589144,-0.0243824452168665,-0.0243824452168665,-0.00875788757280791,0.0374416519638898,0.0451163140885289,0.0821041960089506
"Ecad",-0.0478262894877535,0.04080845216019,0.0501345000945094,0.0520541133550158,0.0520541133550158,0.138186030970932,-0.147244424082802,-0.0333223278878196,0.0965053287441347
"GRHL2",-0.0243824452168665,0.0451163140885289,0.0396724500696446,0.0293774099701394,0.0293774099701394,0.011598133468069,-0.0281969854253544,-0.0363143998858285,-0.0790397525659582
"miR200",0.0387070777564708,-0.0296412395487479,-0.0464975369903885,-0.0431282474663605,-0.0431282474663605,-0.0371077509054701,0.143443019123538,-0.0781454522870237,-0.0342700667241061
"NRF2",0.148885318995232,0.0820861771436509,-0.107633976464768,-0.147962786453844,-0.147962786453844,-0.214794091412899,0.12357043967289,-0.0805193173024833,-0.144683071346857
"miR34",0.148885318995232,0.0820861771436509,-0.107633976464768,-0.147962786453844,-0.147962786453844,-0.214794091412899,0.12357043967289,-0.0805193173024833,-0.144683071346857
