"","GRHL2","Ecad","miR200","miR34","OVOL2","SNAIL","NRF2","KEAP1","ZEB"
"GRHL2",0.609645714977491,0.609645714977491,0.514071638155043,0.496460596322796,0.310254686607947,-0.159080059165406,-0.217396095709329,-0.488999000999001,-0.635144204403472
"miR200",0.575723118015296,0.575723118015296,0.486581319870824,0.449024544098088,0.295590423438435,-0.131237082018788,-0.104396005781924,-0.563819010605448,-0.598236789347208
"Ecad",0.555091751629808,0.555091751629808,0.411017080539457,0.435446770421827,0.288039997029368,-0.049111903626829,-0.308525896592144,-0.389722915113709,-0.576039422338168
"OVOL2",0.338976049240891,0.338976049240891,0.312593825852481,0.283349518991019,0.0884887448693006,-0.140089906782208,-0.0721771397665225,-0.300430408953688,-0.351651825638407
"SNAIL",0.15176013145102,0.15176013145102,0.0499039771993377,0.142659033693164,0.106650681801886,-0.103090080168612,-0.0736488235745101,-0.0453771700130313,-0.155029738681642
"KEAP1",0.141215120613185,0.141215120613185,0.0411917224921041,0.135064187679861,0.102480514082204,0.000765617736722583,-0.167857952607396,-0.0342906808254374,-0.144822181242502
"NRF2",-0.144822181242502,-0.144822181242502,-0.0453771700130313,-0.138465548224079,-0.101759607800021,0.00431767999928767,0.0739385386879819,0.0411917224921041,0.15176013145102
"miR34",-0.144822181242502,-0.144822181242502,-0.0453771700130313,-0.138465548224079,-0.101759607800021,0.00431767999928767,0.0739385386879819,0.0411917224921041,0.15176013145102
"ZEB",-0.635144204403472,-0.635144204403472,-0.534123501281487,-0.515019463337036,-0.321416786756415,0.166808765790012,0.228178336724128,0.514071638155043,0.558198672657967
