"","OVOL2","ZEB","miR34","GRHL2","Ecad","miR200","KEAP1","NRF2","SNAIL"
"OVOL2",0.251334300367438,-0.08524413417254,0.0997935895789492,0.0882006559116705,0.0882006559116705,-0.153475957489733,0.15689454447378,-0.109819518155534,-0.112482411720811
"ZEB",-0.139010602817702,-0.0681975261769411,-0.0372827142439592,-0.0270058175502532,-0.0270058175502532,-0.0173995375185427,0.0229748236113326,0.04909407369983,0.0872722357956532
"NRF2",0.0707945759575607,-0.048166297811165,-0.059737669142473,0.0331403910754137,0.0331403910754137,-0.0638308255301847,0.0462948736091716,-0.0600733725232612,0.0316126196426534
"SNAIL",0.0777200654887974,-0.0373328603502129,-0.0459674331370117,0.048166297811165,0.048166297811165,-0.0512123504983556,0.0638308255301847,-0.038055023899408,-0.0618825122890526
"miR200",0.144996787885401,-0.0350265038984992,0.0288743781897493,0.0389842386283167,0.0389842386283167,0.0114599267689203,-0.106913757192076,0.0502879659447196,-0.00741017163523557
"Ecad",0.127018970187786,-0.0207039731297885,0.12082187640321,0.0217409865311925,0.0217409865311925,0.0762920668373573,-0.0751413967412425,-0.121162803184505,-0.117243800303502
"GRHL2",-0.142087941189951,0.0270058175502532,-0.0433133733366369,-0.0337530481645533,-0.0337530481645533,-0.0229748236113326,0.0151641929499072,0.0390421805612561,0.0847260438172845
"KEAP1",-0.0803723308494247,0.0331403910754137,0.040542164853801,-0.0538618032012771,-0.0538618032012771,0.0462948736091716,-0.0705136236091716,-0.0700365175866289,-0.0411384632992104
"miR34",-0.0707945759575607,0.048166297811165,0.059737669142473,-0.0331403910754137,-0.0331403910754137,0.0638308255301847,-0.0462948736091716,0.0600733725232612,-0.0316126196426534
