"","GRHL2","Ecad","miR34","OVOL2","miR200","SNAIL","KEAP1","NRF2","ZEB"
"Ecad",0.359229179500804,0.359229179500804,0.244258473134026,0.183980879403893,0.182122737995257,0.00311630684765013,-0.181540634299575,-0.270976381192258,-0.361000079309355
"GRHL2",0.347987923713757,0.347987923713757,0.339799346945538,0.17487881093821,0.148894180153904,-0.113261273910664,-0.148261809618952,-0.177594031607824,-0.349720048587875
"miR200",0.325617713950706,0.325617713950706,0.321312462821023,0.164888729659844,0.129419039978311,-0.0954269418108744,-0.229088695476187,-0.0712247089560169,-0.326813376199293
"SNAIL",0.214366597940799,0.214366597940799,0.0644750209005107,0.142952813548829,0.147897209869719,-0.0883159998255121,-0.147713308327775,-0.0521743724060235,-0.215112151691476
"KEAP1",0.210615521019184,0.210615521019184,0.0618305489615837,0.141585528127332,0.14657572515542,0.0145488880057005,-0.14618510015542,-0.149134061678605,-0.212534170290098
"OVOL2",-0.207274050601978,-0.207274050601978,-0.209586174556688,-0.150834234932163,-0.137899932783843,0.118535178702509,0.137536971696648,0.0528042802998888,0.208123740042972
"NRF2",-0.212534170290098,-0.212534170290098,-0.0619784342026367,-0.141791501350813,-0.147713308327775,-0.00980732457127075,0.14657572515542,0.0511120836566271,0.214366597940799
"miR34",-0.212534170290098,-0.212534170290098,-0.0619784342026367,-0.141791501350813,-0.147713308327775,-0.00980732457127075,0.14657572515542,0.0511120836566271,0.214366597940799
"ZEB",-0.349720048587875,-0.349720048587875,-0.340740907913556,-0.175391700666918,-0.149610116790693,0.115379345113909,0.148894180153904,0.179112386403134,0.25103365569993
