"","OVOL2","ZEB","miR34","GRHL2","Ecad","miR200","KEAP1","NRF2","SNAIL"
"ZEB",-0.119502623171323,-0.0769857502535068,-0.00363946667037515,-0.00154539815755933,-0.00154539815755933,0.00263002297633531,0.0216949107854325,0.052646614102285,0.0543630977197121
"SNAIL",0.0800464313054247,-0.0247441093793898,-0.0397536684012077,0.0554867475567399,0.0554867475567399,-0.0446970709743831,0.0795959251263141,-0.027392007590477,-0.0235980799361388
"KEAP1",0.0826205728050309,-0.0201398500463141,-0.0337387109642934,0.060738468618839,0.060738468618839,-0.0395229480926158,0.0856166980926158,-0.121017426112081,0.0838723129058127
"Ecad",0.137893847399971,-0.00378029288874049,0.0394473148015941,0.0317158385173302,0.0317158385173302,0.0289801058021048,0.00281900073640878,-0.123219181224892,0.0815158718516927
"GRHL2",0.131461052109102,-0.00154539815755933,0.0319874551537617,0.0261576841595734,0.0261576841595734,0.0216949107854325,0.00635157699443414,-0.0229137676675358,-0.0186713446778013
"miR200",0.129387001396922,-0.000830127291051053,0.0377525105975983,0.0271995776571647,0.0271995776571647,0.0281752300991159,-0.0981453417870189,0.0801065016139286,-0.0195975184493313
"NRF2",-0.06284714335086,0.0554867475567399,0.0803817159923916,-0.0201398500463141,-0.0201398500463141,0.0795959251263141,-0.0395229480926158,0.0700284151230699,-0.025393030547846
"miR34",-0.06284714335086,0.0554867475567399,0.0803817159923916,-0.0201398500463141,-0.0201398500463141,0.0795959251263141,-0.0395229480926158,0.0700284151230699,-0.025393030547846
"OVOL2",0.0409648873448504,0.158293715850627,-0.174842111941392,-0.163208001564912,-0.163208001564912,-0.230249877119266,0.224602877878952,-0.0155016058619733,0.112543040544291
