"","SNAIL","KEAP1","ZEB","OVOL2","GRHL2","Ecad","miR200","miR34","NRF2"
"NRF2",0.0151832092432351,0.0933942539821543,-0.101241067461701,0.060212666909907,0.0763074139800889,0.0763074139800889,0.0726816547119246,0.0848436198314062,-0.0921543606677237
"ZEB",-0.105161715376581,-0.0563050245406131,-0.0250375504098937,-0.0122576350078847,-0.0101910039588451,-0.0101910039588451,-0.00212496929510882,3.07178751935255e-05,0.138656838321981
"OVOL2",0.047350171335199,-0.0842781927925623,-0.0141248725413308,-0.0129925526840841,0.0851857421065482,0.0851857421065482,-0.0248285430922162,0.0686154122843437,0.0193725993201636
"GRHL2",0.0765226887880281,-0.00113814756671899,-0.0101910039588451,0.0831174001583774,0.078952333263981,0.078952333263981,0.0563050245406131,0.0461835845137256,-0.115343365325633
"miR200",0.0549587824812738,0.0862328404307285,-0.00982618996573058,0.0803711760671651,0.0753466274483518,0.0753466274483518,0.0409599129492121,0.0278575732810882,-0.209459060444838
"Ecad",0.085206352407845,0.0068592643893171,-0.000307792767189535,0.0607523319387991,0.0492707793657856,0.0492707793657856,0.0478095825157554,0.0371091273949583,-0.192451841578055
"KEAP1",-0.0040341276541706,-0.0715192539821543,0.0763074139800889,-0.0875041190211325,-0.102784773918692,-0.102784773918692,-0.0933942539821543,-0.102441963516706,-0.0168566283432653
"SNAIL",-0.104840327911219,-0.0726816547119246,0.0777540417630051,-0.085922593162344,-0.101241067461701,-0.101241067461701,-0.0922883883376142,-0.101539543373439,0.083607764820307
"miR34",-0.0151832092432351,-0.0933942539821543,0.101241067461701,-0.060212666909907,-0.0763074139800889,-0.0763074139800889,-0.0726816547119246,-0.0848436198314062,0.0921543606677237
