"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.00994752157279993,0.0650651007151705,-0.171744344335686,0.0969974081771699,-0.0346369004098802,-0.00296678901667768,0.049322276924677,0,-0.0401420425484765,-0.0401420425484765
"SNAIL",-0.0260418550048593,-0.068907677406321,0.0888295687644633,-0.0210675472433965,0.0888546266049285,-0.022078983156104,0.0595948977126184,0,0.0664641966267511,0.0664641966267511
"OVOL2",-0.0978417093625522,-0.0460887995763994,0.281627205004803,-0.112569106440222,0.112592895759791,-0.142249247042366,0.167563672635343,0,0.125086429859447,0.125086429859447
"NRF2",0.0664641966267511,0.00467739661049768,-0.0670528458688118,0.0677116805123487,-0.0636742092068399,0.0595948977126184,-0.018792150341938,0,-0.0224227458495491,-0.0224227458495491
"miR34",0.0664641966267511,0.00467739661049768,-0.0670528458688118,0.0677116805123487,-0.0636742092068399,0.0595948977126184,-0.018792150341938,0,-0.0224227458495491,-0.0224227458495491
"miR200",-0.03921280370547,-0.0145011382303394,0.193115180031017,0.0619452763198172,0.0466569713941479,0.0511487604394549,-0.101077972331857,0,0.0931288292870809,0.0931288292870809
"KEAP1",-0.0224227458495491,0.0338958626804036,0.0906367799573803,-0.116502889303557,0.0912695951873191,-0.018792150341938,0.0631931920086047,0,0.070388977622381,0.070388977622381
"Iext",-0.0664641966267511,-0.00467739661049768,0.0670528458688118,-0.0677116805123487,0.0636742092068399,-0.0595948977126184,0.018792150341938,0,0.0224227458495491,0.0224227458495491
"GRHL2",-0.0401420425484765,-0.0211038569116554,0.198131171167917,-0.0392422669125148,0.0654905304775793,0.049322276924677,0.000840088482945633,0,0.0941803104236024,0.0941803104236024
"Ecad",-0.0366265801970169,0.0541140602707767,0.195123748332548,-0.134674903369364,0.146781867710613,0.055908793057995,-0.0069443961444983,0,0.0894025853023137,0.0894025853023137
