"","miR200","ZEB","miR34","GRHL2","Ecad","NRF2","OVOL2","SNAIL","KEAP1"
"NRF2",0.131741863746149,-0.0964003651038937,-0.0214905430848378,0.0956294817473917,0.0956294817473917,0.0131185191040425,-0.0760034353860099,0.0314490816231192,-0.129187667566711
"SNAIL",0.130157481230941,-0.0961046426664744,-0.0193255343077751,0.0964003651038937,0.0964003651038937,0.0127805181383254,-0.0775716306899007,-0.0644448085984131,-0.131741863746149
"ZEB",-0.104576738283526,-0.0628437246583565,-0.0458545347332876,-0.0377799070009018,-0.0377799070009018,0.0277349063760038,0.0413038008984725,0.0852425315212171,0.103928449202969
"miR200",0.117294547305585,-0.0474566631428316,0.0340130759169183,0.0462424634950422,0.0462424634950422,0.0699923656977001,-0.0453643015920811,-0.00714114423818049,-0.218128273906183
"OVOL2",-0.0466750394777981,-0.0433319399182815,0.0477578928428486,0.0423232442661076,0.0423232442661076,-0.044988370877401,-0.0759160973366303,-0.0797422461139947,0.0444888319991115
"GRHL2",0.103928449202969,-0.0377799070009018,0.0454576784575113,0.0367929986423922,0.0367929986423922,-0.0295223367046603,-0.0404399866185427,-0.0844088226433442,-0.105347010132724
"Ecad",0.0633452435777425,-0.0165111818425759,0.115487255355004,0.0153624900748669,0.0153624900748669,-0.125258737201627,-0.0273607642578707,-0.116409912529315,-0.0636566013684559
"KEAP1",-0.129187667566711,0.0956294817473917,0.0175567956728295,-0.097394639076632,-0.097394639076632,-0.113338299323823,0.0791960203499646,-0.0383264844424272,0.133093917566711
"miR34",-0.131741863746149,0.0964003651038937,0.0214905430848378,-0.0956294817473917,-0.0956294817473917,-0.0131185191040425,0.0760034353860099,-0.0314490816231192,0.129187667566711
