"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0880797490430415,0.0728768244538535,-0.026363123963072,-0.0169703859610574,-0.0203593544183389,0.0842052880247491,-0.0837148432420669,0,-0.0110710503996706,0.0110710503996706
"SNAIL",0.07988334622919,-0.0203612085140355,-0.069610918322269,-0.0578209107443691,-0.124456343365788,-0.0269696668391568,0.0272101534709293,0,-0.0813286375782674,0.0813286375782674
"OVOL2",-0.0349156748444561,-0.0530659979063215,-0.0551112044658524,-0.0310080434988401,0.037108422778017,-0.0807323319946012,0.0821250896547683,0,0.036868469875512,-0.036868469875512
"NRF2",-0.0813286375782674,-0.0792578122281686,0.0667203529242864,0.060283489208879,0.123052013348234,0.0272101534709293,-0.0267164853017943,0,0.0791423618294995,-0.0791423618294995
"miR34",-0.0813286375782674,-0.0792578122281686,0.0667203529242864,0.060283489208879,0.123052013348234,0.0272101534709293,-0.0267164853017943,0,0.0791423618294995,-0.0791423618294995
"miR200",-0.0185393087814569,-0.0662280234210429,0.0317947918996592,0.122540927887768,0.0351272137623646,-0.0807915222037559,-0.0182174442898731,0,0.0194198352435943,-0.0194198352435943
"KEAP1",0.0791423618294995,0.080496599071398,-0.0710457906173863,-0.155961144886535,-0.12485621328908,-0.0267164853017943,0.0278883603017943,0,-0.0823656926046338,0.0823656926046338
"Iext",-0.0813286375782674,-0.0792578122281686,0.0667203529242864,0.060283489208879,0.123052013348234,0.0272101534709293,-0.0267164853017943,0,0.0791423618294995,-0.0791423618294995
"GRHL2",-0.0110710503996706,-0.0710291453191081,0.0282932089947901,0.0161823790419722,0.0220323759730817,-0.0837148432420669,0.0845181247324105,0,0.0124607784963474,-0.0124607784963474
"Ecad",0.0028852516034099,0.0514078170048319,0.0174927289642661,-0.100886548694658,0.0108250464488649,-0.105994008572867,0.106873932764014,0,-0.00245449219051903,0.00245449219051903
