"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0579004263156952,0.0345178877337205,0.0427139051885718,0.138697704038062,-0.0376491390167653,-0.115187123693564,0.113343727786241,0,-0.0415555545772922,-0.0415555545772922
"SNAIL",-0.0978130482565537,-0.0475717900822616,-0.0793215570035703,-0.111169041806778,-0.0204678930998398,0.134134022148469,-0.136623766100938,0,0.0991083958345453,0.0991083958345453
"OVOL2",-0.0435417724949389,-0.0610045514008834,-0.0779168801774221,0.00916437524597071,0.0488017723905706,-0.0451145791520767,0.0409363061715753,0,0.0447591637992867,0.0447591637992867
"NRF2",0.0991083958345453,-0.0427908457297886,0.0762614569781401,0.115176767543137,0.0254415619120107,-0.136623766100938,0.132695884581299,0,-0.0969221200857775,-0.0969221200857775
"miR34",0.0991083958345453,-0.0427908457297886,0.0762614569781401,0.115176767543137,0.0254415619120107,-0.136623766100938,0.132695884581299,0,-0.0969221200857775,-0.0969221200857775
"miR200",-0.0512164198111866,0.0359428422467387,-0.0486487664830068,-0.247417958954625,0.0294571306124975,0.126305677059464,-0.228334936143938,0,0.051411062502817,0.051411062502817
"KEAP1",0.0969221200857775,-0.0571864031838681,0.0811018277299423,0.20836358072995,0.0179585687147318,-0.132695884581299,0.137904217914632,0,-0.100222196831748,-0.100222196831748
"Iext",0.0991083958345453,-0.0427908457297886,0.0762614569781401,0.115176767543137,0.0254415619120107,-0.136623766100938,0.132695884581299,0,-0.0969221200857775,-0.0969221200857775
"GRHL2",-0.0415555545772922,-0.0283664681753609,-0.043955638215971,-0.135987729023647,0.0404426959384057,0.113343727786241,-0.116266305123448,0,0.0422806301059931,0.0422806301059931
"Ecad",-0.0512690569598181,0.0675095084423443,-0.0492244992049254,-0.251818231898186,0.0500183195604616,0.150803060841028,-0.154200921948379,0,0.0525294270938321,0.0525294270938321
