"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0752242914760561,-0.0251476158452466,0.0312115956188337,-0.11395277549393,-0.0175898878850641,-0.0971418946671672,0.0987485241276779,0,-0.0230773074093682,0.0230773074093682
"SNAIL",-0.0320955356329322,-0.0758411531471827,-0.0404524659186958,-0.0113797544520628,-0.0419320082715286,-0.0313758942267168,0.0345305129846741,0,0.0345487823320867,-0.0345487823320867
"OVOL2",-0.0380065286399032,0.0630484156119275,-0.0741808937855168,-0.0110614041247417,0.0345411360786845,-0.0458532458206456,0.0488666669399163,0,0.0400785783293442,-0.0400785783293442
"NRF2",0.0345487823320867,-0.0220564057634989,0.0407491515167292,0.0123937573492139,0.0446041362215969,0.0345305129846741,-0.0314611848026608,0,-0.0328174541379757,0.0328174541379757
"miR34",-0.0345487823320867,0.0220564057634989,-0.0407491515167292,-0.0123937573492139,-0.0446041362215969,-0.0345305129846741,0.0314611848026608,0,0.0328174541379757,-0.0328174541379757
"miR200",-0.0194529950288112,-0.0326458238210909,-0.0322184998816022,0.214560956307096,0.0237427843541635,0.104725254944163,-0.201815077187359,0,0.0218165134271799,-0.0218165134271799
"KEAP1",-0.0328174541379757,0.0279086056780653,-0.0363207272118889,-0.110122695078152,-0.0440421723055957,-0.0314611848026608,0.0310705598026608,0,0.030975550837899,-0.030975550837899
"Iext",0.0345487823320867,-0.0220564057634989,0.0407491515167292,0.0123937573492139,0.0446041362215969,0.0345305129846741,-0.0314611848026608,0,-0.0328174541379757,0.0328174541379757
"GRHL2",-0.0230773074093682,0.0235928614513755,-0.0338975181454905,0.113587601555817,0.0203523188242906,0.0987485241276779,-0.094868845440274,0,0.026380429262339,-0.026380429262339
"Ecad",-0.0222693624934982,0.0642895953716849,-0.0319431020840084,0.00859011944334617,0.0283017988631305,0.0784913434920128,-0.0754996012421144,0,0.024502929819599,-0.024502929819599
