"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0684559338263233,-0.0718273318779054,-0.0316531261349963,0.0215917424356513,-0.0105526745700199,0.117424469064431,-0.119538455196682,0,-0.0237818423297173,-0.0237818423297173
"SNAIL",-0.0321288970665924,-0.0812699920418199,0.0465607149772572,0.0343545269865038,-0.0378430460841827,-0.0808064752830439,0.0786562418695484,0,0.0397801944967228,0.0397801944967228
"OVOL2",-0.0363419593655024,0.0537335675114477,-0.046111440195342,0.0354410766687438,0.0425981754575265,-0.0902580638439556,0.0870082959702323,0,0.0483717730300987,0.0483717730300987
"NRF2",0.0397801944967228,-0.0222152626498691,-0.034888255877486,-0.025131929207653,0.0446501457526048,0.0786562418695484,-0.0812533657158673,0,-0.0297587108621973,-0.0297587108621973
"miR34",-0.0397801944967228,0.0222152626498691,0.034888255877486,0.025131929207653,-0.0446501457526048,-0.0786562418695484,0.0812533657158673,0,0.0297587108621973,0.0297587108621973
"miR200",-0.0311216266123572,0.0538169169885734,0.0454852300693847,-0.113541009106653,0.00831108882061208,-0.126651148457877,0.0243072755618569,0,0.039139051767608,0.039139051767608
"KEAP1",0.0297587108621973,-0.0181571678186004,-0.0499243011915952,0.0633662392905155,0.0355108378555329,0.0812533657158673,-0.078388782382534,0,-0.0427287799335711,-0.0427287799335711
"Iext",0.0397801944967228,-0.0222152626498691,-0.034888255877486,-0.025131929207653,0.0446501457526048,0.0786562418695484,-0.0812533657158673,0,-0.0297587108621973,-0.0297587108621973
"GRHL2",-0.0237818423297173,0.0685600943835385,0.043571063778403,-0.0118858035542368,0.01737704621425,-0.119538455196682,0.11671842443271,0,0.0339127587446217,0.0339127587446217
"Ecad",-0.0235912895015396,0.086349382431472,0.0435759930337358,-0.101308907730381,0.028905334743989,-0.14489108223688,0.142061787529962,0,0.0343124126668235,0.0343124126668235
