"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0971011644913054,0.0388486297475361,-0.0197841826012855,0.0284241009982434,-0.00222561717932464,-0.0141360058154878,0.0166671518778362,0,-0.000823051308793589,0.000823051308793589
"SNAIL",-0.0736625656837733,-0.0596967925975771,0.0676468510216208,0.0158863451510344,-0.0333603550250646,0.0983273284348266,-0.096375142835732,0,-0.0766072947437092,0.0766072947437092
"OVOL2",-0.0320612288814646,-0.0361332516961378,-0.0523662185365794,-0.0384878693916512,0.0391884766145039,-0.0566722539638853,0.0613738661863889,0,-0.0388637133535143,0.0388637133535143
"NRF2",0.0766072947437092,-0.0310044914436251,-0.0627896839452454,-0.0112026174832411,0.0393482621832468,-0.096375142835732,0.0989722666820509,0,0.0726012287763138,-0.0726012287763138
"miR34",0.0766072947437092,-0.0310044914436251,-0.0627896839452454,-0.0112026174832411,0.0393482621832468,-0.096375142835732,0.0989722666820509,0,0.0726012287763138,-0.0726012287763138
"miR200",0.00529943619260691,-0.0287427949928326,0.0240085342050583,0.0749539568696528,0.0146644159898989,0.00387045381919566,-0.100331048439299,0,6.26209177899697e-05,-6.26209177899697e-05
"KEAP1",-0.0726012287763138,0.043691377389802,0.0693808270966357,-0.0825702762896527,-0.0311554198289137,0.0989722666820509,-0.0955868500153843,0,-0.0780501927057075,0.0780501927057075
"Iext",0.0766072947437092,-0.0310044914436251,-0.0627896839452454,-0.0112026174832411,0.0393482621832468,-0.096375142835732,0.0989722666820509,0,0.0726012287763138,-0.0726012287763138
"GRHL2",0.000823051308793589,-0.0271992381296902,0.0259253622476616,-0.0223314621360485,0.00971919744545178,0.0166671518778362,-0.0131976594833738,0,-0.0042323364052044,0.0042323364052044
"Ecad",-0.0110186999081689,0.0841441921665802,-0.0157087386195152,-0.0796701413948701,-0.0920800751380063,-0.0137999367034675,0.0117558051209577,0,-0.00814697048889643,0.00814697048889643
