"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0278230534178209,0.134289066193029,-0.0098931351382635,0.0885773763104197,-0.0258232024382987,0.00366932312060027,0.0507136747936001,0,-0.0061184313562785,-0.0061184313562785
"SNAIL",-0.214510577446404,0.265443688697203,0.155233701491452,0.00414747785320193,-0.0666682717762462,0.290588551531514,-0.278465196035687,0,0.229825667620922,0.229825667620922
"OVOL2",-0.0140599156455046,-0.0412269100377201,-0.0123845356846796,-0.0138875417594244,0.083432515257467,-0.0242296316096876,0.0833416430893871,0,0.0860350709250077,0.0860350709250077
"NRF2",0.229825667620922,-0.358684834457045,-0.138712552046678,0.0113522807175368,0.0813747277934102,-0.278465196035687,0.29205180260362,0,-0.213738216590971,-0.213738216590971
"miR34",0.229825667620922,-0.358684834457045,-0.138712552046678,0.0113522807175368,0.0813747277934102,-0.278465196035687,0.29205180260362,0,-0.213738216590971,-0.213738216590971
"miR200",0.00332539627289865,-0.149294538114156,0.074028735886504,0.0734908482003954,0.0909348218939846,0.0190301036721748,-0.0652468725883302,0,0.0628994623794324,0.0628994623794324
"KEAP1",-0.213738216590971,0.368723279565973,0.156117289430818,-0.0936966030618592,-0.0673847839898018,0.29205180260362,-0.278249719270287,0,0.230238600320825,0.230238600320825
"Iext",-0.229825667620922,0.358684834457045,0.138712552046678,-0.0113522807175368,-0.0813747277934102,0.278465196035687,-0.29205180260362,0,0.213738216590971,0.213738216590971
"GRHL2",-0.0061184313562785,-0.100557655647738,0.0820486217086509,-0.01948262328332,0.0882230156824042,0.0507136747936001,0.00652440416726131,0,0.0763500527057246,0.0763500527057246
"Ecad",-0.0483218660206798,0.153989162645879,0.0944713124621733,-0.112144573238805,0.075357256905786,0.147481040464234,-0.0992747320846481,0,0.107383767743717,0.107383767743717
