"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",0.204540622358134,0.114634426039551,-0.152411920027551,0.106556473472885,-0.304390689160304,-0.293897298576427,0.294511763878868,0,-0.304023140768537,-0.304023140768537
"SNAIL",-0.198362846979777,-0.0754242083404636,0.135264369751875,-0.0968801181467587,0.0502900911082389,0.0626439147744633,-0.0607624605376547,0,0.199050089263921,0.199050089263921
"OVOL2",-0.0911459935235299,-0.085638094065087,-0.0314407283346529,0.0155128361186638,0.0991813962956165,0.129927452847632,-0.128686632386756,0,0.0922938196104865,0.0922938196104865
"NRF2",0.199050089263921,-0.0189457648498849,-0.133560546746027,0.0995358400202498,-0.0469157981493935,-0.0607624605376547,0.0622863927119411,0,-0.197520959982991,-0.197520959982991
"miR34",0.199050089263921,-0.0189457648498849,-0.133560546746027,0.0995358400202498,-0.0469157981493935,-0.0607624605376547,0.0622863927119411,0,-0.197520959982991,-0.197520959982991
"miR200",0.31595438830129,0.0313349623552723,-0.160061792250022,0.215592201393905,-0.293752427357059,-0.287107842707691,0.185802195389774,0,-0.316241717988935,-0.316241717988935
"KEAP1",-0.197520959982991,0.0285570420818371,0.135620278980836,-0.195946096430506,0.0506129291757171,0.0622863927119411,-0.0568176427119411,0,0.198518657603865,0.198518657603865
"Iext",0.199050089263921,-0.0189457648498849,-0.133560546746027,0.0995358400202498,-0.0469157981493935,-0.0607624605376547,0.0622863927119411,0,-0.197520959982991,-0.197520959982991
"GRHL2",-0.304023140768537,-0.111277057855684,0.153478190779339,-0.105384072934734,0.305923643794184,0.294511763878868,-0.292922291993721,0,0.304728075310329,0.304728075310329
"Ecad",-0.321495081287885,0.0082367864084282,0.165408858962281,-0.225483691509962,0.215683415993065,0.241324677487057,-0.238928576228088,0,0.322260875799691,0.322260875799691
