"","ZEB","SNAIL","OVOL2","GRHL2","Ecad","miR200","KEAP1","miR34","NRF2"
"ZEB",-0.0824850410205569,-0.0768272464518741,-0.0294029500857799,-0.0173026588401212,-0.0173026588401212,-0.0162701401224867,0.0166027406072942,0.0267648658998259,0.0343910305107318
"SNAIL",-0.0371393906350341,-0.0291074032080001,0.0435157912408177,0.038243143394416,0.038243143394416,-0.0592047646321605,0.0618642638541156,-0.0980698179338034,-0.0444067086415741
"KEAP1",-0.0366129146568955,0.0723387351540079,0.0451164006575671,0.0390687857236645,0.0390687857236645,-0.0575500333325444,0.0648416999992111,-0.0982611947618389,-0.141256596239892
"Ecad",-0.0183570783324264,0.119852379031483,0.0301585014183793,0.019154780948891,0.019154780948891,0.0205198782662915,-0.0187194179982531,-0.11909026285144,-0.137001962945995
"miR200",-0.013578000784149,-0.00289730310972977,0.0289077889044337,0.0142360784558517,0.0142360784558517,0.0223877200547847,-0.121019149974558,-0.00892371895359014,0.0711499265458564
"GRHL2",0.0173026588401212,-0.0769624424861237,-0.0296998862445057,-0.0176651966044716,-0.0176651966044716,-0.0166027406072942,0.0162438276009705,0.0269282773074984,0.0340642959345257
"NRF2",0.038243143394416,-0.0684515074735295,-0.0410999227996886,-0.0366129146568955,-0.0366129146568955,0.0618642638541156,-0.0575500333325444,0.0976992308458377,0.0486558636391599
"miR34",0.038243143394416,-0.0684515074735295,-0.0410999227996886,-0.0366129146568955,-0.0366129146568955,0.0618642638541156,-0.0575500333325444,0.0976992308458377,0.0486558636391599
"OVOL2",0.0760592102289691,-0.0773180042794347,-0.0894844605844435,-0.0759548624028821,-0.0759548624028821,-0.0852412500208799,0.0857730302183983,0.0811935279981707,-0.00838091631181192
