"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-0.938341959684758,-0.876685790430752,-1,-1,-1,-1,-0.876685790430752,-1,-1,-1,-0.888732914107989,-0.893155152942895,1,0.888732914107989,0.87748917396793,0.905202157037095,0.877088615742286,0.0586524930121702,0.227758005681966,0.962846105527766,0.0110284857268356
"FOXC2",-0.938341959684758,1,0.938351044064735,0.938341959684758,0.938341959684758,0.938341959684758,0.938341959684758,0.938351044064735,0.938341959684758,0.938341959684758,0.938341959684758,0.947583065218786,0.931522290747483,-0.938341959684758,-0.947583065218786,-0.937547661321529,-0.940754361484696,-0.937951168823003,-0.0941963815549835,-0.198232640793336,-0.934932801704042,-0.0249068544591757
"GSC",-0.876685790430752,0.938351044064735,1,0.876685790430752,0.876685790430752,0.876685790430752,0.876685790430752,1,0.876685790430752,0.876685790430752,0.876685790430752,0.987951234737072,0.983530478042842,-0.876685790430752,-0.987951234737072,-0.999196608685016,-0.971481832364109,-0.999598384244724,-0.152260813962965,-0.178756429196405,-0.913837141974792,-0.0435252930112092
"KLF8",-1,0.938341959684758,0.876685790430752,1,1,1,1,0.876685790430752,1,1,1,0.888732914107989,0.893155152942895,-1,-0.888732914107989,-0.87748917396793,-0.905202157037095,-0.877088615742286,-0.0586524930121702,-0.227758005681966,-0.962846105527766,-0.0110284857268356
"SNAI1",-1,0.938341959684758,0.876685790430752,1,1,1,1,0.876685790430752,1,1,1,0.888732914107989,0.893155152942895,-1,-0.888732914107989,-0.87748917396793,-0.905202157037095,-0.877088615742286,-0.0586524930121702,-0.227758005681966,-0.962846105527766,-0.0110284857268356
"SNAI2",-1,0.938341959684758,0.876685790430752,1,1,1,1,0.876685790430752,1,1,1,0.888732914107989,0.893155152942895,-1,-0.888732914107989,-0.87748917396793,-0.905202157037095,-0.877088615742286,-0.0586524930121702,-0.227758005681966,-0.962846105527766,-0.0110284857268356
"TCF3",-1,0.938341959684758,0.876685790430752,1,1,1,1,0.876685790430752,1,1,1,0.888732914107989,0.893155152942895,-1,-0.888732914107989,-0.87748917396793,-0.905202157037095,-0.877088615742286,-0.0586524930121702,-0.227758005681966,-0.962846105527766,-0.0110284857268356
"TGF-beta",-0.876685790430752,0.938351044064735,1,0.876685790430752,0.876685790430752,0.876685790430752,0.876685790430752,1,0.876685790430752,0.876685790430752,0.876685790430752,0.987951234737072,0.983530478042842,-0.876685790430752,-0.987951234737072,-0.999196608685016,-0.971481832364109,-0.999598384244724,-0.152260813962965,-0.178756429196405,-0.913837141974792,-0.0435252930112092
"TWIST1",-1,0.938341959684758,0.876685790430752,1,1,1,1,0.876685790430752,1,1,1,0.888732914107989,0.893155152942895,-1,-0.888732914107989,-0.87748917396793,-0.905202157037095,-0.877088615742286,-0.0586524930121702,-0.227758005681966,-0.962846105527766,-0.0110284857268356
"TWIST2",-1,0.938341959684758,0.876685790430752,1,1,1,1,0.876685790430752,1,1,1,0.888732914107989,0.893155152942895,-1,-0.888732914107989,-0.87748917396793,-0.905202157037095,-0.877088615742286,-0.0586524930121702,-0.227758005681966,-0.962846105527766,-0.0110284857268356
"VIM",-1,0.938341959684758,0.876685790430752,1,1,1,1,0.876685790430752,1,1,1,0.888732914107989,0.893155152942895,-1,-0.888732914107989,-0.87748917396793,-0.905202157037095,-0.877088615742286,-0.0586524930121702,-0.227758005681966,-0.962846105527766,-0.0110284857268356
"ZEB1",-0.888732914107989,0.947583065218786,0.987951234737072,0.888732914107989,0.888732914107989,0.888732914107989,0.888732914107989,0.987951234737072,0.888732914107989,0.888732914107989,0.888732914107989,1,0.97148183236411,-0.888732914107989,-1,-0.987147849255464,-0.983530717210364,-0.987550405357709,-0.140200889818413,-0.166702860188499,-0.925888499991889,-0.0315002612124908
"ZEB2",-0.893155152942895,0.931522290747483,0.983530478042842,0.893155152942895,0.893155152942895,0.893155152942895,0.893155152942895,0.983530478042842,0.893155152942895,0.893155152942895,0.893155152942895,0.97148183236411,1,-0.893155152942895,-0.971481832364109,-0.984333869357826,-0.987951234737072,-0.983932223268579,-0.143021837879193,-0.195225780746874,-0.904999874049762,-0.0531667588972071
"miR-101",1,-0.938341959684758,-0.876685790430752,-1,-1,-1,-1,-0.876685790430752,-1,-1,-1,-0.888732914107989,-0.893155152942895,1,0.888732914107989,0.87748917396793,0.905202157037095,0.877088615742286,0.0586524930121702,0.227758005681966,0.962846105527766,0.0110284857268356
"miR-141",0.888732914107989,-0.947583065218786,-0.987951234737072,-0.888732914107989,-0.888732914107989,-0.888732914107989,-0.888732914107989,-0.987951234737072,-0.888732914107989,-0.888732914107989,-0.888732914107989,-1,-0.971481832364109,0.888732914107989,1,0.987147849255464,0.983530717210364,0.987550405357708,0.140200889818413,0.166702860188499,0.925888499991888,0.0315002612124908
"miR-200a",0.87748917396793,-0.937547661321529,-0.999196608685016,-0.87748917396793,-0.87748917396793,-0.87748917396793,-0.87748917396793,-0.999196608685016,-0.87748917396793,-0.87748917396793,-0.87748917396793,-0.987147849255464,-0.984333869357826,0.87748917396793,0.987147849255464,1,0.972285217845717,0.998794991374152,0.151457424738289,0.179559812198867,0.913033753981607,0.044328748501709
"miR-200b",0.905202157037095,-0.940754361484696,-0.971481832364109,-0.905202157037095,-0.905202157037095,-0.905202157037095,-0.905202157037095,-0.971481832364109,-0.905202157037095,-0.905202157037095,-0.905202157037095,-0.983530717210364,-0.987951234737072,0.905202157037095,0.983530717210364,0.972285217845717,1,0.971884358132604,0.130961980818283,0.183172092156011,0.917051296233722,0.0411416570923927
"miR-200c",0.877088615742286,-0.937951168823003,-0.999598384244724,-0.877088615742286,-0.877088615742286,-0.877088615742286,-0.877088615742286,-0.999598384244724,-0.877088615742286,-0.877088615742286,-0.877088615742286,-0.987550405357709,-0.983932223268579,0.877088615742286,0.987550405357708,0.998794991374152,0.971884358132604,1,0.151861026950472,0.179158790306608,0.913435764441928,0.0439216999444939
"miR-205",0.0586524930121702,-0.0941963815549835,-0.152260813962965,-0.0586524930121702,-0.0586524930121702,-0.0586524930121702,-0.0586524930121702,-0.152260813962965,-0.0586524930121702,-0.0586524930121702,-0.0586524930121702,-0.140200889818413,-0.143021837879193,0.0586524930121702,0.140200889818413,0.151457424738289,0.130961980818283,0.151861026950472,1,0.00702635590416694,0.0817590375570155,0.00206269192324256
"miR-30c",0.227758005681966,-0.198232640793336,-0.178756429196405,-0.227758005681966,-0.227758005681966,-0.227758005681966,-0.227758005681966,-0.178756429196405,-0.227758005681966,-0.227758005681966,-0.227758005681966,-0.166702860188499,-0.195225780746874,0.227758005681966,0.166702860188499,0.179559812198867,0.183172092156011,0.179158790306608,0.00702635590416694,1,0.190604733610664,-0.000792635576414623
"miR-34a",0.962846105527766,-0.934932801704042,-0.913837141974792,-0.962846105527766,-0.962846105527766,-0.962846105527766,-0.962846105527766,-0.913837141974792,-0.962846105527766,-0.962846105527766,-0.962846105527766,-0.925888499991889,-0.904999874049762,0.962846105527766,0.925888499991888,0.913033753981607,0.917051296233722,0.913435764441928,0.0817590375570155,0.190604733610664,1,0.0156186647782133
"miR-9",0.0110284857268356,-0.0249068544591757,-0.0435252930112092,-0.0110284857268356,-0.0110284857268356,-0.0110284857268356,-0.0110284857268356,-0.0435252930112092,-0.0110284857268356,-0.0110284857268356,-0.0110284857268356,-0.0315002612124908,-0.0531667588972071,0.0110284857268356,0.0315002612124908,0.044328748501709,0.0411416570923927,0.0439216999444939,0.00206269192324256,-0.000792635576414623,0.0156186647782133,1
