"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.894188180860171,-1,-1,-1,-1,-0.894188180860171,-1,-1,-1,-0.906813768120197,-0.901001987349142,1,0.906813768120197,0.894188180860171,0.913627813523089,0.894188180860171,0.0545105046521432,0.22184643974619,0.969138864350194,0.0072262059495652
"FOXC2",-1,1,0.894188180860171,1,1,1,1,0.894188180860171,1,1,1,0.906813768120197,0.901001987349142,-1,-0.906813768120197,-0.894188180860171,-0.913627813523089,-0.894188180860171,-0.0545105046521432,-0.22184643974619,-0.969138864350194,-0.0072262059495652
"GSC",-0.894188180860171,0.894188180860171,1,0.894188180860171,0.894188180860171,0.894188180860171,0.894188180860171,1,0.894188180860171,0.894188180860171,0.894188180860171,0.987374873180947,0.993186425429494,-0.894188180860171,-0.987374873180947,-1,-0.980561516131866,-1,-0.152707543082244,-0.180163736766968,-0.925050045232413,-0.0396955824401625
"KLF8",-1,1,0.894188180860171,1,1,1,1,0.894188180860171,1,1,1,0.906813768120197,0.901001987349142,-1,-0.906813768120197,-0.894188180860171,-0.913627813523089,-0.894188180860171,-0.0545105046521432,-0.22184643974619,-0.969138864350194,-0.0072262059495652
"SNAI1",-1,1,0.894188180860171,1,1,1,1,0.894188180860171,1,1,1,0.906813768120197,0.901001987349142,-1,-0.906813768120197,-0.894188180860171,-0.913627813523089,-0.894188180860171,-0.0545105046521432,-0.22184643974619,-0.969138864350194,-0.0072262059495652
"SNAI2",-1,1,0.894188180860171,1,1,1,1,0.894188180860171,1,1,1,0.906813768120197,0.901001987349142,-1,-0.906813768120197,-0.894188180860171,-0.913627813523089,-0.894188180860171,-0.0545105046521432,-0.22184643974619,-0.969138864350194,-0.0072262059495652
"TCF3",-1,1,0.894188180860171,1,1,1,1,0.894188180860171,1,1,1,0.906813768120197,0.901001987349142,-1,-0.906813768120197,-0.894188180860171,-0.913627813523089,-0.894188180860171,-0.0545105046521432,-0.22184643974619,-0.969138864350194,-0.0072262059495652
"TGF-beta",-0.894188180860171,0.894188180860171,1,0.894188180860171,0.894188180860171,0.894188180860171,0.894188180860171,1,0.894188180860171,0.894188180860171,0.894188180860171,0.987374873180947,0.993186425429494,-0.894188180860171,-0.987374873180947,-1,-0.980561516131866,-1,-0.152707543082244,-0.180163736766968,-0.925050045232413,-0.0396955824401625
"TWIST1",-1,1,0.894188180860171,1,1,1,1,0.894188180860171,1,1,1,0.906813768120197,0.901001987349142,-1,-0.906813768120197,-0.894188180860171,-0.913627813523089,-0.894188180860171,-0.0545105046521432,-0.22184643974619,-0.969138864350194,-0.0072262059495652
"TWIST2",-1,1,0.894188180860171,1,1,1,1,0.894188180860171,1,1,1,0.906813768120197,0.901001987349142,-1,-0.906813768120197,-0.894188180860171,-0.913627813523089,-0.894188180860171,-0.0545105046521432,-0.22184643974619,-0.969138864350194,-0.0072262059495652
"VIM",-1,1,0.894188180860171,1,1,1,1,0.894188180860171,1,1,1,0.906813768120197,0.901001987349142,-1,-0.906813768120197,-0.894188180860171,-0.913627813523089,-0.894188180860171,-0.0545105046521432,-0.22184643974619,-0.969138864350194,-0.0072262059495652
"ZEB1",-0.906813768120197,0.906813768120197,0.987374873180947,0.906813768120197,0.906813768120197,0.906813768120197,0.906813768120197,0.987374873180947,0.906813768120197,0.906813768120197,0.906813768120197,1,0.980561038884995,-0.906813768120197,-1,-0.987374873180947,-0.993186406548672,-0.987374873180947,-0.140083045330231,-0.167539625307787,-0.937674979061818,-0.0270748593833071
"ZEB2",-0.901001987349142,0.901001987349142,0.993186425429494,0.901001987349142,0.901001987349142,0.901001987349142,0.901001987349142,0.993186425429494,0.901001987349142,0.901001987349142,0.901001987349142,0.980561038884995,1,-0.901001987349142,-0.980561038884995,-0.993186425429494,-0.987374849857695,-0.993186425429494,-0.145894420114755,-0.186978176613121,-0.918236077133899,-0.0449095169908346
"miR-101",1,-1,-0.894188180860171,-1,-1,-1,-1,-0.894188180860171,-1,-1,-1,-0.906813768120197,-0.901001987349142,1,0.906813768120197,0.894188180860171,0.913627813523089,0.894188180860171,0.0545105046521432,0.22184643974619,0.969138864350194,0.0072262059495652
"miR-141",0.906813768120197,-0.906813768120197,-0.987374873180947,-0.906813768120197,-0.906813768120197,-0.906813768120197,-0.906813768120197,-0.987374873180947,-0.906813768120197,-0.906813768120197,-0.906813768120197,-1,-0.980561038884995,0.906813768120197,1,0.987374873180947,0.993186406548672,0.987374873180947,0.140083045330231,0.167539625307786,0.937674979061818,0.0270748593833071
"miR-200a",0.894188180860171,-0.894188180860171,-1,-0.894188180860171,-0.894188180860171,-0.894188180860171,-0.894188180860171,-1,-0.894188180860171,-0.894188180860171,-0.894188180860171,-0.987374873180947,-0.993186425429494,0.894188180860171,0.987374873180947,1,0.980561516131866,1,0.152707543082244,0.180163736766968,0.925050045232413,0.0396955824401625
"miR-200b",0.913627813523089,-0.913627813523089,-0.980561516131866,-0.913627813523089,-0.913627813523089,-0.913627813523089,-0.913627813523089,-0.980561516131866,-0.913627813523089,-0.913627813523089,-0.913627813523089,-0.993186406548672,-0.987374849857695,0.913627813523089,0.993186406548672,0.980561516131866,1,0.980561516131866,0.133269935717024,0.174354105648129,0.930861236789375,0.0322887981732823
