"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-0.97933790868977,-0.89829949982524,-0.988767319047867,-0.988767319047867,-0.988767319047867,-0.97933790868977,-0.89829949982524,-0.97933790868977,-0.988767319047867,-0.983953706208777,-0.909933571907208,-0.907926309122304,0.988767319047867,0.909933571907208,0.899299608341559,0.919560573238838,0.898902026859147,0.0591796232963922,0.210207428929286,0.965700497076392,0.00283183581464126
"FOXC2",-0.97933790868977,1,0.918965248392194,0.968106059003244,0.968106059003244,0.968106059003244,1,0.918965248392194,1,0.968106059003244,0.99538710828459,0.928592895382648,0.921369517609442,-0.968106059003244,-0.928592895382648,-0.917958508898844,-0.930997396165701,-0.918364268773124,-0.0649967363292859,-0.189548929364958,-0.945039950318647,-0.0174725931874634
"GSC",-0.89829949982524,0.918965248392194,1,0.887058982515704,0.887058982515704,0.887058982515704,0.918965248392194,1,0.918965248392194,0.887058982515704,0.914359296483243,0.988364426139946,0.990370844369523,-0.887058982515704,-0.988364426139946,-0.998997433963891,-0.978735689676084,-0.999398172989887,-0.140830541845147,-0.163035426026849,-0.910125860583855,-0.0463892176818581
"KLF8",-0.988767319047867,0.968106059003244,0.887058982515704,1,1,1,0.968106059003244,0.887058982515704,0.968106059003244,1,0.972724188468335,0.898693824586633,0.896687224576072,-1,-0.898693824586633,-0.888060795602394,-0.90832225505378,-0.887661173475229,-0.0543662047507036,-0.221430719420414,-0.976930845816903,-0.0140752623427306
"SNAI1",-0.988767319047867,0.968106059003244,0.887058982515704,1,1,1,0.968106059003244,0.887058982515704,0.968106059003244,1,0.972724188468335,0.898693824586633,0.896687224576072,-1,-0.898693824586633,-0.888060795602394,-0.90832225505378,-0.887661173475229,-0.0543662047507036,-0.221430719420414,-0.976930845816903,-0.0140752623427306
"SNAI2",-0.988767319047867,0.968106059003244,0.887058982515704,1,1,1,0.968106059003244,0.887058982515704,0.968106059003244,1,0.972724188468335,0.898693824586633,0.896687224576072,-1,-0.898693824586633,-0.888060795602394,-0.90832225505378,-0.887661173475229,-0.0543662047507036,-0.221430719420414,-0.976930845816903,-0.0140752623427306
"TCF3",-0.97933790868977,1,0.918965248392194,0.968106059003244,0.968106059003244,0.968106059003244,1,0.918965248392194,1,0.968106059003244,0.99538710828459,0.928592895382648,0.921369517609442,-0.968106059003244,-0.928592895382648,-0.917958508898844,-0.930997396165701,-0.918364268773124,-0.0649967363292859,-0.189548929364958,-0.945039950318647,-0.0174725931874634
"TGF-beta",-0.89829949982524,0.918965248392194,1,0.887058982515704,0.887058982515704,0.887058982515704,0.918965248392194,1,0.918965248392194,0.887058982515704,0.914359296483243,0.988364426139946,0.990370844369523,-0.887058982515704,-0.988364426139946,-0.998997433963891,-0.978735689676084,-0.999398172989887,-0.140830541845147,-0.163035426026849,-0.910125860583855,-0.0463892176818581
"TWIST1",-0.97933790868977,1,0.918965248392194,0.968106059003244,0.968106059003244,0.968106059003244,1,0.918965248392194,1,0.968106059003244,0.99538710828459,0.928592895382648,0.921369517609442,-0.968106059003244,-0.928592895382648,-0.917958508898844,-0.930997396165701,-0.918364268773124,-0.0649967363292859,-0.189548929364958,-0.945039950318647,-0.0174725931874634
"TWIST2",-0.988767319047867,0.968106059003244,0.887058982515704,1,1,1,0.968106059003244,0.887058982515704,0.968106059003244,1,0.972724188468335,0.898693824586633,0.896687224576072,-1,-0.898693824586633,-0.888060795602394,-0.90832225505378,-0.887661173475229,-0.0543662047507036,-0.221430719420414,-0.976930845816903,-0.0140752623427306
"VIM",-0.983953706208777,0.99538710828459,0.914359296483243,0.972724188468335,0.972724188468335,0.972724188468335,0.99538710828459,0.914359296483243,0.99538710828459,0.972724188468335,1,0.925992441769832,0.92398433712292,-0.972724188468335,-0.925992441769832,-0.915357262397242,-0.935617679625408,-0.914962249136987,-0.0643941191074599,-0.194173186735337,-0.949660180377258,-0.0188685968729436
