"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.958174914079409,-1,-1,-1,-1,-0.958174914079409,-1,-1,-1,-0.958174914079409,-0.958174914079409,1,0.958174914079409,0.958174914079409,0.958174914079409,0.958174914079409,0.106468462453718,0.237751408092342,1,0.0294146670646148
"FOXC2",-1,1,0.958174914079409,1,1,1,1,0.958174914079409,1,1,1,0.958174914079409,0.958174914079409,-1,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.106468462453718,-0.237751408092342,-1,-0.0294146670646148
"GSC",-0.958174914079409,0.958174914079409,1,0.958174914079409,0.958174914079409,0.958174914079409,0.958174914079409,1,0.958174914079409,0.958174914079409,0.958174914079409,1,1,-0.958174914079409,-1,-1,-1,-1,-0.148293075103849,-0.195924146684602,-0.958174914079409,-0.0432243441496956
"KLF8",-1,1,0.958174914079409,1,1,1,1,0.958174914079409,1,1,1,0.958174914079409,0.958174914079409,-1,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.106468462453718,-0.237751408092342,-1,-0.0294146670646148
"SNAI1",-1,1,0.958174914079409,1,1,1,1,0.958174914079409,1,1,1,0.958174914079409,0.958174914079409,-1,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.106468462453718,-0.237751408092342,-1,-0.0294146670646148
"SNAI2",-1,1,0.958174914079409,1,1,1,1,0.958174914079409,1,1,1,0.958174914079409,0.958174914079409,-1,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.106468462453718,-0.237751408092342,-1,-0.0294146670646148
"TCF3",-1,1,0.958174914079409,1,1,1,1,0.958174914079409,1,1,1,0.958174914079409,0.958174914079409,-1,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.106468462453718,-0.237751408092342,-1,-0.0294146670646148
"TGF-beta",-0.958174914079409,0.958174914079409,1,0.958174914079409,0.958174914079409,0.958174914079409,0.958174914079409,1,0.958174914079409,0.958174914079409,0.958174914079409,1,1,-0.958174914079409,-1,-1,-1,-1,-0.148293075103849,-0.195924146684602,-0.958174914079409,-0.0432243441496956
"TWIST1",-1,1,0.958174914079409,1,1,1,1,0.958174914079409,1,1,1,0.958174914079409,0.958174914079409,-1,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.106468462453718,-0.237751408092342,-1,-0.0294146670646148
"TWIST2",-1,1,0.958174914079409,1,1,1,1,0.958174914079409,1,1,1,0.958174914079409,0.958174914079409,-1,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.106468462453718,-0.237751408092342,-1,-0.0294146670646148
"VIM",-1,1,0.958174914079409,1,1,1,1,0.958174914079409,1,1,1,0.958174914079409,0.958174914079409,-1,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.106468462453718,-0.237751408092342,-1,-0.0294146670646148
"ZEB1",-0.958174914079409,0.958174914079409,1,0.958174914079409,0.958174914079409,0.958174914079409,0.958174914079409,1,0.958174914079409,0.958174914079409,0.958174914079409,1,1,-0.958174914079409,-1,-1,-1,-1,-0.148293075103849,-0.195924146684602,-0.958174914079409,-0.0432243441496956
"ZEB2",-0.958174914079409,0.958174914079409,1,0.958174914079409,0.958174914079409,0.958174914079409,0.958174914079409,1,0.958174914079409,0.958174914079409,0.958174914079409,1,1,-0.958174914079409,-1,-1,-1,-1,-0.148293075103849,-0.195924146684602,-0.958174914079409,-0.0432243441496956
"miR-101",1,-1,-0.958174914079409,-1,-1,-1,-1,-0.958174914079409,-1,-1,-1,-0.958174914079409,-0.958174914079409,1,0.958174914079409,0.958174914079409,0.958174914079409,0.958174914079409,0.106468462453718,0.237751408092342,1,0.0294146670646148
"miR-141",0.958174914079409,-0.958174914079409,-1,-0.958174914079409,-0.958174914079409,-0.958174914079409,-0.958174914079409,-1,-0.958174914079409,-0.958174914079409,-0.958174914079409,-1,-1,0.958174914079409,1,1,1,1,0.148293075103849,0.195924146684602,0.958174914079409,0.0432243441496956
