"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.894146250549496,-1,-1,-0.999198155605172,-1,-0.894146250549496,-1,-0.995388951219982,-1,-0.900762304870707,-0.904370652744948,1,0.900762304870707,0.890336799786581,0.91479645113613,0.897754574080888,0.0507186311948315,0.225540587384518,0.961908653323854,0.0242535593798513
"FOXC2",-1,1,0.894146250549496,1,1,0.999198155605172,1,0.894146250549496,1,0.995388951219982,1,0.900762304870707,0.904370652744948,-1,-0.900762304870707,-0.890336799786581,-0.91479645113613,-0.897754574080888,-0.0507186311948315,-0.225540587384518,-0.961908653323854,-0.0242535593798513
"GSC",-0.894146250549496,0.894146250549496,1,0.894146250549496,0.894146250549496,0.893344101760187,0.894146250549496,1,0.894146250549496,0.889535348390727,0.894146250549496,0.984162007277975,0.989775480997527,-0.894146250549496,-0.984162007277975,-0.996191038543734,-0.977746765084985,-0.996391660030529,-0.150968220928263,-0.184242957125908,-0.923015313858927,-0.0571417053429482
"KLF8",-1,1,0.894146250549496,1,1,0.999198155605172,1,0.894146250549496,1,0.995388951219982,1,0.900762304870707,0.904370652744948,-1,-0.900762304870707,-0.890336799786581,-0.91479645113613,-0.897754574080888,-0.0507186311948315,-0.225540587384518,-0.961908653323854,-0.0242535593798513
"SNAI1",-1,1,0.894146250549496,1,1,0.999198155605172,1,0.894146250549496,1,0.995388951219982,1,0.900762304870707,0.904370652744948,-1,-0.900762304870707,-0.890336799786581,-0.91479645113613,-0.897754574080888,-0.0507186311948315,-0.225540587384518,-0.961908653323854,-0.0242535593798513
"SNAI2",-0.999198155605172,0.999198155605172,0.893344101760187,0.999198155605172,0.999198155605172,1,0.999198155605172,0.893344101760187,0.999198155605172,0.996191037625222,0.999198155605172,0.901563923983312,0.903568582713359,-0.999198155605172,-0.901563923983312,-0.889534892717553,-0.915597907414975,-0.896952746124139,-0.0515236256815306,-0.226343281226461,-0.962710503713745,-0.0242574141579016
"TCF3",-1,1,0.894146250549496,1,1,0.999198155605172,1,0.894146250549496,1,0.995388951219982,1,0.900762304870707,0.904370652744948,-1,-0.900762304870707,-0.890336799786581,-0.91479645113613,-0.897754574080888,-0.0507186311948315,-0.225540587384518,-0.961908653323854,-0.0242535593798513
"TGF-beta",-0.894146250549496,0.894146250549496,1,0.894146250549496,0.894146250549496,0.893344101760187,0.894146250549496,1,0.894146250549496,0.889535348390727,0.894146250549496,0.984162007277975,0.989775480997527,-0.894146250549496,-0.984162007277975,-0.996191038543734,-0.977746765084985,-0.996391660030529,-0.150968220928263,-0.184242957125908,-0.923015313858927,-0.0571417053429482
"TWIST1",-1,1,0.894146250549496,1,1,0.999198155605172,1,0.894146250549496,1,0.995388951219982,1,0.900762304870707,0.904370652744948,-1,-0.900762304870707,-0.890336799786581,-0.91479645113613,-0.897754574080888,-0.0507186311948315,-0.225540587384518,-0.961908653323854,-0.0242535593798513
"TWIST2",-0.995388951219982,0.995388951219982,0.889535348390727,0.995388951219982,0.995388951219982,0.996191037625222,0.995388951219982,0.889535348390727,0.995388951219982,1,0.995388951219982,0.905373580383476,0.899759711924451,-0.995388951219982,-0.905373580383476,-0.893344063179107,-0.911789521340083,-0.893143510917546,-0.0553283128198621,-0.223334919341031,-0.966519816582232,-0.0232491809396839
"VIM",-1,1,0.894146250549496,1,1,0.999198155605172,1,0.894146250549496,1,0.995388951219982,1,0.900762304870707,0.904370652744948,-1,-0.900762304870707,-0.890336799786581,-0.91479645113613,-0.897754574080888,-0.0507186311948315,-0.225540587384518,-0.961908653323854,-0.0242535593798513
"ZEB1",-0.900762304870707,0.900762304870707,0.984162007277975,0.900762304870707,0.900762304870707,0.901563923983312,0.900762304870707,0.984162007277975,0.900762304870707,0.905373580383476,0.900762304870707,1,0.973937528170059,-0.900762304870707,-1,-0.987971450321421,-0.98596639391093,-0.98055382531548,-0.144353686762148,-0.170811104718098,-0.938853422517715,-0.0449137204200711
"ZEB2",-0.904370652744948,0.904370652744948,0.989775480997527,0.904370652744948,0.904370652744948,0.903568582713359,0.904370652744948,0.989775480997527,0.904370652744948,0.899759711924451,0.904370652744948,0.973937528170059,1,-0.904370652744948,-0.973937528170059,-0.985966398423292,-0.987971448387632,-0.993384301563116,-0.140741854914252,-0.194467110936549,-0.912790716018177,-0.0621520358082702
"miR-101",1,-1,-0.894146250549496,-1,-1,-0.999198155605172,-1,-0.894146250549496,-1,-0.995388951219982,-1,-0.900762304870707,-0.904370652744948,1,0.900762304870707,0.890336799786581,0.91479645113613,0.897754574080888,0.0507186311948315,0.225540587384518,0.961908653323854,0.0242535593798513
"miR-141",0.900762304870707,-0.900762304870707,-0.984162007277975,-0.900762304870707,-0.900762304870707,-0.901563923983312,-0.900762304870707,-0.984162007277975,-0.900762304870707,-0.905373580383476,-0.900762304870707,-1,-0.973937528170059,0.900762304870707,1,0.987971450321421,0.98596639391093,0.98055382531548,0.144353686762148,0.170811104718098,0.938853422517715,0.0449137204200711
"miR-200a",0.890336799786581,-0.890336799786581,-0.996191038543734,-0.890336799786581,-0.890336799786581,-0.889534892717553,-0.890336799786581,-0.996191038543734,-0.890336799786581,-0.893344063179107,-0.890336799786581,-0.987971450321421,-0.985966398423292,0.890336799786581,0.987971450321421,1,0.973938162873267,0.992582215431893,0.154772900719248,0.181234538843682,0.926824391251956,0.0561334685006084
"miR-200b",0.91479645113613,-0.91479645113613,-0.977746765084985,-0.91479645113613,-0.91479645113613,-0.915597907414975,-0.91479645113613,-0.977746765084985,-0.91479645113613,-0.911789521340083,-0.91479645113613,-0.98596639391093,-0.987971448387632,0.91479645113613,0.98596639391093,0.973938162873267,1,0.981356227960461,0.130322683698868,0.184043736826574,0.924820043685093,0.0509323050064916
"miR-200c",0.897754574080888,-0.897754574080888,-0.996391660030529,-0.897754574080888,-0.897754574080888,-0.896952746124139,-0.897754574080888,-0.996391660030529,-0.897754574080888,-0.893143510917546,-0.897754574080888,-0.98055382531548,-0.993384301563116,0.897754574080888,0.98055382531548,0.992582215431893,0.981356227960461,1,0.14735336956842,0.187850047726228,0.919406639970954,0.0583369400199178
"miR-205",0.0507186311948315,-0.0507186311948315,-0.150968220928263,-0.0507186311948315,-0.0507186311948315,-0.0515236256815306,-0.0507186311948315,-0.150968220928263,-0.0507186311948315,-0.0553283128198621,-0.0507186311948315,-0.144353686762148,-0.140741854914252,0.0507186311948315,0.144353686762148,0.154772900719248,0.130322683698868,0.14735336956842,1,0.00960812033708883,0.0832005680224687,0.00233263808169411
