"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.928135853600773,-1,-1,-1,-1,-0.928135853600773,-1,-1,-1,-0.928135853600773,-0.939745704634932,1,0.928135853600773,0.928135853600773,0.939745704634932,0.928135853600773,0.0583581621606213,0.211701174794124,0.97397725929029,0.0107149852630539
"FOXC2",-1,1,0.928135853600773,1,1,1,1,0.928135853600773,1,1,1,0.928135853600773,0.939745704634932,-1,-0.928135853600773,-0.928135853600773,-0.939745704634932,-0.928135853600773,-0.0583581621606213,-0.211701174794124,-0.97397725929029,-0.0107149852630539
"GSC",-0.928135853600773,0.928135853600773,1,0.928135853600773,0.928135853600773,0.928135853600773,0.928135853600773,1,0.928135853600773,0.928135853600773,0.928135853600773,1,0.98838978452262,-0.928135853600773,-1,-1,-0.98838978452262,-1,-0.130228076544854,-0.181080428223975,-0.954161902582155,-0.0445501422973875
"KLF8",-1,1,0.928135853600773,1,1,1,1,0.928135853600773,1,1,1,0.928135853600773,0.939745704634932,-1,-0.928135853600773,-0.928135853600773,-0.939745704634932,-0.928135853600773,-0.0583581621606213,-0.211701174794124,-0.97397725929029,-0.0107149852630539
"SNAI1",-1,1,0.928135853600773,1,1,1,1,0.928135853600773,1,1,1,0.928135853600773,0.939745704634932,-1,-0.928135853600773,-0.928135853600773,-0.939745704634932,-0.928135853600773,-0.0583581621606213,-0.211701174794124,-0.97397725929029,-0.0107149852630539
"SNAI2",-1,1,0.928135853600773,1,1,1,1,0.928135853600773,1,1,1,0.928135853600773,0.939745704634932,-1,-0.928135853600773,-0.928135853600773,-0.939745704634932,-0.928135853600773,-0.0583581621606213,-0.211701174794124,-0.97397725929029,-0.0107149852630539
"TCF3",-1,1,0.928135853600773,1,1,1,1,0.928135853600773,1,1,1,0.928135853600773,0.939745704634932,-1,-0.928135853600773,-0.928135853600773,-0.939745704634932,-0.928135853600773,-0.0583581621606213,-0.211701174794124,-0.97397725929029,-0.0107149852630539
"TGF-beta",-0.928135853600773,0.928135853600773,1,0.928135853600773,0.928135853600773,0.928135853600773,0.928135853600773,1,0.928135853600773,0.928135853600773,0.928135853600773,1,0.98838978452262,-0.928135853600773,-1,-1,-0.98838978452262,-1,-0.130228076544854,-0.181080428223975,-0.954161902582155,-0.0445501422973875
"TWIST1",-1,1,0.928135853600773,1,1,1,1,0.928135853600773,1,1,1,0.928135853600773,0.939745704634932,-1,-0.928135853600773,-0.928135853600773,-0.939745704634932,-0.928135853600773,-0.0583581621606213,-0.211701174794124,-0.97397725929029,-0.0107149852630539
"TWIST2",-1,1,0.928135853600773,1,1,1,1,0.928135853600773,1,1,1,0.928135853600773,0.939745704634932,-1,-0.928135853600773,-0.928135853600773,-0.939745704634932,-0.928135853600773,-0.0583581621606213,-0.211701174794124,-0.97397725929029,-0.0107149852630539
"VIM",-1,1,0.928135853600773,1,1,1,1,0.928135853600773,1,1,1,0.928135853600773,0.939745704634932,-1,-0.928135853600773,-0.928135853600773,-0.939745704634932,-0.928135853600773,-0.0583581621606213,-0.211701174794124,-0.97397725929029,-0.0107149852630539
"ZEB1",-0.928135853600773,0.928135853600773,1,0.928135853600773,0.928135853600773,0.928135853600773,0.928135853600773,1,0.928135853600773,0.928135853600773,0.928135853600773,1,0.98838978452262,-0.928135853600773,-1,-1,-0.98838978452262,-1,-0.130228076544854,-0.181080428223975,-0.954161902582155,-0.0445501422973875
"ZEB2",-0.939745704634932,0.939745704634932,0.98838978452262,0.939745704634932,0.939745704634932,0.939745704634932,0.939745704634932,0.98838978452262,0.939745704634932,0.939745704634932,0.939745704634932,0.98838978452262,1,-0.939745704634932,-0.98838978452262,-0.98838978452262,-1,-0.98838978452262,-0.118614774195931,-0.192686878194552,-0.942549756963056,-0.056158097465336
"miR-101",1,-1,-0.928135853600773,-1,-1,-1,-1,-0.928135853600773,-1,-1,-1,-0.928135853600773,-0.939745704634932,1,0.928135853600773,0.928135853600773,0.939745704634932,0.928135853600773,0.0583581621606213,0.211701174794124,0.97397725929029,0.0107149852630539
"miR-141",0.928135853600773,-0.928135853600773,-1,-0.928135853600773,-0.928135853600773,-0.928135853600773,-0.928135853600773,-1,-0.928135853600773,-0.928135853600773,-0.928135853600773,-1,-0.98838978452262,0.928135853600773,1,1,0.98838978452262,1,0.130228076544854,0.181080428223976,0.954161902582155,0.0445501422973875
