"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.815252127242014,-1,-1,-1,-1,-0.815252127242014,-1,-1,-1,-0.878374174299081,-0.810440159645074,1,0.878374174299081,0.809037874774857,0.87977619259627,0.809037874774857,0.0566098449635769,0.238938272314028,0.952711194448423,0.010515098826382
"FOXC2",-1,1,0.815252127242014,1,1,1,1,0.815252127242014,1,1,1,0.878374174299081,0.810440159645074,-1,-0.878374174299081,-0.809037874774857,-0.87977619259627,-0.809037874774857,-0.0566098449635769,-0.238938272314028,-0.952711194448423,-0.010515098826382
"GSC",-0.815252127242014,0.815252127242014,1,0.815252127242014,0.815252127242014,0.815252127242014,0.815252127242014,1,0.815252127242014,0.815252127242014,0.815252127242014,0.936880244586183,0.992386248759591,-0.815252127242014,-0.936880244586183,-0.993788695677668,-0.935477484139889,-0.993788695677668,-0.182847526231999,-0.194088864027676,-0.862539429222526,-0.0722371852717878
"KLF8",-1,1,0.815252127242014,1,1,1,1,0.815252127242014,1,1,1,0.878374174299081,0.810440159645074,-1,-0.878374174299081,-0.809037874774857,-0.87977619259627,-0.809037874774857,-0.0566098449635769,-0.238938272314028,-0.952711194448423,-0.010515098826382
"SNAI1",-1,1,0.815252127242014,1,1,1,1,0.815252127242014,1,1,1,0.878374174299081,0.810440159645074,-1,-0.878374174299081,-0.809037874774857,-0.87977619259627,-0.809037874774857,-0.0566098449635769,-0.238938272314028,-0.952711194448423,-0.010515098826382
"SNAI2",-1,1,0.815252127242014,1,1,1,1,0.815252127242014,1,1,1,0.878374174299081,0.810440159645074,-1,-0.878374174299081,-0.809037874774857,-0.87977619259627,-0.809037874774857,-0.0566098449635769,-0.238938272314028,-0.952711194448423,-0.010515098826382
"TCF3",-1,1,0.815252127242014,1,1,1,1,0.815252127242014,1,1,1,0.878374174299081,0.810440159645074,-1,-0.878374174299081,-0.809037874774857,-0.87977619259627,-0.809037874774857,-0.0566098449635769,-0.238938272314028,-0.952711194448423,-0.010515098826382
"TGF-beta",-0.815252127242014,0.815252127242014,1,0.815252127242014,0.815252127242014,0.815252127242014,0.815252127242014,1,0.815252127242014,0.815252127242014,0.815252127242014,0.936880244586183,0.992386248759591,-0.815252127242014,-0.936880244586183,-0.993788695677668,-0.935477484139889,-0.993788695677668,-0.182847526231999,-0.194088864027676,-0.862539429222526,-0.0722371852717878
"TWIST1",-1,1,0.815252127242014,1,1,1,1,0.815252127242014,1,1,1,0.878374174299081,0.810440159645074,-1,-0.878374174299081,-0.809037874774857,-0.87977619259627,-0.809037874774857,-0.0566098449635769,-0.238938272314028,-0.952711194448423,-0.010515098826382
"TWIST2",-1,1,0.815252127242014,1,1,1,1,0.815252127242014,1,1,1,0.878374174299081,0.810440159645074,-1,-0.878374174299081,-0.809037874774857,-0.87977619259627,-0.809037874774857,-0.0566098449635769,-0.238938272314028,-0.952711194448423,-0.010515098826382
