"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.846901408414671,-1,-1,-1,-1,-0.846901408414671,-1,-1,-1,-0.901815870486336,-0.844496395477226,1,0.901815870486336,0.840089085424234,0.906223007395707,0.840089085424234,0.0478291094682253,0.213401304227438,0.965730441849387,0.00818847122706947
"FOXC2",-1,1,0.846901408414671,1,1,1,1,0.846901408414671,1,1,1,0.901815870486336,0.844496395477226,-1,-0.901815870486336,-0.840089085424234,-0.906223007395707,-0.840089085424234,-0.0478291094682253,-0.213401304227438,-0.965730441849387,-0.00818847122706946
"GSC",-0.846901408414671,0.846901408414671,1,0.846901408414671,0.846901408414671,0.846901408414671,0.846901408414671,1,0.846901408414671,0.846901408414671,0.846901408414671,0.94508250296958,0.988775986008381,-0.846901408414671,-0.94508250296958,-0.993185467574667,-0.940673425662208,-0.993185467574667,-0.153575197890904,-0.175295038559869,-0.881171446310977,-0.0554540449003349
"KLF8",-1,1,0.846901408414671,1,1,1,1,0.846901408414671,1,1,1,0.901815870486336,0.844496395477226,-1,-0.901815870486336,-0.840089085424234,-0.906223007395707,-0.840089085424234,-0.0478291094682253,-0.213401304227438,-0.965730441849387,-0.00818847122706946
"SNAI1",-1,1,0.846901408414671,1,1,1,1,0.846901408414671,1,1,1,0.901815870486336,0.844496395477226,-1,-0.901815870486336,-0.840089085424234,-0.906223007395707,-0.840089085424234,-0.0478291094682253,-0.213401304227438,-0.965730441849387,-0.00818847122706946
"SNAI2",-1,1,0.846901408414671,1,1,1,1,0.846901408414671,1,1,1,0.901815870486336,0.844496395477226,-1,-0.901815870486336,-0.840089085424234,-0.906223007395707,-0.840089085424234,-0.0478291094682253,-0.213401304227438,-0.965730441849387,-0.00818847122706946
"TCF3",-1,1,0.846901408414671,1,1,1,1,0.846901408414671,1,1,1,0.901815870486336,0.844496395477226,-1,-0.901815870486336,-0.840089085424234,-0.906223007395707,-0.840089085424234,-0.0478291094682253,-0.213401304227438,-0.965730441849387,-0.00818847122706946
"TGF-beta",-0.846901408414671,0.846901408414671,1,0.846901408414671,0.846901408414671,0.846901408414671,0.846901408414671,1,0.846901408414671,0.846901408414671,0.846901408414671,0.94508250296958,0.988775986008381,-0.846901408414671,-0.94508250296958,-0.993185467574667,-0.940673425662208,-0.993185467574667,-0.153575197890904,-0.175295038559869,-0.881171446310977,-0.0554540449003349
"TWIST1",-1,1,0.846901408414671,1,1,1,1,0.846901408414671,1,1,1,0.901815870486336,0.844496395477226,-1,-0.901815870486336,-0.840089085424234,-0.906223007395707,-0.840089085424234,-0.0478291094682253,-0.213401304227438,-0.965730441849387,-0.00818847122706946
"TWIST2",-1,1,0.846901408414671,1,1,1,1,0.846901408414671,1,1,1,0.901815870486336,0.844496395477226,-1,-0.901815870486336,-0.840089085424234,-0.906223007395707,-0.840089085424234,-0.0478291094682253,-0.213401304227438,-0.965730441849387,-0.00818847122706946
