"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-0.999599471896575,-0.892640786451016,-1,-0.999599471896575,-1,-0.999599471896575,-0.892640786451016,-0.999599471896575,-1,-0.999599471896575,-0.910265644210537,-0.894041512116532,1,0.910265644210537,0.892640786451016,0.911666832371523,0.892640786451016,0.0666350346060837,-0.0804074096320962,0.972358474786941,0.0247393734845698
"FOXC2",-0.999599471896575,1,0.893042249937325,0.999599471896575,1,0.999599471896575,1,0.893042249937325,1,0.999599471896575,1,0.909865605360098,0.894442737776027,-0.999599471896575,-0.909865605360098,-0.893042249937325,-0.911266554536456,-0.893042249937325,-0.0662377016892114,0.0808067515498196,-0.971958221157655,-0.0251402217884003
"GSC",-0.892640786451016,0.893042249937325,1,0.892640786451016,0.893042249937325,0.892640786451016,0.893042249937325,1,0.893042249937325,0.892640786451016,0.893042249937325,0.982373800510138,0.998598071636081,-0.892640786451016,-0.982373800510138,-1,-0.98097232085741,-1,-0.161561074752692,0.006704148110473,-0.920281153572655,-0.0555843151481588
"KLF8",-1,0.999599471896575,0.892640786451016,1,0.999599471896575,1,0.999599471896575,0.892640786451016,0.999599471896575,1,0.999599471896575,0.910265644210537,0.894041512116532,-1,-0.910265644210537,-0.892640786451016,-0.911666832371523,-0.892640786451016,-0.0666350346060837,0.0804074096320962,-0.972358474786941,-0.0247393734845698
"SNAI1",-0.999599471896575,1,0.893042249937325,0.999599471896575,1,0.999599471896575,1,0.893042249937325,1,0.999599471896575,1,0.909865605360098,0.894442737776027,-0.999599471896575,-0.909865605360098,-0.893042249937325,-0.911266554536456,-0.893042249937325,-0.0662377016892114,0.0808067515498196,-0.971958221157655,-0.0251402217884003
"SNAI2",-1,0.999599471896575,0.892640786451016,1,0.999599471896575,1,0.999599471896575,0.892640786451016,0.999599471896575,1,0.999599471896575,0.910265644210537,0.894041512116532,-1,-0.910265644210537,-0.892640786451016,-0.911666832371523,-0.892640786451016,-0.0666350346060837,0.0804074096320962,-0.972358474786941,-0.0247393734845698
"TCF3",-0.999599471896575,1,0.893042249937325,0.999599471896575,1,0.999599471896575,1,0.893042249937325,1,0.999599471896575,1,0.909865605360098,0.894442737776027,-0.999599471896575,-0.909865605360098,-0.893042249937325,-0.911266554536456,-0.893042249937325,-0.0662377016892114,0.0808067515498196,-0.971958221157655,-0.0251402217884003
"TGF-beta",-0.892640786451016,0.893042249937325,1,0.892640786451016,0.893042249937325,0.892640786451016,0.893042249937325,1,0.893042249937325,0.892640786451016,0.893042249937325,0.982373800510138,0.998598071636081,-0.892640786451016,-0.982373800510138,-1,-0.98097232085741,-1,-0.161561074752692,0.006704148110473,-0.920281153572655,-0.0555843151481588
"TWIST1",-0.999599471896575,1,0.893042249937325,0.999599471896575,1,0.999599471896575,1,0.893042249937325,1,0.999599471896575,1,0.909865605360098,0.894442737776027,-0.999599471896575,-0.909865605360098,-0.893042249937325,-0.911266554536456,-0.893042249937325,-0.0662377016892114,0.0808067515498196,-0.971958221157655,-0.0251402217884003
"TWIST2",-1,0.999599471896575,0.892640786451016,1,0.999599471896575,1,0.999599471896575,0.892640786451016,0.999599471896575,1,0.999599471896575,0.910265644210537,0.894041512116532,-1,-0.910265644210537,-0.892640786451016,-0.911666832371523,-0.892640786451016,-0.0666350346060837,0.0804074096320962,-0.972358474786941,-0.0247393734845698
