"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.898016475776013,-1,-1,-1,-1,-0.898016475776013,-1,-1,-1,-0.908839270740731,-0.904626019231788,1,0.908839270740731,0.898016475776013,0.915448625521678,0.898016475776013,0.0489410229411378,0.210540680687146,0.971548182339586,0.0125019128297718
"FOXC2",-1,1,0.898016475776013,1,1,1,1,0.898016475776013,1,1,1,0.908839270740731,0.904626019231788,-1,-0.908839270740731,-0.898016475776013,-0.915448625521678,-0.898016475776013,-0.0489410229411378,-0.210540680687146,-0.971548182339586,-0.0125019128297718
"GSC",-0.898016475776013,0.898016475776013,1,0.898016475776013,0.898016475776013,0.898016475776013,0.898016475776013,1,0.898016475776013,0.898016475776013,0.898016475776013,0.989180010162257,0.993387864488208,-0.898016475776013,-0.989180010162258,-1,-0.982567606123212,-1,-0.145698094455815,-0.168274523215085,-0.926464395360988,-0.0463344208602276
"KLF8",-1,1,0.898016475776013,1,1,1,1,0.898016475776013,1,1,1,0.908839270740731,0.904626019231788,-1,-0.908839270740731,-0.898016475776013,-0.915448625521678,-0.898016475776013,-0.0489410229411378,-0.210540680687146,-0.971548182339586,-0.0125019128297718
"SNAI1",-1,1,0.898016475776013,1,1,1,1,0.898016475776013,1,1,1,0.908839270740731,0.904626019231788,-1,-0.908839270740731,-0.898016475776013,-0.915448625521678,-0.898016475776013,-0.0489410229411378,-0.210540680687146,-0.971548182339586,-0.0125019128297718
"SNAI2",-1,1,0.898016475776013,1,1,1,1,0.898016475776013,1,1,1,0.908839270740731,0.904626019231788,-1,-0.908839270740731,-0.898016475776013,-0.915448625521678,-0.898016475776013,-0.0489410229411378,-0.210540680687146,-0.971548182339586,-0.0125019128297718
"TCF3",-1,1,0.898016475776013,1,1,1,1,0.898016475776013,1,1,1,0.908839270740731,0.904626019231788,-1,-0.908839270740731,-0.898016475776013,-0.915448625521678,-0.898016475776013,-0.0489410229411378,-0.210540680687146,-0.971548182339586,-0.0125019128297718
"TGF-beta",-0.898016475776013,0.898016475776013,1,0.898016475776013,0.898016475776013,0.898016475776013,0.898016475776013,1,0.898016475776013,0.898016475776013,0.898016475776013,0.989180010162257,0.993387864488208,-0.898016475776013,-0.989180010162258,-1,-0.982567606123212,-1,-0.145698094455815,-0.168274523215085,-0.926464395360988,-0.0463344208602276
"TWIST1",-1,1,0.898016475776013,1,1,1,1,0.898016475776013,1,1,1,0.908839270740731,0.904626019231788,-1,-0.908839270740731,-0.898016475776013,-0.915448625521678,-0.898016475776013,-0.0489410229411378,-0.210540680687146,-0.971548182339586,-0.0125019128297718
"TWIST2",-1,1,0.898016475776013,1,1,1,1,0.898016475776013,1,1,1,0.908839270740731,0.904626019231788,-1,-0.908839270740731,-0.898016475776013,-0.915448625521678,-0.898016475776013,-0.0489410229411378,-0.210540680687146,-0.971548182339586,-0.0125019128297718
"VIM",-1,1,0.898016475776013,1,1,1,1,0.898016475776013,1,1,1,0.908839270740731,0.904626019231788,-1,-0.908839270740731,-0.898016475776013,-0.915448625521678,-0.898016475776013,-0.0489410229411378,-0.210540680687146,-0.971548182339586,-0.0125019128297718
