"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.890209954930311,-1,-1,-1,-1,-0.890209954930311,-1,-1,-1,-0.903430646949273,-0.89781895960205,1,0.903430646949273,0.890209954930311,0.911040576638418,0.890209954930311,0.0560983923313135,0.21518300583279,0.966139062615957,0.0166962466633157
"FOXC2",-1,1,0.890209954930311,1,1,1,1,0.890209954930311,1,1,1,0.903430646949273,0.897818959602051,-1,-0.903430646949273,-0.890209954930311,-0.911040576638418,-0.890209954930311,-0.0560983923313135,-0.21518300583279,-0.966139062615957,-0.0166962466633157
"GSC",-0.890209954930311,0.890209954930311,1,0.890209954930311,0.890209954930311,0.890209954930311,0.890209954930311,1,0.890209954930311,0.890209954930311,0.890209954930311,0.986776463102784,0.992386978203481,-0.890209954930311,-0.986776463102784,-1,-0.979164337450915,-1,-0.157482737535952,-0.17230830102155,-0.924066926432168,-0.051513110561039
"KLF8",-1,1,0.890209954930311,1,1,1,1,0.890209954930311,1,1,1,0.903430646949273,0.897818959602051,-1,-0.903430646949273,-0.890209954930311,-0.911040576638418,-0.890209954930311,-0.0560983923313135,-0.21518300583279,-0.966139062615957,-0.0166962466633157
"SNAI1",-1,1,0.890209954930311,1,1,1,1,0.890209954930311,1,1,1,0.903430646949273,0.897818959602051,-1,-0.903430646949273,-0.890209954930311,-0.911040576638418,-0.890209954930311,-0.0560983923313135,-0.21518300583279,-0.966139062615957,-0.0166962466633157
"SNAI2",-1,1,0.890209954930311,1,1,1,1,0.890209954930311,1,1,1,0.903430646949273,0.897818959602051,-1,-0.903430646949273,-0.890209954930311,-0.911040576638418,-0.890209954930311,-0.0560983923313135,-0.21518300583279,-0.966139062615957,-0.0166962466633157
"TCF3",-1,1,0.890209954930311,1,1,1,1,0.890209954930311,1,1,1,0.903430646949273,0.897818959602051,-1,-0.903430646949273,-0.890209954930311,-0.911040576638418,-0.890209954930311,-0.0560983923313135,-0.21518300583279,-0.966139062615957,-0.0166962466633157
"TGF-beta",-0.890209954930311,0.890209954930311,1,0.890209954930311,0.890209954930311,0.890209954930311,0.890209954930311,1,0.890209954930311,0.890209954930311,0.890209954930311,0.986776463102784,0.992386978203481,-0.890209954930311,-0.986776463102784,-1,-0.979164337450915,-1,-0.157482737535952,-0.17230830102155,-0.924066926432168,-0.051513110561039
"TWIST1",-1,1,0.890209954930311,1,1,1,1,0.890209954930311,1,1,1,0.903430646949273,0.897818959602051,-1,-0.903430646949273,-0.890209954930311,-0.911040576638418,-0.890209954930311,-0.0560983923313135,-0.21518300583279,-0.966139062615957,-0.0166962466633157
"TWIST2",-1,1,0.890209954930311,1,1,1,1,0.890209954930311,1,1,1,0.903430646949273,0.897818959602051,-1,-0.903430646949273,-0.890209954930311,-0.911040576638418,-0.890209954930311,-0.0560983923313135,-0.21518300583279,-0.966139062615957,-0.0166962466633157
"VIM",-1,1,0.890209954930311,1,1,1,1,0.890209954930311,1,1,1,0.903430646949273,0.897818959602051,-1,-0.903430646949273,-0.890209954930311,-0.911040576638418,-0.890209954930311,-0.0560983923313135,-0.21518300583279,-0.966139062615957,-0.0166962466633157
"ZEB1",-0.903430646949273,0.903430646949273,0.986776463102784,0.903430646949273,0.903430646949273,0.903430646949273,0.903430646949273,0.986776463102784,0.903430646949273,0.903430646949273,0.903430646949273,1,0.979162430568832,-0.903430646949273,-1,-0.986776463102784,-0.992386946421684,-0.986776463102784,-0.144258665228792,-0.159083599590646,-0.937288698432743,-0.0382972498671954
"ZEB2",-0.89781895960205,0.897818959602051,0.992386978203481,0.897818959602051,0.897818959602051,0.897818959602051,0.897818959602051,0.992386978203481,0.897818959602051,0.897818959602051,0.897818959602051,0.979162430568832,1,-0.89781895960205,-0.979162430568832,-0.992386978203481,-0.986776380291176,-0.992386978203481,-0.149868696194431,-0.179920813598285,-0.916450019317158,-0.0563352106193203
"miR-101",1,-1,-0.890209954930311,-1,-1,-1,-1,-0.890209954930311,-1,-1,-1,-0.903430646949273,-0.89781895960205,1,0.903430646949273,0.890209954930311,0.911040576638418,0.890209954930311,0.0560983923313135,0.21518300583279,0.966139062615957,0.0166962466633157
"miR-141",0.903430646949273,-0.903430646949273,-0.986776463102784,-0.903430646949273,-0.903430646949273,-0.903430646949273,-0.903430646949273,-0.986776463102784,-0.903430646949273,-0.903430646949273,-0.903430646949273,-1,-0.979162430568832,0.903430646949273,1,0.986776463102784,0.992386946421684,0.986776463102784,0.144258665228792,0.159083599590646,0.937288698432742,0.0382972498671954
"miR-200a",0.890209954930311,-0.890209954930311,-1,-0.890209954930311,-0.890209954930311,-0.890209954930311,-0.890209954930311,-1,-0.890209954930311,-0.890209954930311,-0.890209954930311,-0.986776463102784,-0.992386978203481,0.890209954930311,0.986776463102784,1,0.979164337450915,1,0.157482737535952,0.17230830102155,0.924066926432168,0.051513110561039
"miR-200b",0.911040576638418,-0.911040576638418,-0.979164337450915,-0.911040576638418,-0.911040576638418,-0.911040576638418,-0.911040576638418,-0.979164337450915,-0.911040576638418,-0.911040576638418,-0.911040576638418,-0.992386946421684,-0.986776380291176,0.911040576638418,0.992386946421684,0.979164337450915,1,0.979164337450915,0.136644708277423,0.166696249960563,0.929672709840117,0.0431193641973225
"miR-200c",0.890209954930311,-0.890209954930311,-1,-0.890209954930311,-0.890209954930311,-0.890209954930311,-0.890209954930311,-1,-0.890209954930311,-0.890209954930311,-0.890209954930311,-0.986776463102784,-0.992386978203481,0.890209954930311,0.986776463102784,1,0.979164337450915,1,0.157482737535952,0.17230830102155,0.924066926432168,0.051513110561039
"miR-205",0.0560983923313135,-0.0560983923313135,-0.157482737535952,-0.0560983923313135,-0.0560983923313135,-0.0560983923313135,-0.0560983923313135,-0.157482737535952,-0.0560983923313135,-0.0560983923313135,-0.0560983923313135,-0.144258665228792,-0.149868696194431,0.0560983923313135,0.144258665228792,0.157482737535952,0.136644708277423,0.157482737535952,1,0.00140168314381724,0.0815448948434716,-0.00239796519030926
"miR-30c",0.21518300583279,-0.21518300583279,-0.17230830102155,-0.21518300583279,-0.21518300583279,-0.21518300583279,-0.21518300583279,-0.17230830102155,-0.21518300583279,-0.21518300583279,-0.21518300583279,-0.159083599590646,-0.179920813598285,0.21518300583279,0.159083599590646,0.17230830102155,0.166696249960563,0.17230830102155,0.00140168314381724,1,0.181322027908127,0.0132397653985282
"miR-34a",0.966139062615957,-0.966139062615957,-0.924066926432168,-0.966139062615957,-0.966139062615957,-0.966139062615957,-0.966139062615957,-0.924066926432168,-0.966139062615957,-0.966139062615957,-0.966139062615957,-0.937288698432743,-0.916450019317158,0.966139062615957,0.937288698432742,0.924066926432168,0.929672709840117,0.924066926432168,0.0815448948434716,0.181322027908127,1,0.0256977994248314
"miR-9",0.0166962466633157,-0.0166962466633157,-0.051513110561039,-0.0166962466633157,-0.0166962466633157,-0.0166962466633157,-0.0166962466633157,-0.051513110561039,-0.0166962466633157,-0.0166962466633157,-0.0166962466633157,-0.0382972498671954,-0.0563352106193203,0.0166962466633157,0.0382972498671954,0.051513110561039,0.0431193641973225,0.051513110561039,-0.00239796519030926,0.0132397653985282,0.0256977994248314,1
