"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.894231756254216,-1,-1,-1,-1,-0.894231756254216,-1,-1,-1,-0.905850342096969,-0.902444830761172,1,0.905850342096969,0.894231756254216,0.914063509680114,0.894231756254216,0.0467619511933901,0.210107610037335,0.969352144396612,0.0192095099678005
"FOXC2",-1,1,0.894231756254216,1,1,1,1,0.894231756254216,1,1,1,0.90585034209697,0.902444830761172,-1,-0.90585034209697,-0.894231756254216,-0.914063509680114,-0.894231756254216,-0.0467619511933901,-0.210107610037335,-0.969352144396612,-0.0192095099678005
"GSC",-0.894231756254216,0.894231756254216,1,0.894231756254216,0.894231756254216,0.894231756254216,0.894231756254216,1,0.894231756254216,0.894231756254216,0.894231756254216,0.98838205565289,0.991786740627331,-0.894231756254216,-0.98838205565289,-1,-0.980169159279698,-1,-0.146115947753772,-0.168417037624872,-0.924883650583138,-0.0520758853086628
"KLF8",-1,1,0.894231756254216,1,1,1,1,0.894231756254216,1,1,1,0.90585034209697,0.902444830761172,-1,-0.90585034209697,-0.894231756254216,-0.914063509680114,-0.894231756254216,-0.0467619511933901,-0.210107610037335,-0.969352144396612,-0.0192095099678005
"SNAI1",-1,1,0.894231756254216,1,1,1,1,0.894231756254216,1,1,1,0.90585034209697,0.902444830761172,-1,-0.90585034209697,-0.894231756254216,-0.914063509680114,-0.894231756254216,-0.0467619511933901,-0.210107610037335,-0.969352144396612,-0.0192095099678005
"SNAI2",-1,1,0.894231756254216,1,1,1,1,0.894231756254216,1,1,1,0.90585034209697,0.902444830761172,-1,-0.90585034209697,-0.894231756254216,-0.914063509680114,-0.894231756254216,-0.0467619511933901,-0.210107610037335,-0.969352144396612,-0.0192095099678005
"TCF3",-1,1,0.894231756254216,1,1,1,1,0.894231756254216,1,1,1,0.90585034209697,0.902444830761172,-1,-0.90585034209697,-0.894231756254216,-0.914063509680114,-0.894231756254216,-0.0467619511933901,-0.210107610037335,-0.969352144396612,-0.0192095099678005
"TGF-beta",-0.894231756254216,0.894231756254216,1,0.894231756254216,0.894231756254216,0.894231756254216,0.894231756254216,1,0.894231756254216,0.894231756254216,0.894231756254216,0.98838205565289,0.991786740627331,-0.894231756254216,-0.98838205565289,-1,-0.980169159279698,-1,-0.146115947753772,-0.168417037624872,-0.924883650583138,-0.0520758853086628
"TWIST1",-1,1,0.894231756254216,1,1,1,1,0.894231756254216,1,1,1,0.90585034209697,0.902444830761172,-1,-0.90585034209697,-0.894231756254216,-0.914063509680114,-0.894231756254216,-0.0467619511933901,-0.210107610037335,-0.969352144396612,-0.0192095099678005
"TWIST2",-1,1,0.894231756254216,1,1,1,1,0.894231756254216,1,1,1,0.90585034209697,0.902444830761172,-1,-0.90585034209697,-0.894231756254216,-0.914063509680114,-0.894231756254216,-0.0467619511933901,-0.210107610037335,-0.969352144396612,-0.0192095099678005
"VIM",-1,1,0.894231756254216,1,1,1,1,0.894231756254216,1,1,1,0.90585034209697,0.902444830761172,-1,-0.90585034209697,-0.894231756254216,-0.914063509680114,-0.894231756254216,-0.0467619511933901,-0.210107610037335,-0.969352144396612,-0.0192095099678005
"ZEB1",-0.905850342096969,0.90585034209697,0.98838205565289,0.90585034209697,0.90585034209697,0.90585034209697,0.90585034209697,0.98838205565289,0.90585034209697,0.90585034209697,0.90585034209697,1,0.980168682511043,-0.905850342096969,-1,-0.98838205565289,-0.991786942310618,-0.98838205565289,-0.134497478767315,-0.15681382385947,-0.936500550028238,-0.0404466127806672
