"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-0.984340475654898,-0.878933539542024,-0.984340475654898,-0.984340475654898,-0.991969222798337,-0.992571434244716,-0.878933539542024,-0.992571434244716,-0.992571434244716,-0.987953919585084,-0.892388953207897,-0.886562222899592,0.984340475654898,0.892388953207897,0.87973526198856,0.899414228802152,0.87933598847348,0.056582292254791,0.242600895747521,0.955832474971855,0.00151209090872137
"FOXC2",-0.984340475654898,1,0.894595443274315,1,1,0.977515265362977,0.976912621091324,0.894595443274315,0.976912621091324,0.976912621091324,0.996386212621235,0.902828755081324,0.899012225570613,-1,-0.902828755081324,-0.893792095598638,-0.907847032495785,-0.894194247635582,-0.0565750566059494,-0.232159590934305,-0.966271348659991,-0.0127538085514445
"GSC",-0.878933539542024,0.894595443274315,1,0.894595443274315,0.894595443274315,0.872106683751697,0.87150444076066,1,0.87150444076066,0.87150444076066,0.890980891227413,0.98654945561257,0.992370693042809,-0.894595443274314,-0.98654945561257,-0.99919722494286,-0.979521734681063,-0.999598537820179,-0.15314441423849,-0.187793003909985,-0.923106409452776,-0.0462807176168778
"KLF8",-0.984340475654898,1,0.894595443274315,1,1,0.977515265362977,0.976912621091324,0.894595443274315,0.976912621091324,0.976912621091324,0.996386212621235,0.902828755081324,0.899012225570613,-1,-0.902828755081324,-0.893792095598638,-0.907847032495785,-0.894194247635582,-0.0565750566059494,-0.232159590934305,-0.966271348659991,-0.0127538085514445
"SNAI1",-0.984340475654898,1,0.894595443274315,1,1,0.977515265362977,0.976912621091324,0.894595443274315,0.976912621091324,0.976912621091324,0.996386212621235,0.902828755081324,0.899012225570613,-1,-0.902828755081324,-0.893792095598638,-0.907847032495785,-0.894194247635582,-0.0565750566059494,-0.232159590934305,-0.966271348659991,-0.0127538085514445
"SNAI2",-0.991969222798337,0.977515265362977,0.872106683751697,0.977515265362977,0.977515265362977,1,0.999397682945057,0.872106683751697,0.999397682945057,0.999397682945057,0.981128392783641,0.884358841386428,0.879735091341641,-0.977515265362977,-0.884358841386428,-0.87250614488685,-0.892588298619266,-0.871706392055584,-0.0537764654765458,-0.250632863761495,-0.94780303310558,-0.00954295808144177
"TCF3",-0.992571434244716,0.976912621091324,0.87150444076066,0.976912621091324,0.976912621091324,0.999397682945057,1,0.87150444076066,1,1,0.98052581653392,0.884960926129605,0.8791329053856,-0.976912621091324,-0.884960926129605,-0.87230561092723,-0.891985844761265,-0.871907170343038,-0.0543775426933572,-0.250030166479092,-0.948404946522317,-0.00894054957030473
"TGF-beta",-0.878933539542024,0.894595443274315,1,0.894595443274315,0.894595443274315,0.872106683751697,0.87150444076066,1,0.87150444076066,0.87150444076066,0.890980891227413,0.98654945561257,0.992370693042809,-0.894595443274314,-0.98654945561257,-0.99919722494286,-0.979521734681063,-0.999598537820179,-0.15314441423849,-0.187793003909985,-0.923106409452776,-0.0462807176168778
"TWIST1",-0.992571434244716,0.976912621091324,0.87150444076066,0.976912621091324,0.976912621091324,0.999397682945057,1,0.87150444076066,1,1,0.98052581653392,0.884960926129605,0.8791329053856,-0.976912621091324,-0.884960926129605,-0.87230561092723,-0.891985844761265,-0.871907170343038,-0.0543775426933572,-0.250030166479092,-0.948404946522317,-0.00894054957030473
"TWIST2",-0.992571434244716,0.976912621091324,0.87150444076066,0.976912621091324,0.976912621091324,0.999397682945057,1,0.87150444076066,1,1,0.98052581653392,0.884960926129605,0.8791329053856,-0.976912621091324,-0.884960926129605,-0.87230561092723,-0.891985844761265,-0.871907170343038,-0.0543775426933572,-0.250030166479092,-0.948404946522317,-0.00894054957030473
