"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.838344225387647,-1,-1,-1,-1,-0.838344225387647,-1,-1,-1,-0.884676436907226,-0.8624123955543,1,0.884676436907226,0.843560369256828,0.844762663380739,0.844561492065463,0.0577450605505609,0.219609452791513,0.956678010572186,0.00817839953335796
"FOXC2",-1,1,0.838344225387647,1,1,1,1,0.838344225387647,1,1,1,0.884676436907226,0.8624123955543,-1,-0.884676436907226,-0.843560369256828,-0.844762663380739,-0.844561492065463,-0.0577450605505609,-0.219609452791513,-0.956678010572186,-0.00817839953335796
"GSC",-0.838344225387647,0.838344225387647,1,0.838344225387647,0.838344225387647,0.838344225387647,0.838344225387647,1,0.838344225387647,0.838344225387647,0.838344225387647,0.953670601653742,0.975932263852435,-0.838344225387647,-0.953670601653742,-0.994786045576507,-0.993581996025997,-0.993782942405382,-0.174072840785399,-0.176287660861892,-0.881666648834549,-0.056316163756381
"KLF8",-1,1,0.838344225387647,1,1,1,1,0.838344225387647,1,1,1,0.884676436907226,0.8624123955543,-1,-0.884676436907226,-0.843560369256828,-0.844762663380739,-0.844561492065463,-0.0577450605505609,-0.219609452791513,-0.956678010572186,-0.00817839953335796
"SNAI1",-1,1,0.838344225387647,1,1,1,1,0.838344225387647,1,1,1,0.884676436907226,0.8624123955543,-1,-0.884676436907226,-0.843560369256828,-0.844762663380739,-0.844561492065463,-0.0577450605505609,-0.219609452791513,-0.956678010572186,-0.00817839953335796
"SNAI2",-1,1,0.838344225387647,1,1,1,1,0.838344225387647,1,1,1,0.884676436907226,0.8624123955543,-1,-0.884676436907226,-0.843560369256828,-0.844762663380739,-0.844561492065463,-0.0577450605505609,-0.219609452791513,-0.956678010572186,-0.00817839953335796
"TCF3",-1,1,0.838344225387647,1,1,1,1,0.838344225387647,1,1,1,0.884676436907226,0.8624123955543,-1,-0.884676436907226,-0.843560369256828,-0.844762663380739,-0.844561492065463,-0.0577450605505609,-0.219609452791513,-0.956678010572186,-0.00817839953335796
"TGF-beta",-0.838344225387647,0.838344225387647,1,0.838344225387647,0.838344225387647,0.838344225387647,0.838344225387647,1,0.838344225387647,0.838344225387647,0.838344225387647,0.953670601653742,0.975932263852435,-0.838344225387647,-0.953670601653742,-0.994786045576507,-0.993581996025997,-0.993782942405382,-0.174072840785399,-0.176287660861892,-0.881666648834549,-0.056316163756381
"TWIST1",-1,1,0.838344225387647,1,1,1,1,0.838344225387647,1,1,1,0.884676436907226,0.8624123955543,-1,-0.884676436907226,-0.843560369256828,-0.844762663380739,-0.844561492065463,-0.0577450605505609,-0.219609452791513,-0.956678010572186,-0.00817839953335796
"TWIST2",-1,1,0.838344225387647,1,1,1,1,0.838344225387647,1,1,1,0.884676436907226,0.8624123955543,-1,-0.884676436907226,-0.843560369256828,-0.844762663380739,-0.844561492065463,-0.0577450605505609,-0.219609452791513,-0.956678010572186,-0.00817839953335796
"VIM",-1,1,0.838344225387647,1,1,1,1,0.838344225387647,1,1,1,0.884676436907226,0.8624123955543,-1,-0.884676436907226,-0.843560369256828,-0.844762663380739,-0.844561492065463,-0.0577450605505609,-0.219609452791513,-0.956678010572186,-0.00817839953335796
"ZEB1",-0.884676436907226,0.884676436907226,0.953670601653742,0.884676436907226,0.884676436907226,0.884676436907226,0.884676436907226,0.953670601653742,0.884676436907226,0.884676436907226,0.884676436907226,1,0.929602505986931,-0.884676436907226,-1,-0.954472102735848,-0.954873581774711,-0.954675111219856,-0.153419463933676,-0.148009920981047,-0.9279979932385,-0.019224231554124
