"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-0.998593152711347,-0.903899457954304,-0.974669222054849,-0.998593152711347,-0.892439044458127,-0.998593152711347,-0.903899457954304,-0.998593152711347,-0.903096224887217,-0.996383128738566,-0.919180092878884,-0.907115539727811,0.974669222054849,0.919180092878884,0.902694027929681,0.913951246193194,0.903897449739888,0.0713678391287039,0.204851916325987,0.974265853261996,0.0146984786227838
"FOXC2",-0.998593152711347,1,0.905306164307055,0.973264503096586,1,0.891035332438917,1,0.905306164307055,1,0.901693059374873,0.997788970908837,0.91897792870114,0.907316341470072,-0.973264503096586,-0.91897792870114,-0.903698236844546,-0.912543620531348,-0.904501581948843,-0.0699609618717729,-0.205055184040725,-0.974064627973142,-0.0161017070412743
"GSC",-0.903899457954304,0.905306164307055,1,0.878570859110862,0.905306164307055,0.817653475417352,0.905306164307055,1,0.905306164307055,0.806999402254312,0.90751796528771,0.983916234657535,0.989947646096578,-0.878570859110862,-0.983916234657535,-0.996783311604031,-0.982307795690701,-0.997588695091493,-0.152189482931229,-0.177110950353097,-0.92882895879721,-0.0492722489915441
"KLF8",-0.974669222054849,0.973264503096586,0.878570859110862,1,0.973264503096586,0.917767664325144,0.973264503096586,0.878570859110862,0.973264503096586,0.92842389735558,0.971056571438083,0.894656745665101,0.884600872168505,-1,-0.894656745665101,-0.879778884856678,-0.892240878215176,-0.878967536649565,-0.0657377156540151,-0.229376447506902,-0.949740674316493,-0.011489910901412
"SNAI1",-0.998593152711347,1,0.905306164307055,0.973264503096586,1,0.891035332438917,1,0.905306164307055,1,0.901693059374873,0.997788970908837,0.91897792870114,0.907316341470072,-0.973264503096586,-0.91897792870114,-0.903698236844546,-0.912543620531348,-0.904501581948843,-0.0699609618717729,-0.205055184040725,-0.974064627973142,-0.0161017070412743
"SNAI2",-0.892439044458127,0.891035332438917,0.817653475417352,0.917767664325144,0.891035332438917,1,0.891035332438917,0.817653475417352,0.891035332438917,0.989344031023705,0.893251489320206,0.816851306858102,0.827704250191265,-0.917767664325144,-0.816851306858102,-0.81926394419901,-0.835344291906957,-0.818450841405548,-0.056288093401047,-0.311606246063781,-0.867511197782056,-0.0157145146166965
"TCF3",-0.998593152711347,1,0.905306164307055,0.973264503096586,1,0.891035332438917,1,0.905306164307055,1,0.901693059374873,0.997788970908837,0.91897792870114,0.907316341470072,-0.973264503096586,-0.91897792870114,-0.903698236844546,-0.912543620531348,-0.904501581948843,-0.0699609618717729,-0.205055184040725,-0.974064627973142,-0.0161017070412743
"TGF-beta",-0.903899457954304,0.905306164307055,1,0.878570859110862,0.905306164307055,0.817653475417352,0.905306164307055,1,0.905306164307055,0.806999402254312,0.90751796528771,0.983916234657535,0.989947646096578,-0.878570859110862,-0.983916234657535,-0.996783311604031,-0.982307795690701,-0.997588695091493,-0.152189482931229,-0.177110950353097,-0.92882895879721,-0.0492722489915441
"TWIST1",-0.998593152711347,1,0.905306164307055,0.973264503096586,1,0.891035332438917,1,0.905306164307055,1,0.901693059374873,0.997788970908837,0.91897792870114,0.907316341470072,-0.973264503096586,-0.91897792870114,-0.903698236844546,-0.912543620531348,-0.904501581948843,-0.0699609618717729,-0.205055184040725,-0.974064627973142,-0.0161017070412743
"TWIST2",-0.903096224887217,0.901693059374873,0.806999402254312,0.92842389735558,0.901693059374873,0.989344031023705,0.901693059374873,0.806999402254312,0.901693059374873,1,0.899486601022407,0.82308603407163,0.817049967850407,-0.92842389735558,-0.82308603407163,-0.81021857016413,-0.824690048015084,-0.809404170165173,-0.0532720964105532,-0.3009500125925,-0.878168694756329,-0.00787589055862842
"VIM",-0.996383128738566,0.997788970908837,0.90751796528771,0.971056571438083,0.997788970908837,0.893251489320206,0.997788970908837,0.90751796528771,0.997788970908837,0.899486601022407,1,0.921189268381291,0.909528542309196,-0.971056571438083,-0.921189268381291,-0.905909636740929,-0.914755800770119,-0.906715019380707,-0.0721730079813055,-0.207269133666358,-0.971853901183962,-0.0171028427812725
"ZEB1",-0.919180092878884,0.91897792870114,0.983916234657535,0.894656745665101,0.91897792870114,0.816851306858102,0.91897792870114,0.983916234657535,0.91897792870114,0.82308603407163,0.921189268381291,1,0.973864031059015,-0.894656745665101,-1,-0.982307794942739,-0.981503870348056,-0.983113856950183,-0.146158184569338,-0.161028174015063,-0.944913367356746,-0.035599280470523
"ZEB2",-0.907115539727811,0.907316341470072,0.989947646096578,0.884600872168505,0.907316341470072,0.827704250191265,0.907316341470072,0.989947646096578,0.907316341470072,0.817049967850407,0.909528542309196,0.973864031059015,1,-0.884600872168505,-0.973864031059015,-0.991556290465215,-0.992360137242027,-0.990752418833674,-0.14897264894404,-0.187162356683935,-0.918776132327998,-0.0557075087603874
"miR-101",0.974669222054849,-0.973264503096586,-0.878570859110862,-1,-0.973264503096586,-0.917767664325144,-0.973264503096586,-0.878570859110862,-0.973264503096586,-0.92842389735558,-0.971056571438083,-0.894656745665101,-0.884600872168505,1,0.894656745665101,0.879778884856678,0.892240878215176,0.878967536649565,0.0657377156540151,0.229376447506902,0.949740674316493,0.011489910901412
"miR-141",0.919180092878884,-0.91897792870114,-0.983916234657535,-0.894656745665101,-0.91897792870114,-0.816851306858102,-0.91897792870114,-0.983916234657535,-0.91897792870114,-0.82308603407163,-0.921189268381291,-1,-0.973864031059015,0.894656745665101,1,0.982307794942739,0.981503870348056,0.983113856950183,0.146158184569338,0.161028174015063,0.944913367356747,0.035599280470523
"miR-200a",0.902694027929681,-0.903698236844546,-0.996783311604031,-0.879778884856678,-0.903698236844546,-0.81926394419901,-0.903698236844546,-0.996783311604031,-0.903698236844546,-0.81021857016413,-0.905909636740929,-0.982307794942739,-0.991556290465215,0.879778884856678,0.982307794942739,1,0.983916451176174,0.994372633013053,0.15299377153671,0.17872036727295,0.927221076485143,0.0504768499162245
"miR-200b",0.913951246193194,-0.912543620531348,-0.982307795690701,-0.892240878215176,-0.912543620531348,-0.835344291906957,-0.912543620531348,-0.982307795690701,-0.912543620531348,-0.824690048015084,-0.914755800770119,-0.981503870348056,-0.992360137242027,0.892240878215176,0.981503870348056,0.983916451176174,1,0.983112511607657,0.143745419323203,0.179522522490094,0.926416008673347,0.0488718477462941
"miR-200c",0.903897449739888,-0.904501581948843,-0.997588695091493,-0.878967536649565,-0.904501581948843,-0.818450841405548,-0.904501581948843,-0.997588695091493,-0.904501581948843,-0.809404170165173,-0.906715019380707,-0.983113856950183,-0.990752418833674,0.878967536649565,0.983113856950183,0.994372633013053,0.983112511607657,1,0.152591418306244,0.177911291571508,0.928024227285726,0.0492790826762018
"miR-205",0.0713678391287039,-0.0699609618717729,-0.152189482931229,-0.0657377156540151,-0.0699609618717729,-0.056288093401047,-0.0699609618717729,-0.152189482931229,-0.0699609618717729,-0.0532720964105532,-0.0721730079813055,-0.146158184569338,-0.14897264894404,0.0657377156540151,0.146158184569338,0.15299377153671,0.143745419323203,0.152591418306244,1,0.00924555405834678,0.0910708671392968,0.00321998759289432
"miR-30c",0.204851916325987,-0.205055184040725,-0.177110950353097,-0.229376447506902,-0.205055184040725,-0.311606246063781,-0.205055184040725,-0.177110950353097,-0.205055184040725,-0.3009500125925,-0.207269133666358,-0.161028174015063,-0.187162356683935,0.229376447506902,0.161028174015063,0.17872036727295,0.179522522490094,0.177911291571508,0.00924555405834678,1,0.179119451079348,0.00121922294707122
"miR-34a",0.974265853261996,-0.974064627973142,-0.92882895879721,-0.949740674316493,-0.974064627973142,-0.867511197782056,-0.974064627973142,-0.92882895879721,-0.974064627973142,-0.878168694756329,-0.971853901183962,-0.944913367356746,-0.918776132327998,0.949740674316493,0.944913367356747,0.927221076485143,0.926416008673347,0.928024227285726,0.0910708671392968,0.179119451079348,1,0.0243455477331731
"miR-9",0.0146984786227838,-0.0161017070412743,-0.0492722489915441,-0.011489910901412,-0.0161017070412743,-0.0157145146166965,-0.0161017070412743,-0.0492722489915441,-0.0161017070412743,-0.00787589055862842,-0.0171028427812725,-0.035599280470523,-0.0557075087603874,0.011489910901412,0.035599280470523,0.0504768499162245,0.0488718477462941,0.0492790826762018,0.00321998759289432,0.00121922294707122,0.0243455477331731,1
