"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.925913585310983,-1,-1,-1,-1,-0.925913585310983,-1,-1,-1,-0.925913585310983,-0.93572606661422,1,0.925913585310983,0.919505941916588,0.942132996785838,0.919505941916588,0.0503940894511946,0.216930733204006,0.968764425468897,0.0144961949431625
"FOXC2",-1,1,0.925913585310983,1,1,1,1,0.925913585310983,1,1,1,0.925913585310983,0.93572606661422,-1,-0.925913585310983,-0.919505941916588,-0.942132996785838,-0.919505941916588,-0.0503940894511946,-0.216930733204006,-0.968764425468897,-0.0144961949431625
"GSC",-0.925913585310983,0.925913585310983,1,0.925913585310983,0.925913585310983,0.925913585310983,0.925913585310983,1,0.925913585310983,0.925913585310983,0.925913585310983,1,0.977375986090104,-0.925913585310983,-1,-0.993592500399208,-0.983782624074579,-0.993592500399208,-0.124485481289972,-0.182891739959181,-0.957149070801918,-0.0445277720085195
"KLF8",-1,1,0.925913585310983,1,1,1,1,0.925913585310983,1,1,1,0.925913585310983,0.93572606661422,-1,-0.925913585310983,-0.919505941916588,-0.942132996785838,-0.919505941916588,-0.0503940894511946,-0.216930733204006,-0.968764425468897,-0.0144961949431625
"SNAI1",-1,1,0.925913585310983,1,1,1,1,0.925913585310983,1,1,1,0.925913585310983,0.93572606661422,-1,-0.925913585310983,-0.919505941916588,-0.942132996785838,-0.919505941916588,-0.0503940894511946,-0.216930733204006,-0.968764425468897,-0.0144961949431625
"SNAI2",-1,1,0.925913585310983,1,1,1,1,0.925913585310983,1,1,1,0.925913585310983,0.93572606661422,-1,-0.925913585310983,-0.919505941916588,-0.942132996785838,-0.919505941916588,-0.0503940894511946,-0.216930733204006,-0.968764425468897,-0.0144961949431625
"TCF3",-1,1,0.925913585310983,1,1,1,1,0.925913585310983,1,1,1,0.925913585310983,0.93572606661422,-1,-0.925913585310983,-0.919505941916588,-0.942132996785838,-0.919505941916588,-0.0503940894511946,-0.216930733204006,-0.968764425468897,-0.0144961949431625
"TGF-beta",-0.925913585310983,0.925913585310983,1,0.925913585310983,0.925913585310983,0.925913585310983,0.925913585310983,1,0.925913585310983,0.925913585310983,0.925913585310983,1,0.977375986090104,-0.925913585310983,-1,-0.993592500399208,-0.983782624074579,-0.993592500399208,-0.124485481289972,-0.182891739959181,-0.957149070801918,-0.0445277720085195
"TWIST1",-1,1,0.925913585310983,1,1,1,1,0.925913585310983,1,1,1,0.925913585310983,0.93572606661422,-1,-0.925913585310983,-0.919505941916588,-0.942132996785838,-0.919505941916588,-0.0503940894511946,-0.216930733204006,-0.968764425468897,-0.0144961949431625
"TWIST2",-1,1,0.925913585310983,1,1,1,1,0.925913585310983,1,1,1,0.925913585310983,0.93572606661422,-1,-0.925913585310983,-0.919505941916588,-0.942132996785838,-0.919505941916588,-0.0503940894511946,-0.216930733204006,-0.968764425468897,-0.0144961949431625
"VIM",-1,1,0.925913585310983,1,1,1,1,0.925913585310983,1,1,1,0.925913585310983,0.93572606661422,-1,-0.925913585310983,-0.919505941916588,-0.942132996785838,-0.919505941916588,-0.0503940894511946,-0.216930733204006,-0.968764425468897,-0.0144961949431625
"ZEB1",-0.925913585310983,0.925913585310983,1,0.925913585310983,0.925913585310983,0.925913585310983,0.925913585310983,1,0.925913585310983,0.925913585310983,0.925913585310983,1,0.977375986090104,-0.925913585310983,-1,-0.993592500399208,-0.983782624074579,-0.993592500399208,-0.124485481289972,-0.182891739959181,-0.957149070801918,-0.0445277720085195
"ZEB2",-0.93572606661422,0.93572606661422,0.977375986090104,0.93572606661422,0.93572606661422,0.93572606661422,0.93572606661422,0.977375986090104,0.93572606661422,0.93572606661422,0.93572606661422,0.977375986090104,1,-0.93572606661422,-0.977375986090104,-0.983782730691423,-0.993592689973188,-0.983782730691423,-0.114662169058203,-0.205518122292992,-0.934526627575675,-0.0623525867081426
"miR-101",1,-1,-0.925913585310983,-1,-1,-1,-1,-0.925913585310983,-1,-1,-1,-0.925913585310983,-0.93572606661422,1,0.925913585310983,0.919505941916588,0.942132996785838,0.919505941916588,0.0503940894511946,0.216930733204006,0.968764425468897,0.0144961949431625
"miR-141",0.925913585310983,-0.925913585310983,-1,-0.925913585310983,-0.925913585310983,-0.925913585310983,-0.925913585310983,-1,-0.925913585310983,-0.925913585310983,-0.925913585310983,-1,-0.977375986090104,0.925913585310983,1,0.993592500399208,0.983782624074578,0.993592500399208,0.124485481289972,0.182891739959181,0.957149070801918,0.0445277720085195
"miR-200a",0.919505941916588,-0.919505941916588,-0.993592500399208,-0.919505941916588,-0.919505941916588,-0.919505941916588,-0.919505941916588,-0.993592500399208,-0.919505941916588,-0.919505941916588,-0.919505941916588,-0.993592500399208,-0.983782730691423,0.919505941916588,0.993592500399208,1,0.977374559050129,1,0.130890590166807,0.189299148087087,0.950741863510916,0.0509359339486332
"miR-200b",0.942132996785838,-0.942132996785838,-0.983782624074579,-0.942132996785838,-0.942132996785838,-0.942132996785838,-0.942132996785838,-0.983782624074579,-0.942132996785838,-0.942132996785838,-0.942132996785838,-0.983782624074579,-0.993592689973188,0.942132996785838,0.983782624074578,0.977374559050129,1,0.977374559050129,0.108257015291064,0.199110722117718,0.940933004182987,0.055944518531628
"miR-200c",0.919505941916588,-0.919505941916588,-0.993592500399208,-0.919505941916588,-0.919505941916588,-0.919505941916588,-0.919505941916588,-0.993592500399208,-0.919505941916588,-0.919505941916588,-0.919505941916588,-0.993592500399208,-0.983782730691423,0.919505941916588,0.993592500399208,1,0.977374559050129,1,0.130890590166807,0.189299148087087,0.950741863510916,0.0509359339486332
"miR-205",0.0503940894511946,-0.0503940894511946,-0.124485481289972,-0.0503940894511946,-0.0503940894511946,-0.0503940894511946,-0.0503940894511946,-0.124485481289972,-0.0503940894511946,-0.0503940894511946,-0.0503940894511946,-0.124485481289972,-0.114662169058203,0.0503940894511946,0.124485481289972,0.130890590166807,0.108257015291064,0.130890590166807,1,-0.00269443664507349,0.0816381725074156,0.00471651311578847
"miR-30c",0.216930733204006,-0.216930733204006,-0.182891739959181,-0.216930733204006,-0.216930733204006,-0.216930733204006,-0.216930733204006,-0.182891739959181,-0.216930733204006,-0.216930733204006,-0.216930733204006,-0.182891739959181,-0.205518122292992,0.216930733204006,0.182891739959181,0.189299148087087,0.199110722117718,0.189299148087087,-0.00269443664507349,1,0.185694895465299,-0.00891460529398627
"miR-34a",0.968764425468897,-0.968764425468897,-0.957149070801918,-0.968764425468897,-0.968764425468897,-0.968764425468897,-0.968764425468897,-0.957149070801918,-0.968764425468897,-0.968764425468897,-0.968764425468897,-0.957149070801918,-0.934526627575675,0.968764425468897,0.957149070801918,0.950741863510916,0.940933004182987,0.950741863510916,0.0816381725074156,0.185694895465299,1,0.0180965384085124
"miR-9",0.0144961949431625,-0.0144961949431625,-0.0445277720085195,-0.0144961949431625,-0.0144961949431625,-0.0144961949431625,-0.0144961949431625,-0.0445277720085195,-0.0144961949431625,-0.0144961949431625,-0.0144961949431625,-0.0445277720085195,-0.0623525867081426,0.0144961949431625,0.0445277720085195,0.0509359339486332,0.055944518531628,0.0509359339486332,0.00471651311578847,-0.00891460529398627,0.0180965384085124,1
