"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.923500144977463,-1,-1,-1,-1,-0.923500144977463,-1,-1,-1,-0.923500144977463,-0.931310389954805,1,0.923500144977463,0.923500144977463,0.931310389954805,0.923500144977463,0.0826131315493018,0.269251443004166,0.949534156664926,0.028313863955483
"FOXC2",-1,1,0.923500144977463,1,1,1,1,0.923500144977463,1,1,1,0.923500144977463,0.931310389954805,-1,-0.923500144977463,-0.923500144977463,-0.931310389954805,-0.923500144977463,-0.0826131315493017,-0.269251443004166,-0.949534156664925,-0.028313863955483
"GSC",-0.923500144977463,0.923500144977463,1,0.923500144977463,0.923500144977463,0.923500144977463,0.923500144977463,1,0.923500144977463,0.923500144977463,0.923500144977463,1,0.992189828875031,-0.923500144977463,-1,-1,-0.992189828875031,-1,-0.141089460519408,-0.19275178739968,-0.973966072031702,-0.0459378320137154
"KLF8",-1,1,0.923500144977463,1,1,1,1,0.923500144977463,1,1,1,0.923500144977463,0.931310389954805,-1,-0.923500144977463,-0.923500144977463,-0.931310389954805,-0.923500144977463,-0.0826131315493017,-0.269251443004166,-0.949534156664925,-0.028313863955483
"SNAI1",-1,1,0.923500144977463,1,1,1,1,0.923500144977463,1,1,1,0.923500144977463,0.931310389954805,-1,-0.923500144977463,-0.923500144977463,-0.931310389954805,-0.923500144977463,-0.0826131315493017,-0.269251443004166,-0.949534156664925,-0.028313863955483
"SNAI2",-1,1,0.923500144977463,1,1,1,1,0.923500144977463,1,1,1,0.923500144977463,0.931310389954805,-1,-0.923500144977463,-0.923500144977463,-0.931310389954805,-0.923500144977463,-0.0826131315493017,-0.269251443004166,-0.949534156664925,-0.028313863955483
"TCF3",-1,1,0.923500144977463,1,1,1,1,0.923500144977463,1,1,1,0.923500144977463,0.931310389954805,-1,-0.923500144977463,-0.923500144977463,-0.931310389954805,-0.923500144977463,-0.0826131315493017,-0.269251443004166,-0.949534156664925,-0.028313863955483
"TGF-beta",-0.923500144977463,0.923500144977463,1,0.923500144977463,0.923500144977463,0.923500144977463,0.923500144977463,1,0.923500144977463,0.923500144977463,0.923500144977463,1,0.992189828875031,-0.923500144977463,-1,-1,-0.992189828875031,-1,-0.141089460519408,-0.19275178739968,-0.973966072031702,-0.0459378320137154
"TWIST1",-1,1,0.923500144977463,1,1,1,1,0.923500144977463,1,1,1,0.923500144977463,0.931310389954805,-1,-0.923500144977463,-0.923500144977463,-0.931310389954805,-0.923500144977463,-0.0826131315493017,-0.269251443004166,-0.949534156664925,-0.028313863955483
"TWIST2",-1,1,0.923500144977463,1,1,1,1,0.923500144977463,1,1,1,0.923500144977463,0.931310389954805,-1,-0.923500144977463,-0.923500144977463,-0.931310389954805,-0.923500144977463,-0.0826131315493017,-0.269251443004166,-0.949534156664925,-0.028313863955483
