"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-0.923893285884666,-0.868267728524276,-1,-1,-1,-1,-0.868267728524276,-1,-1,-1,-0.879111460667382,-0.887545633713483,1,0.879111460667382,0.869271710305962,0.898389418717047,0.869874475789553,0.0500315498654639,0.223325734731876,0.964657265029261,0.0253615747445636
"FOXC2",-0.923893285884666,1,0.944375482414763,0.923893285884666,0.923893285884666,0.923893285884666,0.923893285884666,0.944375482414763,0.923893285884666,0.923893285884666,0.923893285884666,0.953612319885074,0.933933149237447,-0.923893285884666,-0.953612319885074,-0.943371073300286,-0.943169958074641,-0.942769762528882,-0.0896008728175027,-0.185382864166226,-0.921483522908809,-0.0420469056309729
"GSC",-0.868267728524276,0.944375482414763,1,0.868267728524276,0.868267728524276,0.868267728524276,0.868267728524276,1,0.868267728524276,0.868267728524276,0.868267728524276,0.989156201263571,0.980722045060042,-0.868267728524276,-0.989156201263572,-0.998995958653336,-0.969878193463019,-0.998393588551423,-0.141201333458227,-0.170715939987073,-0.903610554704488,-0.0635205781291822
"KLF8",-1,0.923893285884666,0.868267728524276,1,1,1,1,0.868267728524276,1,1,1,0.879111460667382,0.887545633713483,-1,-0.879111460667382,-0.869271710305962,-0.898389418717047,-0.869874475789553,-0.0500315498654639,-0.223325734731876,-0.964657265029261,-0.0253615747445636
"SNAI1",-1,0.923893285884666,0.868267728524276,1,1,1,1,0.868267728524276,1,1,1,0.879111460667382,0.887545633713483,-1,-0.879111460667382,-0.869271710305962,-0.898389418717047,-0.869874475789553,-0.0500315498654639,-0.223325734731876,-0.964657265029261,-0.0253615747445636
"SNAI2",-1,0.923893285884666,0.868267728524276,1,1,1,1,0.868267728524276,1,1,1,0.879111460667382,0.887545633713483,-1,-0.879111460667382,-0.869271710305962,-0.898389418717047,-0.869874475789553,-0.0500315498654639,-0.223325734731876,-0.964657265029261,-0.0253615747445636
"TCF3",-1,0.923893285884666,0.868267728524276,1,1,1,1,0.868267728524276,1,1,1,0.879111460667382,0.887545633713483,-1,-0.879111460667382,-0.869271710305962,-0.898389418717047,-0.869874475789553,-0.0500315498654639,-0.223325734731876,-0.964657265029261,-0.0253615747445636
"TGF-beta",-0.868267728524276,0.944375482414763,1,0.868267728524276,0.868267728524276,0.868267728524276,0.868267728524276,1,0.868267728524276,0.868267728524276,0.868267728524276,0.989156201263571,0.980722045060042,-0.868267728524276,-0.989156201263572,-0.998995958653336,-0.969878193463019,-0.998393588551423,-0.141201333458227,-0.170715939987073,-0.903610554704488,-0.0635205781291822
"TWIST1",-1,0.923893285884666,0.868267728524276,1,1,1,1,0.868267728524276,1,1,1,0.879111460667382,0.887545633713483,-1,-0.879111460667382,-0.869271710305962,-0.898389418717047,-0.869874475789553,-0.0500315498654639,-0.223325734731876,-0.964657265029261,-0.0253615747445636
"TWIST2",-1,0.923893285884666,0.868267728524276,1,1,1,1,0.868267728524276,1,1,1,0.879111460667382,0.887545633713483,-1,-0.879111460667382,-0.869271710305962,-0.898389418717047,-0.869874475789553,-0.0500315498654639,-0.223325734731876,-0.964657265029261,-0.0253615747445636
