"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.891614921775175,-1,-1,-1,-1,-0.891614921775175,-1,-1,-1,-0.902436272526173,-0.898622373260843,1,0.902436272526173,0.891614921775175,0.909443191868692,0.891614921775175,0.0432706731826749,0.238427763512369,0.968148362386523,0.0192432616061543
"FOXC2",-1,1,0.891614921775175,1,1,1,1,0.891614921775175,1,1,1,0.902436272526173,0.898622373260843,-1,-0.902436272526173,-0.891614921775175,-0.909443191868692,-0.891614921775175,-0.0432706731826749,-0.238427763512369,-0.968148362386523,-0.0192432616061543
"GSC",-0.891614921775175,0.891614921775175,1,0.891614921775175,0.891614921775175,0.891614921775175,0.891614921775175,1,0.891614921775175,0.891614921775175,0.891614921775175,0.989180519669042,0.992988331968578,-0.891614921775175,-0.989180519669043,-1,-0.982168320635477,-1,-0.141666401711928,-0.193351388745176,-0.923462619711766,-0.0490780005415633
"KLF8",-1,1,0.891614921775175,1,1,1,1,0.891614921775175,1,1,1,0.902436272526173,0.898622373260843,-1,-0.902436272526173,-0.891614921775175,-0.909443191868692,-0.891614921775175,-0.0432706731826749,-0.238427763512369,-0.968148362386523,-0.0192432616061543
"SNAI1",-1,1,0.891614921775175,1,1,1,1,0.891614921775175,1,1,1,0.902436272526173,0.898622373260843,-1,-0.902436272526173,-0.891614921775175,-0.909443191868692,-0.891614921775175,-0.0432706731826749,-0.238427763512369,-0.968148362386523,-0.0192432616061543
"SNAI2",-1,1,0.891614921775175,1,1,1,1,0.891614921775175,1,1,1,0.902436272526173,0.898622373260843,-1,-0.902436272526173,-0.891614921775175,-0.909443191868692,-0.891614921775175,-0.0432706731826749,-0.238427763512369,-0.968148362386523,-0.0192432616061543
"TCF3",-1,1,0.891614921775175,1,1,1,1,0.891614921775175,1,1,1,0.902436272526173,0.898622373260843,-1,-0.902436272526173,-0.891614921775175,-0.909443191868692,-0.891614921775175,-0.0432706731826749,-0.238427763512369,-0.968148362386523,-0.0192432616061543
"TGF-beta",-0.891614921775175,0.891614921775175,1,0.891614921775175,0.891614921775175,0.891614921775175,0.891614921775175,1,0.891614921775175,0.891614921775175,0.891614921775175,0.989180519669042,0.992988331968578,-0.891614921775175,-0.989180519669043,-1,-0.982168320635477,-1,-0.141666401711928,-0.193351388745176,-0.923462619711766,-0.0490780005415633
"TWIST1",-1,1,0.891614921775175,1,1,1,1,0.891614921775175,1,1,1,0.902436272526173,0.898622373260843,-1,-0.902436272526173,-0.891614921775175,-0.909443191868692,-0.891614921775175,-0.0432706731826749,-0.238427763512369,-0.968148362386523,-0.0192432616061543
"TWIST2",-1,1,0.891614921775175,1,1,1,1,0.891614921775175,1,1,1,0.902436272526173,0.898622373260843,-1,-0.902436272526173,-0.891614921775175,-0.909443191868692,-0.891614921775175,-0.0432706731826749,-0.238427763512369,-0.968148362386523,-0.0192432616061543
"VIM",-1,1,0.891614921775175,1,1,1,1,0.891614921775175,1,1,1,0.902436272526173,0.898622373260843,-1,-0.902436272526173,-0.891614921775175,-0.909443191868692,-0.891614921775175,-0.0432706731826749,-0.238427763512369,-0.968148362386523,-0.0192432616061543
"ZEB1",-0.902436272526173,0.902436272526173,0.989180519669042,0.902436272526173,0.902436272526173,0.902436272526173,0.902436272526173,0.989180519669042,0.902436272526173,0.902436272526173,0.902436272526173,1,0.982169434667325,-0.902436272526173,-1,-0.989180519669042,-0.992988320148033,-0.989180519669042,-0.13084848413853,-0.182532478180075,-0.934282630267865,-0.0382567499281388
"ZEB2",-0.898622373260843,0.898622373260843,0.992988331968578,0.898622373260843,0.898622373260843,0.898622373260843,0.898622373260843,0.992988331968578,0.898622373260843,0.898622373260843,0.898622373260843,0.982169434667325,1,-0.898622373260843,-0.982169434667325,-0.992988331968578,-0.989180583516893,-0.992988331968578,-0.134648005668889,-0.200362098824333,-0.916449486820375,-0.0544935601276826
"miR-101",1,-1,-0.891614921775175,-1,-1,-1,-1,-0.891614921775175,-1,-1,-1,-0.902436272526173,-0.898622373260843,1,0.902436272526173,0.891614921775175,0.909443191868692,0.891614921775175,0.0432706731826749,0.238427763512369,0.968148362386523,0.0192432616061543
"miR-141",0.902436272526173,-0.902436272526173,-0.989180519669043,-0.902436272526173,-0.902436272526173,-0.902436272526173,-0.902436272526173,-0.989180519669043,-0.902436272526173,-0.902436272526173,-0.902436272526173,-1,-0.982169434667325,0.902436272526173,1,0.989180519669043,0.992988320148033,0.989180519669043,0.13084848413853,0.182532478180075,0.934282630267865,0.0382567499281388
"miR-200a",0.891614921775175,-0.891614921775175,-1,-0.891614921775175,-0.891614921775175,-0.891614921775175,-0.891614921775175,-1,-0.891614921775175,-0.891614921775175,-0.891614921775175,-0.989180519669042,-0.992988331968578,0.891614921775175,0.989180519669043,1,0.982168320635477,1,0.141666401711928,0.193351388745176,0.923462619711766,0.0490780005415633
"miR-200b",0.909443191868692,-0.909443191868692,-0.982168320635477,-0.909443191868692,-0.909443191868692,-0.909443191868692,-0.909443191868692,-0.982168320635477,-0.909443191868692,-0.909443191868692,-0.909443191868692,-0.992988320148033,-0.989180583516893,0.909443191868692,0.992988320148033,0.982168320635477,1,0.982168320635477,0.123830039490366,0.189543118493682,0.927268939458532,0.0436723199451633
"miR-200c",0.891614921775175,-0.891614921775175,-1,-0.891614921775175,-0.891614921775175,-0.891614921775175,-0.891614921775175,-1,-0.891614921775175,-0.891614921775175,-0.891614921775175,-0.989180519669042,-0.992988331968578,0.891614921775175,0.989180519669043,1,0.982168320635477,1,0.141666401711928,0.193351388745176,0.923462619711766,0.0490780005415633
"miR-205",0.0432706731826749,-0.0432706731826749,-0.141666401711928,-0.0432706731826749,-0.0432706731826749,-0.0432706731826749,-0.0432706731826749,-0.141666401711928,-0.0432706731826749,-0.0432706731826749,-0.0432706731826749,-0.13084848413853,-0.134648005668889,0.0432706731826749,0.13084848413853,0.141666401711928,0.123830039490366,0.141666401711928,1,-0.004211419979182,0.0651230861218182,-0.00218798475131238
"miR-30c",0.238427763512369,-0.238427763512369,-0.193351388745176,-0.238427763512369,-0.238427763512369,-0.238427763512369,-0.238427763512369,-0.193351388745176,-0.238427763512369,-0.238427763512369,-0.238427763512369,-0.182532478180075,-0.200362098824333,0.238427763512369,0.182532478180075,0.193351388745176,0.189543118493682,0.193351388745176,-0.004211419979182,1,0.206573541178835,0.0034103780963642
"miR-34a",0.968148362386523,-0.968148362386523,-0.923462619711766,-0.968148362386523,-0.968148362386523,-0.968148362386523,-0.968148362386523,-0.923462619711766,-0.968148362386523,-0.968148362386523,-0.968148362386523,-0.934282630267865,-0.916449486820375,0.968148362386523,0.934282630267865,0.923462619711766,0.927268939458532,0.923462619711766,0.0651230861218182,0.206573541178835,1,0.0266423271522359
"miR-9",0.0192432616061543,-0.0192432616061543,-0.0490780005415633,-0.0192432616061543,-0.0192432616061543,-0.0192432616061543,-0.0192432616061543,-0.0490780005415633,-0.0192432616061543,-0.0192432616061543,-0.0192432616061543,-0.0382567499281388,-0.0544935601276826,0.0192432616061543,0.0382567499281388,0.0490780005415633,0.0436723199451633,0.0490780005415633,-0.00218798475131238,0.0034103780963642,0.0266423271522359,1
