states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'1010000100111100000111',0.0038666666666666663,0.00037712361663282557,0.3048780487804878,,,,0.0113,0.0008041558721209876,0.3048780487804878
'0101111011000011111001',0.006599999999999999,0.0007483314773547884,0.2804878048780488,,,,0.0212,0.0007788880963698625,0.2804878048780488
'1010000100111100000110',0.007033333333333333,0.0002494438257849294,0.2804878048780488,,,,0.019,0.0009201449161228166,0.2804878048780488
'0101111011000011111101',0.0030666666666666668,0.0003091206165165235,0.2926829268292683,,,,0.012466666666666668,0.0006944222218666556,0.2926829268292683
'1010000100111100000011',0.0030333333333333336,0.0005906681715556449,0.3170731707317073,,,,0.0094,0.0006164414002968983,0.3170731707317073
'0101111011000011111000',0.003933333333333333,0.0004027681991198189,0.3048780487804878,,,,0.0114,0.0005099019513592789,0.3048780487804878
'0101111011000011111100',0.0021666666666666666,0.00041899350299921774,0.3170731707317073,,,,0.0091,0.0004242640687119284,0.3170731707317073
'1010000100111100000010',0.0026999999999999997,8.164965809277265e-5,0.2926829268292683,,,,0.011566666666666668,0.0008339997335464539,0.2926829268292683
'1000000000000111111110',0.0772,0.0030408332191467916,0.036585365853658534,0.07103333333333334,0.0030269162892657344,0.036585365853658534,,,
'1000000000000111110111',0.06826666666666666,0.0027010286106510504,0.06097560975609756,0.06936666666666667,0.0025629843715654806,0.06097560975609756,,,
'1000000000000111110110',0.0603,0.0009416297927883704,0.06097560975609756,0.06763333333333332,0.0006847546194724677,0.06097560975609756,,,
'1000000000000111110011',0.0457,0.0010198039027185571,0.0975609756097561,0.0578,0.0011343133018115717,0.0975609756097561,,,
'1000000000000111111011',0.054766666666666665,0.0018080068829760816,0.07317073170731707,0.0562,0.0010801234497346444,0.07317073170731707,,,
'0111111111111000001101',0.0384,0.0003741657386773931,0.0975609756097561,0.05463333333333333,0.00041899350299921806,0.0975609756097561,,,
'0111111111111000000000',0.08046666666666667,0.0006649979114419997,0.036585365853658534,0.0687,0.0008524474568362959,0.036585365853658534,,,
'0111111111111000000001',0.08053333333333333,0.0014839886193034728,0.036585365853658534,0.0666,0.003080043289739069,0.036585365853658534,,,
'1000000000000111111010',0.05146666666666666,0.0012229290885229433,0.07317073170731707,0.056066666666666674,0.0027523727137790683,0.07317073170731707,,,
'0111111111111000001001',0.05990000000000001,0.0021924111536540452,0.06097560975609756,0.06536666666666667,0.0009392668535736957,0.06097560975609756,,,
'0111111111111000001000',0.06630000000000001,0.00024494897427831914,0.06097560975609756,0.06736666666666667,0.001970335560817558,0.06097560975609756,,,
'0111111111111000000101',0.050499999999999996,0.0017281975195754305,0.07317073170731707,0.055600000000000004,0.0011775681155103811,0.07317073170731707,,,
'0111111111111000001100',0.043000000000000003,0.0012569805089976517,0.0975609756097561,0.059666666666666666,0.0015107025591499556,0.0975609756097561,,,
'1000000000000111111111',0.08026666666666667,0.001369509238944939,0.036585365853658534,0.06906666666666667,0.002397684067780592,0.036585365853658534,,,
'0111111111111000000100',0.0521,0.0024913182588073065,0.07317073170731707,0.056633333333333334,0.0034883934538536333,0.07317073170731707,,,
'1000000000000111110010',0.03793333333333333,0.0005792715732327582,0.0975609756097561,0.05826666666666667,0.001271045064329174,0.0975609756097561,,,
'1010000100111100000100',0.004133333333333333,0.000329983164553722,0.3048780487804878,,,,,,
'0101111011101011011010',0.0013333333333333333,0.00016996731711975947,0.35365853658536583,,,,,,
'0101111011110001011101',0.0025666666666666667,0.0006128258770283412,0.3170731707317073,,,,,,
'1010000100111100001100',0.001,0.00021602468994692865,0.32926829268292684,,,,,,
'1010000100001110100010',0.0024,0.00014142135623730948,0.3170731707317073,,,,,,
'0101111011000011110011',0.0009666666666666666,0.00020548046676563248,0.32926829268292684,,,,,,
'0101111011000011111011',0.0034000000000000002,0.0005099019513592784,0.3048780487804878,,,,,,
'0101111011000011111010',0.0010666666666666667,0.00020548046676563254,0.32926829268292684,,,,,,
'1010000100010100100101',0.0014333333333333333,0.00020548046676563254,0.35365853658536583,,,,,,
'1010000100111100000101',0.0013333333333333333,0.0003681787005729087,0.32926829268292684,,,,,,
'0101111011101011011011',0.0004666666666666666,0.0001247219128924647,0.35365853658536583,,,,,,
'1010000100010100100100',0.00039999999999999996,8.164965809277262e-5,0.35365853658536583,,,,,,
'0101111011001011011000',,,,,,,0.0030333333333333336,0.000339934634239519,0.34146341463414637
'1000000000100111111110',,,,,,,0.07129999999999999,0.001283225103661341,0.07317073170731707
'0111111111011000000001',,,,,,,0.07150000000000001,0.00364783040541452,0.07317073170731707
'0111111111011000000000',,,,,,,0.08016666666666666,0.0024608038433722355,0.07317073170731707
'0111111111011000001101',,,,,,,0.031599999999999996,0.0008286535263104032,0.13414634146341464
'0111111111011000000101',,,,,,,0.04816666666666666,0.001376791761870892,0.10975609756097561
'1000000000100111110110',,,,,,,0.04836666666666667,0.0012657891697365016,0.0975609756097561
'0111111111011000001001',,,,,,,0.04883333333333334,0.0014704496666741844,0.0975609756097561
'1000000000100111111111',,,,,,,0.08263333333333334,0.0011085526098877291,0.07317073170731707
'0111111111011000001000',,,,,,,0.056266666666666666,0.0009877021593352718,0.0975609756097561
'1000000000100111111011',,,,,,,0.05363333333333333,0.0006128258770283424,0.10975609756097561
'1000000000100111110111',,,,,,,0.0547,0.0016268579122549914,0.0975609756097561
'0111111111011000000100',,,,,,,0.05136666666666667,0.002379542439676633,0.10975609756097561
'1000000000100111110010',,,,,,,0.0295,0.0012027745701779136,0.13414634146341464
'1000000001110101100101',,,,,,,0.0017666666666666666,0.0003681787005729088,0.36585365853658536
'1000000000100111111010',,,,,,,0.04876666666666666,0.0008993825042154696,0.10975609756097561
'1010000100111100001110',,,,,,,0.007566666666666667,0.0005436502143433367,0.3048780487804878
'1010000100111100001010',,,,,,,0.004433333333333333,0.0002624669291337269,0.3170731707317073
'0111111111011000001100',,,,,,,0.0358,0.0009899494936611664,0.13414634146341464
'0111111110001011001010',,,,,,,0.0013333333333333333,0.000339934634239519,0.36585365853658536
'0101111011000011110001',,,,,,,0.007266666666666667,0.00016996731711975925,0.3048780487804878
'1000000000100111110011',,,,,,,0.0342,0.00155134350376268,0.13414634146341464
'1000000001110100110100',,,,,,,0.0008333333333333334,4.714045207910314e-5,0.36585365853658536
'0101111011000011110101',,,,,,,0.004633333333333333,0.0008730533902472531,0.3170731707317073
'1010000100110100100111',,,,,,,0.0028333333333333335,0.0005436502143433363,0.34146341463414637
'0101111011000011110100',,,,,,,0.0034333333333333334,0.0004109609335312651,0.34146341463414637
'0111111110001010011010',,,,,,,0.0013,0.0004546060565661952,0.36585365853658536
'1000000001110100110101',,,,,,,0.0013666666666666669,0.00020548046676563254,0.36585365853658536
'0111111111010001011101',,,,,,,0.0005666666666666666,0.0001247219128924647,0.2682926829268293
'1010000100111100001011',,,,,,,0.0030000000000000005,0.0001632993161855453,0.34146341463414637
'0111111110001011001011',,,,,,,0.0006666666666666666,0.0001699673171197595,0.36585365853658536
'0111111110001010011011',,,,,,,0.0008666666666666667,0.00016996731711975952,0.36585365853658536
'1000000000101110100010',,,,,,,0.0007666666666666667,0.00012472191289246472,0.2682926829268293
'0101111011010001011101',,,,,,,0.001,8.164965809277264e-5,0.32926829268292684
'1010000100101110100010',,,,,,,0.0005,0.0001414213562373095,0.32926829268292684
'1000000001110101100100',,,,,,,0.0006,0.00021602468994692865,0.36585365853658536
