"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.8836198592144,-1,-1,-1,-1,-0.8836198592144,-1,-1,-1,-0.891231680340814,-0.89603954298365,1,0.891231680340814,0.8836198592144,0.903651696782866,0.8836198592144,0.0463645688278967,0.253868118780799,0.950724079233055,0.0161386976029509
"FOXC2",-1,1,0.8836198592144,1,1,1,1,0.8836198592144,1,1,1,0.891231680340814,0.89603954298365,-1,-0.891231680340814,-0.8836198592144,-0.903651696782866,-0.8836198592144,-0.0463645688278967,-0.253868118780799,-0.950724079233055,-0.0161386976029509
"GSC",-0.8836198592144,0.8836198592144,1,0.8836198592144,0.8836198592144,0.8836198592144,0.8836198592144,1,0.8836198592144,0.8836198592144,0.8836198592144,0.992388233364705,0.987581461874107,-0.8836198592144,-0.992388233364705,-1,-0.979970269500802,-1,-0.151925520155069,-0.188767186664362,-0.932897001102575,-0.0507940055383599
"KLF8",-1,1,0.8836198592144,1,1,1,1,0.8836198592144,1,1,1,0.891231680340814,0.89603954298365,-1,-0.891231680340814,-0.8836198592144,-0.903651696782866,-0.8836198592144,-0.0463645688278967,-0.253868118780799,-0.950724079233055,-0.0161386976029509
"SNAI1",-1,1,0.8836198592144,1,1,1,1,0.8836198592144,1,1,1,0.891231680340814,0.89603954298365,-1,-0.891231680340814,-0.8836198592144,-0.903651696782866,-0.8836198592144,-0.0463645688278967,-0.253868118780799,-0.950724079233055,-0.0161386976029509
"SNAI2",-1,1,0.8836198592144,1,1,1,1,0.8836198592144,1,1,1,0.891231680340814,0.89603954298365,-1,-0.891231680340814,-0.8836198592144,-0.903651696782866,-0.8836198592144,-0.0463645688278967,-0.253868118780799,-0.950724079233055,-0.0161386976029509
"TCF3",-1,1,0.8836198592144,1,1,1,1,0.8836198592144,1,1,1,0.891231680340814,0.89603954298365,-1,-0.891231680340814,-0.8836198592144,-0.903651696782866,-0.8836198592144,-0.0463645688278967,-0.253868118780799,-0.950724079233055,-0.0161386976029509
"TGF-beta",-0.8836198592144,0.8836198592144,1,0.8836198592144,0.8836198592144,0.8836198592144,0.8836198592144,1,0.8836198592144,0.8836198592144,0.8836198592144,0.992388233364705,0.987581461874107,-0.8836198592144,-0.992388233364705,-1,-0.979970269500802,-1,-0.151925520155069,-0.188767186664362,-0.932897001102575,-0.0507940055383599
"TWIST1",-1,1,0.8836198592144,1,1,1,1,0.8836198592144,1,1,1,0.891231680340814,0.89603954298365,-1,-0.891231680340814,-0.8836198592144,-0.903651696782866,-0.8836198592144,-0.0463645688278967,-0.253868118780799,-0.950724079233055,-0.0161386976029509
"TWIST2",-1,1,0.8836198592144,1,1,1,1,0.8836198592144,1,1,1,0.891231680340814,0.89603954298365,-1,-0.891231680340814,-0.8836198592144,-0.903651696782866,-0.8836198592144,-0.0463645688278967,-0.253868118780799,-0.950724079233055,-0.0161386976029509
"VIM",-1,1,0.8836198592144,1,1,1,1,0.8836198592144,1,1,1,0.891231680340814,0.89603954298365,-1,-0.891231680340814,-0.8836198592144,-0.903651696782866,-0.8836198592144,-0.0463645688278967,-0.253868118780799,-0.950724079233055,-0.0161386976029509
"ZEB1",-0.891231680340814,0.891231680340814,0.992388233364705,0.891231680340814,0.891231680340814,0.891231680340814,0.891231680340814,0.992388233364705,0.891231680340814,0.891231680340814,0.891231680340814,1,0.979969316166747,-0.891231680340814,-1,-0.992388233364705,-0.987581530629723,-0.992388233364705,-0.144313800433384,-0.181156129499552,-0.940508493598363,-0.043181372755718
"ZEB2",-0.89603954298365,0.89603954298365,0.987581461874107,0.89603954298365,0.89603954298365,0.89603954298365,0.89603954298365,0.987581461874107,0.89603954298365,0.89603954298365,0.89603954298365,0.979969316166747,1,-0.89603954298365,-0.979969316166748,-0.987581461874106,-0.99238835979828,-0.987581461874106,-0.139506408940423,-0.20118800747051,-0.920477473308448,-0.0572008082279904
"miR-101",1,-1,-0.8836198592144,-1,-1,-1,-1,-0.8836198592144,-1,-1,-1,-0.891231680340814,-0.89603954298365,1,0.891231680340814,0.8836198592144,0.903651696782866,0.8836198592144,0.0463645688278967,0.253868118780799,0.950724079233055,0.0161386976029509
"miR-141",0.891231680340814,-0.891231680340814,-0.992388233364705,-0.891231680340814,-0.891231680340814,-0.891231680340814,-0.891231680340814,-0.992388233364705,-0.891231680340814,-0.891231680340814,-0.891231680340814,-1,-0.979969316166748,0.891231680340814,1,0.992388233364705,0.987581530629723,0.992388233364705,0.144313800433384,0.181156129499552,0.940508493598363,0.043181372755718
