"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.882765182111742,-1,-1,-1,-1,-0.882765182111742,-1,-1,-1,-0.927456798396735,-0.892184852847641,1,0.927456798396735,0.885169943409122,0.902406296728743,0.885170203980386,0.0561071475375365,0.220651737715744,0.972745460753144,0.0134135295818654
"FOXC2",-1,1,0.882765182111742,1,1,1,1,0.882765182111742,1,1,1,0.927456798396735,0.892184852847641,-1,-0.927456798396735,-0.885169943409122,-0.902406296728743,-0.885170203980386,-0.0561071475375365,-0.220651737715744,-0.972745460753144,-0.0134135295818654
"GSC",-0.882765182111742,0.882765182111742,1,0.882765182111742,0.882765182111742,0.882765182111742,0.882765182111742,1,0.882765182111742,0.882765182111742,0.882765182111742,0.955313884697439,0.990581582444133,-0.882765182111742,-0.955313884697439,-0.997595258919895,-0.980361792070312,-0.997595254284391,-0.148090060787752,-0.204021191190896,-0.910019581350957,-0.0641119877214223
"KLF8",-1,1,0.882765182111742,1,1,1,1,0.882765182111742,1,1,1,0.927456798396735,0.892184852847641,-1,-0.927456798396735,-0.885169943409122,-0.902406296728743,-0.885170203980386,-0.0561071475375365,-0.220651737715744,-0.972745460753144,-0.0134135295818654
"SNAI1",-1,1,0.882765182111742,1,1,1,1,0.882765182111742,1,1,1,0.927456798396735,0.892184852847641,-1,-0.927456798396735,-0.885169943409122,-0.902406296728743,-0.885170203980386,-0.0561071475375365,-0.220651737715744,-0.972745460753144,-0.0134135295818654
"SNAI2",-1,1,0.882765182111742,1,1,1,1,0.882765182111742,1,1,1,0.927456798396735,0.892184852847641,-1,-0.927456798396735,-0.885169943409122,-0.902406296728743,-0.885170203980386,-0.0561071475375365,-0.220651737715744,-0.972745460753144,-0.0134135295818654
"TCF3",-1,1,0.882765182111742,1,1,1,1,0.882765182111742,1,1,1,0.927456798396735,0.892184852847641,-1,-0.927456798396735,-0.885169943409122,-0.902406296728743,-0.885170203980386,-0.0561071475375365,-0.220651737715744,-0.972745460753144,-0.0134135295818654
"TGF-beta",-0.882765182111742,0.882765182111742,1,0.882765182111742,0.882765182111742,0.882765182111742,0.882765182111742,1,0.882765182111742,0.882765182111742,0.882765182111742,0.955313884697439,0.990581582444133,-0.882765182111742,-0.955313884697439,-0.997595258919895,-0.980361792070312,-0.997595254284391,-0.148090060787752,-0.204021191190896,-0.910019581350957,-0.0641119877214223
"TWIST1",-1,1,0.882765182111742,1,1,1,1,0.882765182111742,1,1,1,0.927456798396735,0.892184852847641,-1,-0.927456798396735,-0.885169943409122,-0.902406296728743,-0.885170203980386,-0.0561071475375365,-0.220651737715744,-0.972745460753144,-0.0134135295818654
"TWIST2",-1,1,0.882765182111742,1,1,1,1,0.882765182111742,1,1,1,0.927456798396735,0.892184852847641,-1,-0.927456798396735,-0.885169943409122,-0.902406296728743,-0.885170203980386,-0.0561071475375365,-0.220651737715744,-0.972745460753144,-0.0134135295818654
