"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-0.90033482221189,-0.90033482221189,-0.936304755168518,-0.936304755168518,-0.950770312725328,-0.916211890800319,-0.90033482221189,-0.916211890800319,-0.952177170450028,-0.925251166197904,-0.908774276013872,-0.918218317734605,0.936304755168518,0.908774276013872,0.905157627122271,0.925251166197904,0.904756133344834,0.112395731060752,0.238727528062303,0.938513293719356,-0.00783952928107658
"FOXC2",-0.90033482221189,1,1,0.910178919384201,0.910178919384201,0.856327843069357,0.942335700211283,1,0.942335700211283,0.852512292887415,0.975083435610115,0.989149563611335,0.982116491993317,-0.910178919384201,-0.989149563611335,-0.993972547067043,-0.975083435610115,-0.994375008696086,-0.146165595878923,-0.14590187781967,-0.90555753410604,-0.0616826707665189
"GSC",-0.90033482221189,1,1,0.910178919384201,0.910178919384201,0.856327843069357,0.942335700211283,1,0.942335700211283,0.852512292887415,0.975083435610115,0.989149563611335,0.982116491993317,-0.910178919384201,-0.989149563611335,-0.993972547067043,-0.975083435610115,-0.994375008696086,-0.146165595878923,-0.14590187781967,-0.90555753410604,-0.0616826707665189
"KLF8",-0.936304755168518,0.910178919384201,0.910178919384201,1,1,0.946149256078385,0.852520146629472,0.910178919384201,0.852520146629472,0.942334331366788,0.922638388672518,0.911788553629716,0.917213443216143,-1,-0.911788553629716,-0.908574740560361,-0.922638388672518,-0.907370510008961,-0.0997621280527566,-0.235726132635386,-0.995379272032096,-0.0458090512418812
"SNAI1",-0.936304755168518,0.910178919384201,0.910178919384201,1,1,0.946149256078385,0.852520146629472,0.910178919384201,0.852520146629472,0.942334331366788,0.922638388672518,0.911788553629716,0.917213443216143,-1,-0.911788553629716,-0.908574740560361,-0.922638388672518,-0.907370510008961,-0.0997621280527566,-0.235726132635386,-0.995379272032096,-0.0458090512418812
"SNAI2",-0.950770312725328,0.856327843069357,0.856327843069357,0.946149256078385,0.946149256078385,1,0.906366894671239,0.856327843069357,0.906366894671239,0.996182690148602,0.881244714461116,0.859543724955187,0.87421202906251,-0.946149256078385,-0.859543724955187,-0.858740598492297,-0.881244714461116,-0.857937615906175,-0.0884898125095978,-0.287958749467147,-0.943134067246914,-0.0413884720479866
"TCF3",-0.916211890800319,0.942335700211283,0.942335700211283,0.852520146629472,0.852520146629472,0.906366894671239,1,0.942335700211283,1,0.910183488480059,0.929876747118692,0.940726528002515,0.935301628096416,-0.852520146629472,-0.940726528002515,-0.943940870953154,-0.929876747118692,-0.945146005528763,-0.13870090981639,-0.194314452803205,-0.85713852592299,-0.0558555269671436
"TGF-beta",-0.90033482221189,1,1,0.910178919384201,0.910178919384201,0.856327843069357,0.942335700211283,1,0.942335700211283,0.852512292887415,0.975083435610115,0.989149563611335,0.982116491993317,-0.910178919384201,-0.989149563611335,-0.993972547067043,-0.975083435610115,-0.994375008696086,-0.146165595878923,-0.14590187781967,-0.90555753410604,-0.0616826707665189
"TWIST1",-0.916211890800319,0.942335700211283,0.942335700211283,0.852520146629472,0.852520146629472,0.906366894671239,1,0.942335700211283,1,0.910183488480059,0.929876747118692,0.940726528002515,0.935301628096416,-0.852520146629472,-0.940726528002515,-0.943940870953154,-0.929876747118692,-0.945146005528763,-0.13870090981639,-0.194314452803205,-0.85713852592299,-0.0558555269671436
"TWIST2",-0.952177170450028,0.852512292887415,0.852512292887415,0.942334331366788,0.942334331366788,0.996182690148602,0.910183488480059,0.852512292887415,0.910183488480059,1,0.877428570675916,0.863362984079695,0.870395747596626,-0.942334331366789,-0.863362984079695,-0.858540715827059,-0.877428570675916,-0.858139208614287,-0.0922980281842339,-0.284136085994947,-0.946953477632565,-0.0399820265205312
"VIM",-0.925251166197904,0.975083435610115,0.975083435610115,0.922638388672518,0.922638388672518,0.881244714461116,0.929876747118692,0.975083435610115,0.929876747118692,0.877428570675916,1,0.978298640801395,0.992967134062383,-0.922638388672518,-0.978298640801395,-0.977495200529285,-1,-0.976691923315144,-0.142142712749166,-0.169208501546901,-0.919623806095604,-0.066906843244981
"ZEB1",-0.908774276013872,0.989149563611335,0.989149563611335,0.911788553629716,0.911788553629716,0.859543724955187,0.940726528002515,0.989149563611335,0.940726528002515,0.863362984079695,0.978298640801395,1,0.971265756642694,-0.911788553629716,-1,-0.986738179622731,-0.978298640801395,-0.987542212692329,-0.144549937444043,-0.147506198460056,-0.916409287609118,-0.0540471613882584
"ZEB2",-0.918218317734605,0.982116491993317,0.982116491993317,0.917213443216143,0.917213443216143,0.87421202906251,0.935301628096416,0.982116491993317,0.935301628096416,0.870395747596626,0.992967134062383,0.971265756642694,1,-0.917213443216143,-0.971265756642694,-0.984527937160151,-0.992967134062383,-0.98372455845815,-0.147566055967822,-0.163782503751902,-0.912591136517774,-0.0731356912674056
